|hashtag|dayOfTweet|approxLocation|usersPerHashtag|spamEvent|std|compound|area
604|#f95|2012-05-15|('47.473', '8.308')|3|False|227.6906051348|0|AG
605|#pmcamp12|2012-11-09|('47.374', '9.746')|3|False|225.2072372898|-0.00886|Vorarlberg
606|#sostituiscilnomediunacanzoneconkebab|2012-11-09|('45.795', '9.138')|3|False|222.6312949758|0.3395333333|Lombardia
607|#wha65|2012-05-23|('46.227', '6.141')|3|False|220.3957591076|0.197|GE
608|#réseaufdg|2012-05-13|('46.524', '6.866')|3|False|200.7860899769|-0.2942|FR
609|#skyolimpiadi|2012-08-11|('45.821', '9.240')|3|False|195.5695374491|0|Lombardia
610|#20factsaboutmysister|2012-10-18|('45.849', '8.830')|3|False|191.6928195925|0.5109|Lombardia
611|#votebieber|2012-09-06|('45.800', '9.084')|3|False|186.2727212092|0|Lombardia
612|#jobs|2012-06-22|('46.224', '6.140')|3|False|185.3725791247|0|GE
613|#moonandstars|2012-07-12|('46.170', '8.795')|3|False|182.1578697344|0|TI
614|#pv12|2012-11-11|('47.128', '7.254')|3|False|179.468199436|0.4023|BE
615|#sky|2012-06-26|('47.380', '8.524')|3|False|178.4542886026|0|ZH
616|#geneva|2012-06-27|('46.813', '7.158')|3|False|177.9257302521|0|FR
617|#directionerswantavideodiary|2012-12-28|('45.872', '8.924')|3|False|174.2915945573|0|Lombardia
618|#lausanne|2012-07-04|('46.549', '6.662')|3|False|165.091965953|0|VD
619|#federer|2012-10-28|('47.540', '7.618')|3|False|162.9422649966|-0.6449|BL
620|#lrt|2012-09-05|('47.377', '8.537')|3|False|160.3227867565|0.1806|ZH
621|#believe|2012-07-05|('47.241', '7.000')|3|False|147.1660139918|0.8233636364|JU
622|#m6|2012-08-05|('46.209', '6.094')|3|False|146.8408162899|-0.0702|GE
623|#menziona5personecheadori|2012-10-28|('45.851', '8.644')|3|False|146.6196214064|0.3182|Lombardia
624|#lasttweet|2012-10-13|('46.219', '6.119')|3|False|145.3064004479|-0.3818|GE
625|#cosedadirectioner|2012-12-16|('45.880', '8.682')|3|False|143.8171337124|0|Lombardia
626|#teamcanada|2012-12-31|('46.798', '9.824')|3|False|138.0849144001|0.28595|GR
627|#srfgipfelstürmer|2012-11-03|('47.197', '9.006')|3|False|137.728057195|-0.8433|SG
628|#zurich|2012-07-23|('47.344', '8.536')|3|False|137.1788398091|0.098|ZH
629|#job|2012-07-03|('46.203', '6.145')|3|False|130.4395853197|0.2553|GE
630|#commelesjeunes|2012-08-30|('46.191', '6.131')|3|False|124.5135854055|0|GE
631|#mama2012|2012-11-30|('47.225', '8.981')|3|False|118.6240906586|-0.2202|SG
632|#rf|2012-10-27|('47.540', '7.618')|3|False|106.1872314542|0|BL
633|#tedxlausanne|2012-01-20|('46.511', '6.619')|3|False|101.8444233823|-0.5423|VD
634|#merryxmas|2012-12-25|('45.860', '9.159')|3|False|98.8391135305|0.6696|Lombardia
635|#olympia|2012-07-27|('46.943', '8.276')|3|False|87.6540948685|0|OW
636|#enld|2012-07-09|('46.529', '6.652')|3|False|87.1198092377|-0.5707|VD
637|#skybasket|2012-12-25|('45.792', '8.848')|3|False|73.7833828438|0.3295|Lombardia
638|#pdl|2012-12-06|('45.900', '9.392')|3|False|73.6962075185|0.4696|Lombardia
639|#esc12|2012-05-24|('47.480', '9.051')|3|False|70.3161046756|0.1204|SG
640|#breakoutartist|2012-12-12|('46.541', '6.642')|3|False|67.5865875957|0.1147|VD
641|#pgs|2012-11-24|('47.427', '8.671')|3|False|66.6255007069|0.1806|ZH
642|#zuyb|2012-10-07|('46.945', '7.427')|3|False|66.1881369919|-0.8829|BE
643|#facc1amolosuccedere|2012-09-23|('45.893', '8.682')|3|False|56.7324405845|0|Lombardia
644|#piazzapulita|2012-05-24|('45.802', '9.094')|3|False|51.2397247423|0|Lombardia
645|#zaynineverhadthewordstosaybutnowimaskingyoutostay|2012-08-22|('45.800', '9.084')|3|False|50.1330429495|0.6369|Lombardia
646|#england|2012-06-19|('47.450', '8.805')|3|False|47.2702466387|0|ZH
647|#mf2013|2012-12-08|('46.188', '6.221')|3|False|45.710538909|-0.6908|Auvergne-Rhône-Alpes
648|#mountainbike|2012-08-12|('47.377', '8.537')|3|False|42.4023365883|0.7057|ZH
649|#cno12|2012-10-29|('46.947', '7.449')|3|False|41.2388859887|0.6697|BE
650|#inghilterraitalia|2012-06-24|('45.821', '10.106')|3|False|40.8748043375|-0.5255|Lombardia
651|#dals3|2012-10-13|('46.200', '6.240')|3|False|40.0344206151|0|Auvergne-Rhône-Alpes
652|#dgst|2012-03-17|('47.407', '8.124')|3|False|37.2431592628|0|AG
653|#report|2012-11-18|('45.757', '9.854')|3|False|37.0408660539|0|Lombardia
654|#rezofirst|2012-11-22|('46.516', '6.638')|3|False|36.5318597275|0.1695|VD
655|#50thingsaboutme|2012-07-08|('46.148', '6.305')|3|False|34.9085061036|0|Auvergne-Rhône-Alpes
656|#tatort|2012-11-18|('47.499', '8.733')|3|False|34.6259224964|0|ZH
657|#m6|2012-09-19|('46.194', '6.145')|3|False|34.366894466|-0.3182|GE
658|#vtep|2012-05-04|('46.206', '6.258')|3|False|32.8318986875|0.5139|Auvergne-Rhône-Alpes
659|#bing|2012-08-28|('47.377', '8.537')|3|False|31.0012107427|0|ZH
660|#espagneirlande|2012-06-14|('45.890', '6.127')|3|False|28.7294180219|0|Auvergne-Rhône-Alpes
661|#xfactorfinal|2012-12-08|('45.826', '8.834')|3|False|27.4207397021|-0.839|Lombardia
662|#bcc|2012-12-05|('47.745', '7.331')|3|False|26.5307352554|0|Grand Est
663|#staracademyrevolution|2012-12-06|('47.452', '6.691')|3|False|25.554905813|0.4926|Bourgogne Franche-Comté
664|#scarymovie4|2012-06-26|('45.804', '9.434')|3|False|25.4884828506|0|Lombardia
665|#natation|2012-07-29|('47.752', '7.326')|3|False|22.6719686676|0|Grand Est
666|#moneydrop|2012-05-21|('46.242', '6.883')|3|False|22.4338033424|0.6249|VS
667|#ask1d|2012-11-21|('46.541', '6.641')|3|False|20.505838626|0|VD
668|#igdamomo|2012-06-18|('47.409', '8.591')|3|False|18.5372159359|-0.09215|ZH
669|#askzayn|2012-10-19|('46.541', '6.642')|3|False|16.8148081723|0|VD
670|#geneva|2012-06-18|('46.203', '6.145')|3|False|11.2284790726|0|GE
671|#tatort|2012-11-11|('47.377', '8.537')|3|False|7.5886920627|0.4404|ZH
672|#askliam|2012-11-12|('45.826', '8.834')|3|False|7.0896886256|0.6369|Lombardia
673|#starac|2012-12-10|('46.472', '6.868')|3|False|4.694351795|-0.2225|VD
674|#job|2012-07-06|('46.203', '6.145')|2|False|635.8471081357|0.3404|GE
675|#job|2012-07-24|('46.203', '6.145')|2|False|582.3200541344|0|GE
676|#job|2012-07-12|('46.198', '6.142')|2|False|558.7452319557|0|GE
677|#lastrt|2012-08-01|('47.388', '8.490')|2|False|542.4529337551|0.4215|ZH
678|#ferien|2012-08-03|('47.069', '9.056')|2|False|495.7473596021|0|GL
679|#ferien|2012-10-04|('47.069', '9.056')|2|False|488.7491009018|0|GL
680|#ferien|2012-06-27|('47.069', '9.056')|2|False|486.1747863058|0|GL
681|#geneva|2012-09-02|('46.203', '6.145')|2|False|462.9741698208|0|GE
682|#basel|2012-07-25|('47.557', '7.593')|2|False|450.0870760832|0.34|BS
683|#ferien|2012-08-02|('47.069', '9.056')|2|False|420.5216088251|0.42635|GL
684|#5jours|2012-08-09|('46.508', '6.606')|2|False|406.6161659533|0|VD
685|#ferien|2012-06-22|('47.069', '9.056')|2|False|386.5538920092|0|GL
686|#tl|2012-07-16|('46.191', '6.138')|2|False|379.837267352|0|GE
687|#greysanatomy|2012-09-28|('46.903', '8.248')|2|False|377.9486756704|0.5859|OW
688|#italia|2012-08-17|('45.757', '9.854')|2|False|365.4403143242|0|Lombardia
689|#nowplaying|2012-05-28|('46.205', '6.143')|2|False|361.4399493344|0|GE
690|#jobs|2012-05-11|('46.203', '6.145')|2|False|360.1865455115|0.0650666667|GE
691|#model|2012-05-14|('47.234', '9.599')|2|False|357.1582644587|0|Vorarlberg
692|#ferien|2012-08-31|('47.069', '9.056')|2|False|355.5276206684|0|GL
693|#jobs|2012-08-06|('46.224', '6.140')|2|False|347.6886498229|0.3182|GE
694|#lhc|2012-06-18|('46.255', '6.057')|2|False|345.8206580648|0|Auvergne-Rhône-Alpes
695|#hipstamatic|2012-08-09|('47.657', '9.174')|2|False|335.775487528|0|Baden-Württemberg
696|#placeaupeuple|2012-04-23|('46.524', '6.866')|2|False|333.9149256493|0.21945|FR
697|#zurich|2012-06-18|('47.383', '8.533')|2|False|329.8773524147|0|ZH
698|#ferien|2012-07-22|('47.069', '9.056')|2|False|328.8498398789|0|GL
699|#badeferien|2012-04-20|('47.069', '9.056')|2|False|322.7520521852|0|GL
700|#ferien|2012-04-20|('47.069', '9.056')|2|False|322.7520521852|0.4767|GL
701|#ferien|2012-09-01|('47.069', '9.056')|2|False|322.6039437745|0|GL
702|#fhaine|2012-04-23|('46.524', '6.866')|2|False|322.0381830747|-0.8898|FR
703|#hipstamatic|2012-07-19|('47.554', '7.597')|2|False|316.6588837158|0|BS
704|#ferien|2012-07-26|('47.069', '9.056')|2|False|313.38525018|0|GL
705|#ferien|2012-08-18|('47.069', '9.056')|2|False|312.3035941619|0.4588|GL
706|#ferien|2012-06-02|('47.069', '9.056')|2|False|305.4305532066|0.2294|GL
707|#tadaa|2012-05-26|('46.602', '9.958')|2|False|297.6474765223|0|GR
708|#hipstamatic|2012-07-30|('47.550', '7.597')|2|False|296.3830776979|0|BS
709|#luzern|2012-12-31|('47.052', '8.311')|2|False|288.5855231706|0.3612|LU
710|#ump|2012-05-19|('46.524', '6.866')|2|False|287.0231439818|-0.3939|FR
711|#hollande|2012-05-08|('46.524', '6.866')|2|False|286.1035224452|-0.6249|FR
712|#tadaa|2012-05-24|('46.602', '9.960')|2|False|286.0315636468|0|GR
713|#ferien|2012-11-04|('47.069', '9.056')|2|False|285.2163721764|0|GL
714|#model|2012-05-08|('47.234', '9.599')|2|False|261.7132818182|0.4019|Vorarlberg
715|#hollande|2012-05-19|('46.524', '6.866')|2|False|260.0856174871|-0.2003|FR
716|#hipstamatic|2012-10-14|('46.980', '8.254')|2|False|259.6660931929|0|NW
717|#zurich|2012-05-16|('47.383', '8.533')|2|False|247.9288002283|0.34|ZH
718|#luzern|2012-11-25|('47.046', '8.309')|2|False|243.4712450281|0.4588|LU
719|#réseaufdg|2012-05-06|('46.524', '6.866')|2|False|240.3036144637|0.5762|FR
720|#jobs|2012-06-15|('46.224', '6.140')|2|False|239.3716850993|0|GE
721|#ferien|2012-06-25|('47.069', '9.056')|2|False|237.4943545138|0|GL
722|#lausanne|2012-09-23|('46.549', '6.662')|2|False|234.6773693543|0|VD
723|#awesome|2012-06-01|('47.391', '8.051')|2|False|231.5504995331|0|AG
724|#olympia|2012-08-12|('47.377', '8.537')|2|False|231.0650406481|0.7057|ZH
725|#1dfamily|2012-12-26|('47.831', '9.649')|2|False|229.7705861818|0.6669|Baden-Württemberg
726|#job|2012-08-15|('46.203', '6.145')|2|False|228.3162560276|0|GE
727|#model|2012-05-09|('47.234', '9.599')|2|False|221.4762233858|0|Vorarlberg
728|#davos|2012-10-14|('46.793', '9.822')|2|False|218.9840197908|0|GR
729|#coupdeceinture|2012-10-14|('46.192', '6.232')|2|False|208.98934907|0|Auvergne-Rhône-Alpes
730|#tadaa|2012-05-22|('46.602', '9.959')|2|False|195.8857052678|0|GR
731|#winter|2012-11-09|('45.791', '6.944')|2|False|194.4850622209|0|Valle d'Aosta
732|#juveshakhtar|2012-10-02|('45.795', '9.139')|2|False|193.663055514|0|Lombardia
733|#lovatic|2012-12-29|('46.205', '6.143')|2|False|187.9776200406|0.512|GE
734|#louisgagnantdethevoice|2012-05-12|('46.812', '7.143')|2|False|185.5583198605|0.658|FR
735|#mélenchon|2012-04-19|('46.618', '7.056')|2|False|182.1777952169|0.8689|FR
736|#blockb|2012-11-23|('47.672', '6.848')|2|False|181.196603092|0.811|Bourgogne Franche-Comté
737|#soompibbc|2012-11-23|('47.672', '6.848')|2|False|181.196603092|0.8647|Bourgogne Franche-Comté
738|#réseaufdg|2012-05-12|('46.524', '6.866')|2|False|179.9018813447|0.29295|FR
739|#tadaa|2012-05-28|('46.602', '9.957')|2|False|178.7790278628|0|GR
740|#skyolimpiadi|2012-07-31|('45.821', '9.240')|2|False|176.1858768179|0.717|Lombardia
741|#hautesavoie|2012-05-28|('45.902', '6.127')|2|False|176.0154322538|0|Auvergne-Rhône-Alpes
742|#hwzsmm|2012-06-30|('47.377', '8.537')|2|False|175.7006385162|0|ZH
743|#djangocon|2012-06-05|('47.383', '8.502')|2|False|172.198331031|0|ZH
744|#mulhouse|2012-12-07|('47.745', '7.338')|2|False|167.3446657377|-0.5423|Grand Est
745|#hrc20|2012-07-06|('46.205', '6.143')|2|False|163.6324876141|0.3182|GE
746|#i5nacht|2012-09-28|('47.375', '8.539')|2|False|162.8831820126|0|ZH
747|#réseaufdg|2012-04-24|('46.524', '6.866')|2|False|153.6796396076|0.3595|FR
748|#politik|2012-11-20|('47.031', '8.175')|2|False|153.5704379075|-0.0516|LU
749|#pmcamp12|2012-11-08|('47.374', '9.746')|2|False|153.3832648293|0|Vorarlberg
750|#johns|2012-06-02|('47.657', '9.174')|2|False|152.6875999373|0|Baden-Württemberg
751|#umpfn|2012-04-23|('46.524', '6.866')|2|False|150.3855458412|0.6114|FR
752|#bienne1111|2012-11-11|('47.137', '7.247')|2|False|149.1904480741|0|BE
753|#instameetbnc|2012-11-11|('47.137', '7.247')|2|False|149.1904480741|0|BE
754|#instameetswiss|2012-11-11|('47.137', '7.247')|2|False|149.1904480741|0|BE
755|#politik|2012-11-04|('47.031', '8.175')|2|False|148.2781734039|0|LU
756|#nonpuòfinireilmondoperché|2012-12-09|('45.880', '8.682')|2|False|146.9694023714|-0.5423|Lombardia
757|#davos|2012-06-02|('46.793', '9.822')|2|False|146.5368467978|0.34|GR
758|#mozparty|2012-08-05|('46.205', '6.143')|2|False|144.9118118636|0.664|GE
759|#tadaa|2012-07-01|('46.600', '9.959')|2|False|144.8326357956|0|GR
760|#np|2012-04-19|('47.560', '7.583')|2|False|144.3142868927|0|BS
761|#syria|2012-06-30|('46.205', '6.143')|2|False|142.9224486358|-0.6249|GE
762|#loveyou|2012-12-08|('46.005', '8.903')|2|False|142.4959051763|0|TI
763|#iphoneonly|2012-11-04|('47.210', '9.712')|2|False|141.2653179955|0|Vorarlberg
764|#10thingsimustdobeforeidie|2012-08-30|('47.740', '7.364')|2|False|140.116556246|0|Grand Est
765|#pmcamp12|2012-11-10|('47.374', '9.746')|2|False|138.9960200575|-0.2362|Vorarlberg
766|#engrostucroistesbonne|2012-08-08|('46.175', '6.120')|2|False|137.051095946|-0.4588|GE
767|#retweet|2012-11-17|('46.527', '6.613')|2|False|134.8006359429|0|VD
768|#slf|2012-11-08|('47.366', '8.538')|2|False|133.2429062863|0|ZH
769|#myswitzerland|2012-06-13|('46.689', '7.690')|2|False|132.5029301899|0|BE
770|#atlausanne|2012-10-12|('46.519', '6.630')|2|False|131.3640716814|0|VD
771|#bern|2012-11-11|('46.947', '7.444')|2|False|129.5527744392|-0.0772|BE
772|#chill|2012-11-19|('46.450', '6.859')|2|False|127.7822302345|0|VD
773|#humanrights|2012-07-06|('46.205', '6.143')|2|False|126.7597937656|0|GE
774|#tellementvrai|2012-07-18|('46.045', '6.425')|2|False|125.5634254847|-0.1812|Auvergne-Rhône-Alpes
775|#olympia|2012-08-01|('47.377', '8.537')|2|False|123.4807877992|0.2263|ZH
776|#soompilunafly|2012-12-21|('47.664', '6.843')|2|False|122.1391224927|0.7574|Bourgogne Franche-Comté
777|#eelv|2012-05-14|('46.524', '6.866')|2|False|120.9564593634|0|FR
778|#luzern|2012-08-10|('47.046', '8.309')|2|False|119.9280991156|0.34|LU
779|#ff|2012-01-06|('46.488', '6.563')|2|False|115.4387080149|0|VD
780|#olympia|2012-08-11|('47.377', '8.537')|2|False|115.1837751268|0.5423|ZH
781|#olympia|2012-07-31|('47.377', '8.537')|2|False|114.6369573195|0.20095|ZH
782|#bern|2012-05-20|('46.947', '7.444')|2|False|112.4710710405|0.34|BE
783|#minuto26cantarmikiroque|2012-06-27|('46.587', '6.658')|2|False|111.7628473554|0.9661|VD
784|#debate|2012-10-23|('46.205', '6.143')|2|False|111.7314615964|-0.0258|GE
785|#assk|2012-06-14|('46.205', '6.143')|2|False|110.421449909|-0.1082|GE
786|#skyolimpiadi|2012-08-01|('45.821', '9.240')|2|False|107.2409135953|0.2263|Lombardia
787|#ictaward2012|2012-11-07|('47.055', '8.309')|2|False|106.6638855974|0.4956666667|LU
788|#awesome|2012-06-13|('46.689', '7.690')|2|False|103.6989717216|0|BE
789|#stmartin|2012-11-10|('47.415', '7.075')|2|False|103.0684153716|0|JU
790|#olympia|2012-08-03|('47.377', '8.537')|2|False|102.0364682205|0|ZH
791|#alwaysintheshineeworld|2012-08-19|('45.853', '9.349')|2|False|98.6836329304|0.66335|Lombardia
792|#delpieroresta|2012-04-30|('45.902', '9.883')|2|False|97.767896562|0|Lombardia
793|#tadaa|2012-07-29|('46.598', '9.948')|2|False|91.5600670477|0|GR
794|#cochon|2012-11-10|('47.415', '7.075')|2|False|90.5591232377|0.2732|JU
795|#italywantsdistrict3|2012-11-13|('45.880', '8.682')|2|False|87.5616047874|0.8225|Lombardia
796|#enld|2012-11-12|('46.947', '7.438')|2|False|86.7297832821|0.6597|BE
797|#hcd|2012-12-31|('46.798', '9.824')|2|False|86.64412776|0.28595|GR
798|#believe|2012-06-24|('47.142', '6.198')|2|False|85.9497732423|0.8122|Bourgogne Franche-Comté
799|#ohiohi|2012-08-06|('45.757', '9.854')|2|False|84.9108668978|0.4588|Lombardia
800|#100confessions|2012-07-19|('46.166', '10.004')|2|False|84.6689866654|0.4404|Lombardia
801|#light|2012-09-29|('47.007', '8.621')|2|False|83.75825252|0|SZ
802|#quellocheimieigenitorinonsanno|2012-11-14|('45.843', '8.824')|2|False|81.3825302195|-0.2057|Lombardia
803|#nbaxmas|2012-12-25|('45.792', '8.848')|2|False|78.5264768905|0.5411|Lombardia
804|#mama|2012-11-30|('46.524', '6.607')|2|False|78.5128809892|0|VD
805|#instahub|2012-11-25|('45.835', '9.045')|2|False|77.2537418188|0|Lombardia
806|#instamood|2012-11-25|('45.835', '9.045')|2|False|77.2537418188|0|Lombardia
807|#ima|2012-07-13|('45.800', '9.084')|2|False|73.962479664|0.015325|Lombardia
808|#cigravedona|2012-07-27|('46.088', '9.296')|2|False|70.0366313398|0|Lombardia
809|#seibergamasca|2012-08-02|('45.875', '9.903')|2|False|61.5628752308|-0.0986666667|Lombardia
810|#fdg|2012-05-13|('46.524', '6.866')|2|False|61.0906110186|0.8861|FR
811|#shooting|2012-05-09|('47.234', '9.599')|2|False|61.0496098499|0|Vorarlberg
812|#30thingsaboutme|2012-11-03|('46.823', '6.946')|2|False|59.881463447|-0.73955|VD
813|#higgs|2012-07-05|('45.821', '8.664')|2|False|59.8090874264|0|Lombardia
814|#teamgrossetête|2012-08-29|('46.185', '6.101')|2|False|59.6926382153|0.4926|GE
815|#serviziopubblico|2012-10-25|('45.859', '9.399')|2|False|57.3009281568|0|Lombardia
816|#10chosesasavoirsurmoi|2012-05-06|('47.619', '6.865')|2|False|56.923124109|0|Bourgogne Franche-Comté
817|#uprlka|2012-11-01|('46.228', '6.143')|2|False|51.659476108|0.23024|GE
818|#pgs|2012-12-29|('46.524', '6.625')|2|False|50.1930323918|0|VD
819|#upr14|2012-11-01|('46.228', '6.143')|2|False|49.8414719765|-0.0979333333|GE
820|#ski|2012-11-01|('45.786', '6.972')|2|False|49.3130848085|0|Valle d'Aosta
821|#mistero|2012-05-17|('46.434', '9.040')|2|False|46.830500354|-0.0206333333|TI
822|#ladyoscar|2012-07-23|('47.686', '7.304')|2|False|46.5913241415|0.8748|Grand Est
823|#innovation|2012-10-04|('46.484', '6.673')|2|False|46.5764040779|0.6059|VD
824|#cetaitmieuxavecsarkozy|2012-12-28|('46.341', '6.394')|2|False|46.4015014406|-0.4502|Auvergne-Rhône-Alpes
825|#sarkozy|2012-05-01|('46.524', '6.866')|2|False|46.2298100075|-0.296|FR
826|#concertoemilia|2012-06-25|('45.818', '8.711')|2|False|45.91222436|-0.4501|Lombardia
827|#cesttropsex|2012-07-30|('46.206', '6.258')|2|False|45.2556428649|0|Auvergne-Rhône-Alpes
828|#mileyisflawless|2012-08-14|('45.940', '9.167')|2|False|45.1423724297|0|Lombardia
829|#lotr|2012-12-16|('47.216', '5.973')|2|False|42.4690766565|0.4588|Bourgogne Franche-Comté
830|#vendredisex|2012-08-31|('47.646', '6.841')|2|False|40.8761938663|-0.4404|Bourgogne Franche-Comté
831|#monti|2012-05-24|('45.802', '9.094')|2|False|38.3812191848|0|Lombardia
832|#66minutes|2012-08-05|('46.209', '6.094')|2|False|37.2640353871|-0.4588|GE
833|#swefra|2012-06-19|('46.492', '6.319')|2|False|34.3046779859|-0.7746|VD
834|#nomercybap|2012-07-18|('47.752', '7.326')|2|False|31.9709409583|0.4019|Grand Est
835|#successconf|2012-12-11|('46.484', '6.673')|2|False|30.8238284899|0.5719|VD
836|#theleancity|2012-04-25|('47.427', '8.671')|2|False|29.890109434|0.3257|ZH
837|#ultimaparola|2012-10-12|('45.757', '9.854')|2|False|29.7469730798|0.6597|Lombardia
838|#ultimaparola|2012-11-02|('45.757', '9.854')|2|False|29.7468467204|0|Lombardia
839|#twitcammattutina|2012-07-24|('46.225', '8.771')|2|False|29.7435744954|0|TI
840|#cavapaslefaire|2012-05-18|('46.208', '6.138')|2|False|29.5780356471|0|GE
841|#vafcetg|2012-12-23|('45.859', '6.089')|2|False|29.42420853|-0.06575|Auvergne-Rhône-Alpes
842|#rezofirst|2012-12-11|('46.484', '6.673')|2|False|29.3066532881|0|VD
843|#unminutoparamiki|2012-06-27|('45.902', '9.883')|2|False|29.0493242626|0|Lombardia
844|#lemilanistedominanotwitter|2012-12-07|('45.815', '9.064')|2|False|26.5734081088|0|Lombardia
845|#tatort|2012-04-22|('47.541', '8.879')|2|False|26.4991783645|0|TG
846|#morandini|2012-11-05|('46.212', '6.115')|2|False|25.1966276771|-0.5399|GE
847|#report|2012-10-07|('45.757', '9.854')|2|False|25.1576799015|0|Lombardia
848|#onaimeraittous|2012-12-17|('46.520', '6.638')|2|False|24.4696799584|-0.784|VD
849|#switzerlandwants1d|2012-06-23|('46.777', '6.638')|2|False|23.3951440736|0|VD
850|#jedetestelesgensqui|2012-05-24|('47.752', '7.326')|2|False|23.0582831488|-0.3818|Grand Est
851|#qag|2012-07-11|('47.250', '6.023')|2|False|22.6854104486|0|Bourgogne Franche-Comté
852|#premieramour|2012-11-03|('45.910', '6.107')|2|False|21.9149464189|0.8934|Auvergne-Rhône-Alpes
853|#secretstory|2012-07-20|('46.538', '6.650')|2|False|21.6015450681|-0.625|VD
854|#bigbanginitaly|2012-07-20|('46.166', '10.004')|2|False|20.2810717022|0.5473|Lombardia
855|#recherchewüste|2012-11-27|('47.364', '8.548')|2|False|19.6257193074|-0.296|ZH
856|#motscroises|2012-06-11|('47.784', '7.281')|2|False|19.4236414291|0|Grand Est
857|#nt1|2012-08-28|('47.743', '7.315')|2|False|19.1854086216|0.4926|Grand Est
858|#memoriesiwontforget|2012-12-01|('46.432', '6.937')|2|False|17.6100151774|0|VD
859|#voteunionj|2012-10-14|('45.954', '9.156')|2|False|15.6544490754|0.469575|Lombardia
860|#xfactoruk|2012-12-01|('45.826', '8.834')|2|False|15.0025932829|0.2263|Lombardia
861|#1ditalyandswitzerlandtour2013|2012-05-10|('45.871', '8.958')|2|False|14.8084341584|0.8465|TI
862|#ff|2012-12-27|('46.341', '6.394')|2|False|14.3549038272|0.8126|Auvergne-Rhône-Alpes
863|#btn|2012-07-09|('46.193', '6.193')|2|False|12.7623820293|0.3612|GE
864|#belletoutenue|2012-07-02|('46.234', '6.080')|2|False|10.7523834567|0|GE
865|#idv|2012-11-05|('46.544', '6.625')|2|False|10.5907839588|0|VD
866|#inccrobaletalent|2012-10-30|('46.544', '6.625')|2|False|10.3208951992|0.2263|VD
867|#believe|2012-06-23|('47.031', '8.175')|2|False|10.202749452|0|LU
868|#getunionjto240k|2012-10-10|('45.797', '9.059')|2|False|9.6745421104|0.4588|Lombardia
869|#heartlandfr|2012-05-01|('47.308', '6.812')|2|False|7.2426135425|0.6250666667|Bourgogne Franche-Comté
870|#unionjtowinxfactor|2012-10-13|('45.977', '9.213')|2|False|6.6727963357|0|Lombardia
871|#ammettoche|2012-11-04|('45.843', '8.824')|2|False|6.6355561983|0.0352|Lombardia
872|#taleseumquand|2012-11-05|('46.544', '6.645')|2|False|6.2251580376|0.0070666667|VD
873|#ddddna|2012-11-15|('46.542', '6.642')|2|False|5.6135343188|0.71115|VD
874|#requestwantuback|2012-05-07|('45.800', '9.084')|2|False|3.9599271926|0.88185|Lombardia
875|#job|2012-07-27|('46.203', '6.145')|2|False|3.431859851|0|GE
876|#1yearoflittlemix|2012-08-19|('46.024', '9.365')|2|False|3.3128420609|0.9246|Lombardia
877|#lesanges4|2012-06-04|('46.190', '6.144')|2|False|2.6141250336|-0.7506|GE
878|#job|2012-07-05|('46.203', '6.145')|2|False|0.1095952148|0|GE
