|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation
936|#mtvstars|2013-11-20|7|False|140.6014397819985|('45.842', '8.978')
937|#confident|2013-12-09|7|False|113.11662274571238|('47.856', '8.776')
938|#juvebayern|2013-04-10|7|False|112.68694536265028|('45.855', '9.393')
939|#tf1|2013-02-08|7|False|109.21949699712756|('46.541', '6.621')
940|#rg13|2013-05-27|7|False|105.54984464117437|('46.861', '9.514')
941|#realjuve|2013-10-23|7|False|101.7515920980618|('45.859', '9.399')
942|#top10greatestvoices|2013-01-05|7|False|79.79644983120038|('46.493', '9.900')
943|#europaleague|2013-05-15|7|False|66.02123628769003|('47.752', '7.326')
944|#bvbfcb|2013-05-25|7|False|65.95185669107133|('47.831', '9.649')
945|#tespasnormalsi|2013-02-06|7|False|65.6047478973399|('47.752', '7.326')
946|#zuerichwest|2013-06-14|7|False|64.79582405617808|('47.378', '8.537')
947|#emazing|2013-11-08|7|False|63.76653643358955|('47.392', '8.478')
948|#milanudinese|2013-02-03|7|False|59.65599777882904|('45.823', '9.093')
949|#juvegalatasaray|2013-10-02|7|False|55.13471922691001|('47.417', '9.180')
950|#teamdaniel|2013-02-21|7|False|53.24796993102317|('46.327', '6.191')
951|#ama|2013-12-28|7|False|52.64986712652192|('47.808', '7.231')
952|#1daylive|2013-11-23|7|False|49.76290615843626|('47.068', '7.200')
953|#harrypotter|2013-10-27|7|False|47.77683489517488|('46.402', '6.673')
954|#dallas|2013-06-22|7|False|42.37644372179818|('46.318', '6.037')
955|#confessionsintimes|2013-04-09|7|False|41.00833041225902|('46.202', '6.160')
956|#xf7|2013-10-17|7|False|39.699395694144485|('45.835', '8.880')
957|#psglosc|2013-12-22|7|False|39.684560379107054|('46.187', '6.250')
958|#badday|2013-11-01|7|False|38.28435834956402|('47.392', '8.478')
959|#titanic|2013-02-05|7|False|37.007065441101695|('45.795', '9.140')
960|#crazymofos|2013-06-08|7|False|36.69817904379335|('47.543', '9.288')
961|#smgzh|2013-04-03|7|False|36.189036582230266|('47.377', '8.537')
962|#onebigselfie|2013-11-23|7|False|35.894175704281|('47.162', '8.514')
963|#srfthevoice|2013-02-16|7|False|30.61650479624118|('47.260', '8.683')
964|#tatort|2013-01-27|7|False|30.506746194258106|('47.377', '8.537')
965|#m6|2013-09-30|7|False|29.796471349156615|('46.201', '6.098')
966|#lesanges5|2013-03-21|7|False|24.417553111575266|('46.526', '6.634')
967|#lesanges5|2013-05-03|7|False|23.201298960133677|('46.056', '6.371')
968|#telefoot|2013-12-22|7|False|22.59523825204476|('45.930', '6.710')
969|#jamesarthur|2013-12-14|7|False|10.956542946264271|('46.536', '6.579')
970|#souvenirde2013|2013-12-24|6|False|439.37950255845857|('46.184', '6.240')
971|#lastrt|2013-02-10|6|False|436.674027588803|('46.373', '6.147')
972|#|2013-09-22|6|False|424.14874305535415|('46.903', '6.347')
973|#|2013-02-15|6|False|417.42232599241095|('46.255', '6.057')
974|#snow|2013-02-08|6|False|412.92053092289655|('47.465', '8.760')
975|#|2013-02-08|6|False|400.32315666214606|('46.255', '6.057')
976|#jobs|2013-01-28|6|False|382.79127992507614|('46.233', '6.135')
977|#believetour|2013-03-23|6|False|373.8511272247498|('47.410', '8.562')
978|#|2013-12-28|6|False|371.13097318835304|('46.903', '6.347')
979|#basel|2013-12-01|6|False|368.60725277316794|('47.558', '7.588')
980|#zurich|2013-12-07|6|False|335.279757010636|('47.382', '8.539')
981|#boston|2013-04-16|6|False|327.5136739130139|('46.209', '6.094')
982|#bbl|2013-10-16|6|False|323.8617373415527|('47.464', '6.846')
983|#69factsaboutme|2013-05-29|6|False|317.7765487946516|('46.895', '8.245')
984|#believemovie|2013-12-29|6|False|302.9629690080252|('47.439', '9.394')
985|#|2013-11-29|6|False|302.85160700283154|('46.903', '6.347')
986|#|2013-10-25|6|False|302.74286460068026|('46.903', '6.347')
987|#tgif|2013-10-04|6|False|299.35080212926636|('46.008', '8.955')
988|#mtvstars|2013-12-07|6|False|295.3479614464193|('46.536', '6.579')
989|#rt|2013-01-11|6|False|294.3786853292157|('45.893', '8.665')
990|#jobs|2013-09-30|6|False|287.80971745427763|('46.233', '6.135')
991|#zurich|2013-05-11|6|False|287.3074353063809|('47.377', '8.540')
992|#zurich|2013-03-09|6|False|286.20941419378244|('47.375', '8.534')
993|#|2013-10-26|6|False|269.24579763681965|('46.903', '6.347')
994|#emabiggestfans|2013-09-20|6|False|265.17066528592767|('47.291', '8.487')
995|#elezioni2013|2013-02-24|6|False|264.5304194926349|('45.907', '8.744')
996|#jobs|2013-05-06|6|False|263.8044317297029|('46.233', '6.135')
997|#jeudiconfession|2013-04-25|6|False|263.6202011764644|('47.657', '6.846')
998|#zurich|2013-04-15|6|False|252.34396705438442|('47.379', '8.540')
999|#cdf|2013-01-06|6|False|252.21361889925012|('47.632', '6.153')
1000|#fb|2013-03-09|6|False|251.13213244669075|('45.911', '8.747')
1001|#switzerland|2013-06-15|6|False|249.47158547222304|('47.000', '9.503')
1002|#switzerland|2013-12-17|6|False|248.98045256039137|('47.173', '8.517')
1003|#heartbreaker|2013-10-08|6|False|246.26472832135852|('47.155', '9.825')
1004|#tedxzurich|2013-10-02|6|False|241.58111004519097|('47.418', '8.561')
1005|#rt|2013-10-26|6|False|240.3364956349076|('45.798', '9.099')
1006|#badday|2013-11-03|6|False|237.401783886422|('47.439', '8.444')
1007|#sachezle|2013-03-07|6|False|225.3100899556042|('45.962', '6.453')
1008|#switzerland|2013-03-22|6|False|221.26613300890082|('46.201', '9.029')
1009|#|2013-12-12|6|False|214.54988910765056|('46.903', '6.347')
1010|#switzerland|2013-02-11|6|False|211.2188963066748|('46.948', '7.448')
1011|#rt|2013-01-18|6|False|210.3289917561632|('46.055', '8.986')
1012|#christmas|2013-12-23|6|False|207.99015821351324|('47.037', '8.278')
1013|#mentionsomeonehassweetsmile|2013-03-30|6|False|207.33133266031118|('46.493', '9.900')
1014|#rt|2013-11-02|6|False|201.34084916354215|('47.465', '9.752')
1015|#rt|2013-10-10|6|False|196.86537419149045|('47.251', '9.581')
1016|#mentionneunepersonnequetuaimes|2013-05-23|6|False|194.54704932586452|('46.543', '6.568')
1017|#rt|2013-06-26|6|False|193.8438453695508|('46.046', '9.229')
1018|#muse|2013-06-15|6|False|192.5443886508263|('46.963', '7.465')
1019|#10thingsaboutme|2013-05-03|6|False|180.63178616732773|('45.904', '6.097')
1020|#genevaswitzerlandwantsbelievetour|2013-03-24|6|False|177.37200893863857|('46.659', '6.512')
1021|#|2013-09-24|6|False|176.21669528925077|('46.903', '6.347')
1022|#switzerland|2013-12-30|6|False|165.79119452252763|('47.003', '9.531')
1023|#believetourmemories|2013-12-08|6|False|160.19406530309834|('47.392', '8.478')
1024|#onsefollowlesamedisanspression|2013-10-05|6|False|154.20052841337142|('47.543', '6.677')
1025|#som13|2013-04-10|6|False|145.94243404895047|('47.411', '8.553')
1026|#1dbigannouncement|2013-05-16|6|False|145.88194638321616|('46.146', '8.862')
1027|#quandtuhabitedansunecité|2013-01-04|6|False|139.91729416557945|('47.734', '7.296')
1028|#spenglercup|2013-12-28|6|False|137.6697297757491|('46.258', '7.532')
1029|#abst13|2013-11-24|6|False|137.4435706864079|('46.836', '7.658')
1030|#topchef|2013-03-18|6|False|131.6531364191262|('46.813', '7.154')
1031|#rt|2013-06-03|6|False|130.99756098818705|('45.819', '10.078')
1032|#sesvertürkiyebuülkesahipsizdeğil|2013-05-31|6|False|129.23473003443885|('47.583', '7.831')
1033|#iosono|2013-01-15|6|False|128.22736609030062|('46.055', '8.986')
1034|#bbma|2013-05-19|6|False|127.8819995601812|('47.422', '8.547')
1035|#|2013-09-27|6|False|124.4954764691659|('46.903', '6.347')
1036|#|2013-12-19|6|False|118.5720296866002|('46.903', '6.347')
1037|#jetaimecomme|2013-01-04|6|False|104.19896388458932|('47.734', '7.296')
1038|#tsonga|2013-06-04|6|False|103.57801911817221|('47.732', '7.334')
1039|#rt|2013-12-02|6|False|102.45367906102437|('45.862', '9.392')
1040|#staystrongdemi|2013-06-23|6|False|99.5825830891168|('45.875', '9.894')
1041|#ema2013|2013-11-10|6|False|93.95530902016426|('46.152', '9.819')
1042|#switzerland|2013-12-23|6|False|93.51683826386345|('47.696', '8.635')
1043|#winter|2013-01-20|6|False|90.53205377843376|('47.358', '7.656')
1044|#scambialeinizialideipersonaggifamosi|2013-04-17|6|False|88.13804555049934|('45.819', '9.316')
1045|#teamol|2013-04-28|6|False|84.8224647480013|('45.892', '6.122')
1046|#unephotodelaperfection|2013-10-05|6|False|83.59958240193414|('47.543', '6.677')
1047|#esc|2013-05-16|6|False|78.09963492332231|('47.539', '7.724')
1048|#sijétaisinvisible|2013-02-11|6|False|77.1901758465559|('46.184', '6.240')
1049|#io13|2013-05-15|6|False|72.76889195117968|('46.954', '7.395')
1050|#interjuve|2013-03-30|6|False|72.7154080919553|('45.860', '9.399')
1051|#storyofmylife|2013-10-25|6|False|72.68730193500382|('45.798', '9.099')
1052|#dpda|2013-10-10|6|False|69.77659266509521|('47.221', '5.973')
1053|#10plusbellesrencontrestwitter|2013-05-06|6|False|66.34779002578018|('46.298', '7.487')
1054|#m6|2013-05-12|6|False|64.72876980875662|('46.787', '6.634')
1055|#lbeps2|2013-05-30|6|False|62.25509807295011|('47.223', '5.976')
1056|#smgzh|2013-06-05|6|False|59.72059967046548|('47.365', '8.547')
1057|#tasriencomprissi|2013-01-20|6|False|56.82006176842194|('47.506', '6.870')
1058|#ci|2013-03-05|6|False|54.77932791072168|('46.230', '6.070')
1059|#tvoi|2013-05-02|6|False|54.09789387045613|('46.151', '9.332')
1060|#spenglercup|2013-12-31|6|False|52.219637642897865|('46.258', '7.531')
1061|#assepsg|2013-10-27|6|False|51.862537097093266|('47.452', '6.689')
1062|#harrypottereilprincipemezzosangue|2013-04-06|6|False|50.7439785818119|('45.940', '9.167')
1063|#hollande|2013-03-28|6|False|49.57993463525786|('47.752', '7.340')
1064|#etgfcl|2013-05-08|6|False|49.363625582676406|('46.137', '6.088')
1065|#tvoi|2013-04-25|6|False|47.89003343658491|('46.151', '9.332')
1066|#fcbasel|2013-04-04|6|False|47.56785282333251|('46.415', '6.193')
1067|#nouvellestar|2013-01-22|6|False|46.65852476174861|('46.197', '6.118')
1068|#tatort|2013-05-26|6|False|45.8860876625173|('47.494', '8.504')
1069|#wma13|2013-06-03|6|False|45.08995747814676|('45.951', '8.841')
1070|#leiene|2013-10-15|6|False|44.747223515495115|('45.806', '8.837')
1071|#serviziopubblico|2013-02-28|6|False|44.474772960197456|('45.907', '8.744')
1072|#starac|2013-02-14|6|False|43.729945478752|('46.202', '6.134')
1073|#jeudiconfession|2013-06-13|6|False|43.34212540765262|('46.186', '6.246')
1074|#lafranceaunincroyabletalent|2013-10-22|6|False|42.550868976053636|('46.214', '6.150')
1075|#pechinoexpress|2013-09-30|6|False|41.85216282535136|('45.821', '8.904')
1076|#italiasgottalent|2013-02-09|6|False|41.54135176221321|('45.940', '9.167')
1077|#psglosc|2013-01-27|6|False|40.58037235848119|('47.496', '6.831')
1078|#tpmp|2013-12-03|6|False|40.20180687648403|('46.218', '6.148')
1079|#italiasgottalent|2013-01-19|6|False|40.03648487208696|('45.826', '8.834')
1080|#michele|2013-12-12|6|False|39.06626865506441|('45.806', '8.837')
1081|#pekinexpress|2013-04-10|6|False|38.48554957287119|('46.689', '6.898')
1082|#jeconnaisdespersonnes|2013-01-12|6|False|38.443680692477734|('45.923', '6.407')
1083|#milancatania|2013-04-28|6|False|37.96526606609173|('45.813', '9.053')
1084|#1ddayfollowspree|2013-11-23|6|False|35.88349579595092|('47.427', '8.671')
1085|#omfcsm|2013-11-10|6|False|34.719070474241356|('47.450', '6.684')
1086|#tpmp|2013-10-02|6|False|34.634450133565295|('47.755', '7.312')
1087|#thevoicetf1|2013-05-04|6|False|33.89858927977284|('47.742', '7.308')
1088|#srfthevoice|2013-02-09|6|False|33.63857920730178|('46.624', '8.029')
1089|#tvoi|2013-05-09|6|False|33.37471275236389|('45.820', '9.313')
1090|#srfthevoice|2013-02-23|6|False|33.162182064515584|('47.363', '8.088')
1091|#tatort|2013-02-03|6|False|31.45752820006523|('47.497', '8.769')
1092|#mciliv|2013-12-26|6|False|31.381139048248787|('45.930', '6.710')
1093|#smgbe|2013-02-06|6|False|30.872116833626997|('46.950', '7.441')
1094|#erkeksen|2013-11-25|6|False|11.661809570951492|('46.915', '6.343')
1095|#morandini|2013-03-07|6|False|3.534737707344383|('46.195', '6.240')
1096|#love|2013-12-13|5|False|516.8085231306648|('45.990', '8.944')
1097|#believemovie|2013-12-25|5|False|460.3211152558367|('45.803', '10.058')
1098|#|2013-01-25|5|False|455.2351951944284|('46.255', '6.057')
1099|#switzerland|2013-11-26|5|False|453.3547918948077|('47.364', '8.782')
1100|#|2013-12-04|5|False|448.83283960618417|('46.903', '6.347')
1101|#lastrt|2013-03-14|5|False|385.9009171125184|('46.288', '6.800')
1102|#switzerland|2013-06-23|5|False|384.9738896391224|('47.373', '8.573')
1103|#white|2013-02-17|5|False|362.8867808514596|('46.454', '6.856')
1104|#jobs|2013-12-10|5|False|362.23230877300614|('46.221', '6.098')
1105|#|2013-01-19|5|False|355.6169437755061|('46.255', '6.057')
1106|#lastrt|2013-04-08|5|False|355.59378264429773|('46.202', '6.129')
1107|#jobs|2013-10-30|5|False|343.5297275484187|('46.233', '6.135')
1108|#jeveuxparleraniallchezcauet|2013-10-22|5|False|339.94195762172836|('47.754', '7.413')
1109|#switzerland|2013-12-19|5|False|338.6043343069565|('46.022', '7.747')
1110|#photooftheday|2013-11-30|5|False|335.4854743550217|('46.942', '7.453')
1111|#enld|2013-04-11|5|False|334.22434888606216|('46.365', '9.127')
1112|#jobs|2013-05-22|5|False|329.80724085726746|('46.233', '6.135')
1113|#|2013-12-21|5|False|328.59949879242464|('46.903', '6.347')
1114|#lasttweet|2013-03-16|5|False|312.95539750882074|('45.895', '6.803')
1115|#lastrt|2013-03-13|5|False|307.96036902317303|('46.202', '6.129')
1116|#zurich|2013-03-22|5|False|303.0363667661899|('47.388', '8.530')
1117|#jobs|2013-10-18|5|False|302.11194162245675|('46.233', '6.135')
1118|#instagood|2013-11-30|5|False|294.4919777733738|('46.344', '6.165')
1119|#|2013-12-31|5|False|291.8122261757173|('46.903', '6.346')
1120|#|2013-12-08|5|False|284.6718027170731|('46.903', '6.347')
1121|#|2013-11-28|5|False|284.29044944758317|('46.903', '6.347')
1122|#teametg|2013-05-31|5|False|280.1184617392566|('45.922', '6.720')
1123|#|2013-12-07|5|False|278.7737590347585|('46.903', '6.347')
1124|#sachezle|2013-03-06|5|False|273.9728619686505|('45.974', '6.459')
1125|#oscars|2013-02-25|5|False|268.8836230018597|('46.253', '6.200')
1126|#|2013-10-13|5|False|266.71911110817496|('46.903', '6.347')
1127|#feelbetterjustin|2013-11-11|5|False|263.31436414565786|('47.404', '8.398')
1128|#tagsforlikes|2013-11-30|5|False|260.4698195776308|('46.942', '7.453')
1129|#zurich|2013-01-06|5|False|255.55729361956486|('47.383', '8.533')
1130|#enld|2013-04-18|5|False|253.50810461793702|('46.205', '6.143')
1131|#rt|2013-12-21|5|False|251.508759621255|('47.242', '6.022')
1132|#misputtano|2013-03-10|5|False|249.29849094887976|('45.800', '9.084')
1133|#votewhatmakesyoubeautiful|2013-03-17|5|False|245.06822085325305|('45.820', '9.313')
1134|#zuerichwest|2013-06-15|5|False|243.22560706710087|('47.387', '8.862')
1135|#jobs|2013-04-30|5|False|243.14335281153905|('46.233', '6.135')
1136|#jobs|2013-05-08|5|False|240.3351680522251|('46.229', '6.134')
1137|#|2013-11-19|5|False|236.41913090163942|('46.903', '6.347')
1138|#sachezle|2013-03-10|5|False|231.62448251426272|('45.962', '6.453')
1139|#srfthx|2013-01-26|5|False|231.3998616159289|('47.401', '8.535')
1140|#geneva|2013-10-17|5|False|228.24734221954202|('46.210', '6.154')
1141|#zurich|2013-10-18|5|False|226.6879254301642|('47.375', '8.534')
1142|#glocal13|2013-11-14|5|False|225.97442960033368|('45.817', '8.826')
1143|#schweiz|2013-02-10|5|False|224.8219275543971|('47.031', '8.175')
1144|#|2013-10-07|5|False|218.53308393272664|('46.903', '6.347')
1145|#switzerland|2013-03-08|5|False|206.3751081780022|('46.819', '8.415')
1146|#iwishicouldmeet|2013-02-18|5|False|205.05014560599435|('47.425', '8.537')
1147|#|2013-10-21|5|False|204.68703573279387|('46.903', '6.347')
1148|#zurich|2013-11-11|5|False|201.2674806477093|('47.367', '8.536')
1149|#ytma|2013-11-03|5|False|199.69290731219021|('47.439', '8.444')
1150|#occupyturkey|2013-06-01|5|False|196.86367050789292|('47.415', '8.517')
1151|#manifpourtous|2013-03-24|5|False|191.1762914850511|('46.206', '6.112')
1152|#grammys|2013-02-11|5|False|187.33141871915817|('46.045', '6.425')
1153|#pleasesmilejustin|2013-03-02|5|False|186.3258573177485|('47.504', '8.501')
1154|#lasttweet|2013-12-30|5|False|182.23779099178287|('47.574', '7.559')
1155|#liamfollowspree|2013-05-08|5|False|178.19018549231512|('46.291', '6.308')
1156|#opencern13|2013-09-28|5|False|175.06320131048736|('46.232', '6.079')
1157|#|2013-10-16|5|False|174.7674928918763|('46.903', '6.347')
1158|#1|2013-11-03|5|False|173.82334254518364|('46.956', '7.482')
1159|#italylovesedsheeran|2013-05-11|5|False|170.70123181876704|('45.800', '9.084')
1160|#spenglercup|2013-12-30|5|False|169.1691941788785|('46.258', '7.532')
1161|#eishockeywm|2013-05-19|5|False|168.52062057529605|('47.494', '8.504')
1162|#switzerland|2013-11-11|5|False|168.50551860180173|('47.406', '8.404')
1163|#enld|2013-04-09|5|False|167.67620184213493|('46.454', '6.935')
1164|#switzerland|2013-04-11|5|False|164.08600675675754|('47.408', '8.596')
1165|#escalade|2013-12-14|5|False|162.32833010854853|('46.201', '6.147')
1166|#amala|2013-11-24|5|False|161.95729070451162|('45.905', '8.970')
1167|#2013iihfworlds|2013-05-19|5|False|161.316578682858|('46.795', '7.156')
1168|#switzerland|2013-10-10|5|False|158.35825052595737|('47.413', '9.635')
1169|#spoglio2013|2013-02-25|5|False|157.16810695110055|('45.810', '9.396')
1170|#rt|2013-09-30|5|False|156.99265776610204|('46.046', '9.229')
1171|#|2013-11-21|5|False|154.61539445817823|('46.903', '6.345')
1172|#songsiwillalwayslove|2013-03-28|5|False|150.01715988362335|('46.493', '9.899')
1173|#|2013-10-27|5|False|148.22232246892372|('46.903', '6.347')
1174|#switzerland|2013-06-21|5|False|140.97344228106027|('47.364', '8.782')
1175|#bvbfcb|2013-11-23|5|False|137.39912470391158|('47.524', '10.070')
1176|#pekinexpress|2013-06-19|5|False|121.81812666764095|('47.616', '6.866')
1177|#|2013-12-05|5|False|120.92383198293277|('46.903', '6.347')
1178|#réflexiondeprof|2013-01-14|5|False|119.59463886240088|('46.178', '6.240')
1179|#|2013-01-22|5|False|115.8123419947562|('46.255', '6.057')
1180|#seiinterzamedia|2013-04-13|5|False|106.8074193689562|('45.819', '9.316')
1181|#lesanges5|2013-03-24|5|False|106.52840793091903|('46.193', '6.226')
1182|#rt|2013-09-27|5|False|105.70175447189844|('46.046', '9.229')
1183|#rt|2013-10-04|5|False|101.97498115006229|('46.046', '9.229')
1184|#20chosesquejaime|2013-11-02|5|False|101.2395762183294|('47.401', '6.776')
1185|#cupfinal|2013-05-20|5|False|100.8681702045629|('46.964', '7.465')
1186|#enld|2013-05-01|5|False|98.14515321518778|('46.454', '6.935')
1187|#cdf|2013-05-31|5|False|95.61959830785506|('47.267', '6.049')
1188|#enld|2013-05-02|5|False|95.01866116394058|('46.454', '6.935')
1189|#|2013-12-03|5|False|90.19687144792049|('46.903', '6.347')
1190|#fumatabianca|2013-03-13|5|False|87.97840260204495|('45.907', '8.744')
1191|#unproblemeunechanson|2013-12-29|5|False|86.97776430381467|('46.786', '6.627')
1192|#milanajax|2013-12-11|5|False|85.02906805945648|('45.823', '9.093')
1193|#notaboyband|2013-04-04|5|False|84.95642996029437|('46.305', '7.875')
1194|#15chosesquejeveuxréaliser|2013-06-14|5|False|84.67899878886357|('46.174', '7.222')
1195|#ajoute1motruine1film|2013-10-06|5|False|79.42757213890255|('46.509', '6.681')
1196|#korkakmedya|2013-05-31|5|False|78.35025152212498|('47.583', '7.831')
1197|#tirageausort|2013-12-06|5|False|77.82535350128684|('46.061', '6.386')
1198|#jaijamaiscomprispourquoi|2013-03-20|5|False|76.11520981570804|('47.463', '6.845')
1199|#psgfcsm|2013-12-07|5|False|67.1773096600312|('47.618', '6.152')
1200|#justinyouneedabreak|2013-04-22|5|False|65.95478301522493|('46.775', '7.166')
1201|#|2013-09-25|5|False|61.73607816272082|('46.903', '6.347')
1202|#missfranchecomte|2013-12-07|5|False|56.70537840727467|('47.504', '6.862')
1203|#tatort|2013-10-27|5|False|49.727123858335325|('47.626', '10.511')
1204|#escita|2013-05-18|5|False|49.396038196032926|('45.789', '8.875')
1205|#harrypotterelordinedellafenice|2013-03-30|5|False|49.180998008599644|('45.940', '9.167')
1206|#ballarò|2013-02-05|5|False|49.01204218086558|('45.907', '8.744')
1207|#xf7|2013-10-03|5|False|48.47109948636058|('45.800', '9.084')
1208|#leiene|2013-10-29|5|False|47.80136457515531|('45.806', '8.837')
1209|#francegeorgie|2013-03-22|5|False|47.30242019605679|('47.632', '6.153')
1210|#leiene|2013-11-05|5|False|45.55207202328702|('45.806', '8.837')
1211|#clem|2013-04-15|5|False|45.373098009273996|('47.504', '6.862')
1212|#miconsenta|2013-01-10|5|False|45.110356631702025|('45.823', '7.180')
1213|#harrypotterelacameradeisegreti|2013-03-09|5|False|44.455246686741326|('45.795', '9.140')
1214|#fralit|2013-09-22|5|False|43.085605483302956|('46.237', '7.352')
1215|#tpmp|2013-12-11|5|False|43.01017350581133|('46.219', '6.293')
1216|#feedthepatrick|2013-01-06|5|False|42.738935897800246|('46.228', '7.394')
1217|#urufra|2013-06-05|5|False|42.15955591567419|('47.223', '5.976')
1218|#tatort|2013-04-07|5|False|40.85640743438466|('47.377', '8.537')
1219|#dfbpokal|2013-06-01|5|False|38.4461577331785|('47.363', '8.551')
1220|#twitterparty|2013-02-21|5|False|37.74196474453573|('45.900', '9.392')
1221|#rt|2013-01-31|5|False|37.34645158495856|('45.999', '8.277')
1222|#serviziopubbico|2013-01-10|5|False|37.24621291476752|('46.184', '6.141')
1223|#believemovie|2013-12-12|5|False|34.83463821108976|('47.392', '8.479')
1224|#tf1|2013-02-02|5|False|34.498445417533404|('46.208', '6.121')
1225|#bestmale|2013-11-10|5|False|34.39656986815219|('47.386', '9.292')
1226|#victoires2013|2013-02-08|5|False|33.86329141986994|('46.315', '6.072')
1227|#brazil2014|2013-12-06|5|False|33.77377797498677|('46.248', '7.318')
1228|#harrypottereilcalicedifuoco|2013-03-23|5|False|33.219802007077384|('45.797', '6.965')
1229|#tatort|2013-06-23|5|False|33.05863713827073|('47.377', '8.537')
1230|#worldcupdraw|2013-12-06|5|False|32.96972227838359|('45.860', '9.400')
1231|#niallfollowspree|2013-05-25|5|False|32.68123432519735|('47.449', '8.331')
1232|#emtep|2013-02-22|5|False|32.07251061944422|('47.778', '7.292')
1233|#sportsawards|2013-12-15|5|False|30.983888529034402|('46.920', '7.725')
1234|#askcamryn|2013-05-30|5|False|30.764846576195964|('45.814', '9.068')
1235|#amici|2013-02-02|5|False|27.514254020517356|('45.826', '8.834')
1236|#ilragazzochemipiace|2013-03-01|5|False|25.469467648793234|('45.795', '9.140')
1237|#ci|2013-03-13|5|False|24.13714377793794|('46.123', '7.132')
1238|#morandini|2013-03-14|5|False|23.874387555973815|('47.262', '6.001')
1239|#esc|2013-05-14|5|False|22.58211942704683|('47.539', '7.724')
1240|#agenève|2013-06-09|5|False|15.37203887661603|('46.912', '7.468')
1241|#jauch|2013-01-27|5|False|11.137407424342635|('47.363', '8.551')
1242|#changeme|2013-12-02|4|False|500.47828826403605|('47.211', '7.494')
1243|#w9|2013-06-23|4|False|473.5384904454266|('47.567', '6.759')
1244|#zurich|2013-12-11|4|False|449.49190267772286|('47.387', '8.500')
1245|#basel|2013-01-12|4|False|445.11087714740466|('47.557', '7.593')
1246|#|2013-12-09|4|False|436.36521819473387|('46.903', '6.347')
1247|#|2013-12-06|4|False|402.7562058679815|('46.903', '6.347')
1248|#jobs|2013-11-22|4|False|387.93956209850774|('46.818', '8.228')
1249|#|2013-12-02|4|False|363.10353247529827|('46.903', '6.347')
1250|#votewhatmakesyoubeautiful|2013-03-16|4|False|360.97414930538105|('45.932', '8.471')
1251|#bumilletbuoyunagelmez|2013-06-04|4|False|344.08069168276336|('47.619', '6.865')
1252|#jobs|2013-12-09|4|False|344.0798662472496|('46.233', '6.135')
1253|#teametg|2013-04-28|4|False|338.952896181614|('45.892', '6.122')
1254|#tagsforlikes|2013-12-16|4|False|313.2817927205954|('46.344', '6.165')
1255|#enld|2013-04-17|4|False|307.54977126104495|('46.234', '7.353')
1256|#schweiz|2013-11-27|4|False|301.46999752902593|('46.947', '7.444')
1257|#glocal13|2013-11-16|4|False|297.8476071667175|('45.817', '8.826')
1258|#vote1d|2013-03-15|4|False|297.4045368472485|('45.800', '9.084')
1259|#tf1|2013-10-26|4|False|294.0477097189709|('46.253', '6.117')
1260|#|2013-11-25|4|False|293.81237339678944|('46.903', '6.347')
1261|#zurich|2013-10-01|4|False|284.9553680591301|('47.375', '8.534')
1262|#jedéteste|2013-02-23|4|False|284.3184975662564|('47.628', '6.843')
1263|#|2013-10-20|4|False|276.2272126934287|('46.903', '6.347')
1264|#enld|2013-04-10|4|False|276.0452494386642|('46.528', '6.826')
1265|#|2013-12-26|4|False|274.2981168079213|('46.903', '6.346')
1266|#lausanne|2013-03-13|4|False|270.86793863020733|('46.549', '6.662')
1267|#rlag|2013-04-07|4|False|269.1706615773387|('47.377', '8.537')
1268|#switzerland|2013-01-20|4|False|268.7026947304064|('47.358', '7.656')
1269|#|2013-12-24|4|False|266.8736013841789|('46.903', '6.347')
1270|#jaimepas|2013-01-13|4|False|266.4964525026751|('45.923', '6.407')
1271|#5songsthatmakemecry|2013-05-11|4|False|263.4664513622965|('45.940', '6.122')
1272|#nrj12|2013-03-24|4|False|260.10175462905113|('46.206', '6.112')
1273|#sapevatelo|2013-11-26|4|False|254.93882242036682|('45.806', '8.837')
1274|#glocal13|2013-11-15|4|False|253.75237433047369|('45.817', '8.826')
1275|#emabiggestfans|2013-09-21|4|False|251.71374261693026|('47.425', '8.365')
1276|#5yearskosovo|2013-02-17|4|False|248.59096096008042|('46.603', '7.100')
1277|#teamol|2013-11-10|4|False|248.103434922693|('47.619', '6.152')
1278|#berlusconi|2013-02-03|4|False|246.78405342255937|('45.907', '8.744')
1279|#rar|2013-06-09|4|False|246.06581014528146|('47.360', '9.444')
1280|#instagood|2013-12-16|4|False|244.211104065244|('46.344', '6.165')
1281|#jobs|2013-04-24|4|False|243.74756547488045|('46.233', '6.135')
1282|#stöckligate|2013-03-07|4|False|236.63384115618118|('47.052', '8.321')
1283|#1|2013-10-07|4|False|235.00428819373582|('47.422', '8.547')
1284|#|2013-12-15|4|False|232.99741808499732|('46.903', '6.347')
1285|#schweiz|2013-06-15|4|False|229.8814221445966|('47.000', '9.503')
1286|#switzerland|2013-12-24|4|False|229.7000439294834|('47.388', '8.515')
1287|#jobs|2013-12-20|4|False|227.86558112876776|('46.818', '8.228')
1288|#lastrt|2013-03-24|4|False|223.8427165634255|('47.125', '7.249')
1289|#jobs|2013-11-04|4|False|223.19343182758297|('46.233', '6.135')
1290|#|2013-09-21|4|False|219.43891651893077|('46.903', '6.347')
1291|#lastrt|2013-02-05|4|False|217.94716817122125|('47.255', '6.034')
