userId|homeLatitude|homeLongitude|gyration|tweets
2857096855|47.38|8.54|122.40413378657847|239
2864739491|46.59|6.66|123.54881361882973|134
2871086824|46.22|6.03|7.994665794504956|230
2872959160|47.39|8.17|32.03176010011996|125
2879163195|47.42|8.04|45.61801239513148|124
2882476504|46.17|9.0|15.285483230540173|121
2883041332|46.76|9.67|106.60239150095948|721
2892437200|46.45|6.93|226.64224118091988|131
2899104839|46.81|8.22|128.4190874256212|1336
2904910690|47.23|7.52|6.173554164314435|148
2954314576|46.81|8.22|136.2412750132492|1221
2970080518|47.41|8.27|52.111133761107546|103
2975927876|47.47|9.38|8.710760863825712|1089
2981732565|47.41|8.16|28.10506788166653|130
2991708941|47.31|8.52|10.688985254279327|333
3003071854|46.81|8.22|164.4092520550555|151
3003156842|46.55|6.67|48.99355451908057|144
3017392640|46.23|6.04|231.46777214699816|287
3025821812|46.22|7.48|41.813390447340225|543
3039300910|47.5|8.73|39.47255790302495|144
3049715302|47.2|8.45|131.82723118889422|338
3051551223|46.87|6.73|13.187284219709595|137
3053377557|46.8|7.12|11.25098421411527|410
3053619526|46.2|6.14|38.26369761789258|221
3084198934|47.11|6.99|41.836073762350125|557
3089787605|47.19|7.79|76.76941657688101|144
3127752789|46.53|6.65|134.19623798387278|568
3139104120|47.5|8.73|104.7749845739788|175
3214742291|46.81|8.22|82.49011200996378|199
3233408469|46.29|7.97|73.7548156490756|472
3255021766|47.52|7.69|7.801673999082706|2198
3262666479|47.27|8.17|35.81862824746369|119
3318211544|46.53|6.65|103.45584061126642|132
3329061669|46.49|6.53|27.550512423198303|169
3329746511|47.46|9.05|18.583557032288553|103
3374288405|47.04|8.32|24.152033120721974|405
3396034169|47.32|8.41|14.79283318996181|119
3396777963|47.5|7.56|5.985191189090358|105
3426064475|47.14|8.53|37.628483124096554|131
3570479897|46.2|6.14|1.976534503381528|316
3600854081|46.2|6.14|1.7084183772421555|135
3708674235|45.96|7.1|38.745456692392|146
3823721062|46.74|7.64|32.07928682177611|155
3879174807|46.78|7.3|26.062429423180113|128
3890938000|46.81|8.22|89.25017514685798|123
3954767413|47.25|8.68|34.31044811680848|108
3990422081|46.81|8.22|124.57342386880698|136
4025462699|46.24|6.12|27.240384736923332|227
4180403115|47.32|8.16|53.240443147954046|113
4218908272|47.3|8.6|21.740722550691732|154
4392476495|47.02|7.44|22.745164141950184|254
4515538000|47.39|8.07|41.312469185213416|255
4545508827|46.81|8.22|68.42310048505722|131
4563592589|47.5|7.59|4.376512763730154|107
4567387397|47.38|8.53|57.19946551684647|1425
4577092521|46.2|6.14|4.339336367989909|109
4611494261|47.54|7.57|18.685895650745618|124
4664768783|46.26|7.62|55.76369229780097|145
4768389017|47.35|8.72|10.418786679538428|374
4829470000|46.07|8.91|5.220778889513869|300
4840379139|46.2|6.2|2.7496570616402587|135
4867505067|46.17|6.16|99.0174610701992|195
701498375515074560|46.21|9.08|36.00817302647173|190
702658749454888960|47.37|8.54|294.1146261585799|246
702737022256062464|46.73|7.67|7.305828109241088|304
707524187783618561|46.18|6.7|58.10935455670465|170
709745069012750336|46.54|6.59|77.45844752945739|142
711383540584353792|46.95|7.45|128.10704611212168|130
716215798667337728|47.39|8.07|36.736137631095545|208
718826177020960768|47.38|8.54|21.93092347786791|160
718896996027920384|47.23|8.86|24.396504278927342|108
719639131710599168|47.37|8.54|277.8706084352188|163
731618213478453248|47.38|8.54|181.94215041475925|429
740621612261736449|46.2|6.14|42.72277475971558|150
763771254021251072|47.34|7.33|94.49034637200532|112
