|dayOfTweet|approxLocation|hashtag|numOfTweets|spamEvent|usersPerHashtag|std
120631|2014-02-25|('47.639', '9.190')|#thx|8|True|1|263.5705171873022
234127|2014-04-08|('46.950', '7.439')|#swag|6|True|1|263.38913942194375
573918|2014-09-02|('47.384', '8.530')|#now|18|True|1|263.21119004026843
221943|2014-04-04|('47.160', '9.554')|#track|24|True|1|263.0960493580042
541942|2014-08-19|('46.684', '7.862')|#votedemilovato|29|True|1|263.01786926264134
423494|2014-06-26|('47.528', '6.817')|#mdr2014|5|True|1|262.7538913973387
18379|2014-01-13|('45.907', '6.136')|#legrandjournal|5|True|1|262.4791173492559
194645|2014-03-25|('46.492', '7.575')|#hss2014|8|True|1|262.2950415125748
246913|2014-04-13|('46.950', '7.439')|#introduced|5|True|1|262.2931060643587
16062|2014-01-12|('46.903', '6.347')|#skyrock|13|True|1|262.26251768431763
38051|2014-01-22|('47.672', '6.848')|#barça|8|True|1|262.0991974199739
716464|2014-12-06|('47.483', '9.478')|#mufflerman|11|True|1|262.07848719060775
694497|2014-11-23|('47.069', '9.056')|#ferien|41|True|1|262.0545593803106
694498|2014-11-23|('47.069', '9.056')|#badeferien|41|True|1|262.0545593803106
141176|2014-03-05|('46.950', '7.439')|#track|12|True|1|261.7513611569488
607525|2014-09-18|('47.044', '9.888')|#vorarlberg|10|True|1|261.7234482394218
320581|2014-05-15|('46.950', '7.439')|#enlawded|14|True|1|261.65367164100707
161111|2014-03-12|('47.160', '9.554')|#originals|6|True|1|261.54634441677405
246978|2014-04-13|('46.950', '7.439')|#australia|5|True|1|261.49892360092895
149606|2014-03-08|('47.138', '9.522')|#british|5|True|1|261.2738185633354
113260|2014-02-22|('47.138', '9.522')|#lawd|5|True|1|261.10814502807074
175401|2014-03-18|('46.206', '6.142')|#enlawded|10|True|1|260.95465476677066
461922|2014-07-12|('47.263', '6.048')|#brened|9|True|1|260.6640221335546
153448|2014-03-09|('47.160', '9.554')|#track|25|True|1|260.6373670097551
6918|2014-01-04|('45.904', '6.129')|#lt|10|True|1|260.5746399839742
550039|2014-08-22|('46.684', '7.863')|#votedemilovato|80|True|1|260.49862102128884
738950|2014-12-24|('47.421', '9.747')|#merrychristmas|8|True|1|260.44613859063224
234124|2014-04-08|('46.950', '7.439')|#love|5|True|1|260.395134277804
54346|2014-01-29|('45.904', '6.129')|#np|7|True|1|260.201222565325
210676|2014-03-31|('47.345', '8.337')|#tweetclips|5|True|1|260.1334095762745
150252|2014-03-08|('46.206', '6.142')|#blog|6|True|1|259.86252676436055
707564|2014-12-01|('46.620', '8.041')|#grindelwald|7|True|1|259.7838842999121
255988|2014-04-17|('45.919', '6.157')|#lrt|10|True|1|259.58901186405325
197835|2014-03-26|('46.813', '8.224')|#enlawded|10|True|1|258.9433858330169
210840|2014-03-31|('47.160', '9.554')|#russia|5|True|1|258.71574049094465
261212|2014-04-19|('46.950', '7.439')|#enlawded|15|True|1|258.66932111085504
609650|2014-09-19|('46.508', '6.624')|#eunhyuk|5|True|1|258.45654322019664
663825|2014-11-08|('47.069', '9.056')|#ferien|50|True|1|258.2594983571111
663826|2014-11-08|('47.069', '9.056')|#badeferien|50|True|1|258.2594983571111
432554|2014-06-30|('47.528', '6.817')|#teamfrance|5|True|1|257.92926321420424
210787|2014-03-31|('46.813', '8.224')|#adidas|31|True|1|257.9000762874213
229571|2014-04-07|('46.813', '8.224')|#track|13|True|1|257.8837783500441
518154|2014-08-09|('47.384', '8.530')|#enlawded|8|True|1|257.76065539323497
261551|2014-04-19|('47.384', '8.530')|#marque|6|True|1|257.73475444668185
261451|2014-04-19|('47.384', '8.530')|#american|7|True|1|257.62896688939867
141966|2014-03-05|('46.165', '6.113')|#teamitalia|6|True|1|257.1953139273203
238886|2014-04-10|('45.904', '6.129')|#np|11|True|1|257.0077480850676
35489|2014-01-21|('46.903', '6.347')|#skyrock|10|True|1|256.9067834405658
514285|2014-08-07|('47.799', '7.344')|#np|7|True|1|256.231174564287
241266|2014-04-11|('46.206', '6.142')|#allin|21|True|1|256.20186473280677
347827|2014-05-25|('47.260', '6.012')|#ouat|6|True|1|256.0999120382271
392820|2014-06-15|('47.474', '6.693')|#fra|8|True|1|256.0488746527457
329208|2014-05-18|('45.904', '6.129')|#skatelife|5|True|1|256.02565908734834
210876|2014-03-31|('46.813', '8.224')|#allin|5|True|1|255.99453718129746
354960|2014-05-28|('46.531', '6.565')|#np|6|True|1|255.9777043634325
138450|2014-03-04|('45.904', '6.129')|#np|8|True|1|255.93935648322753
102290|2014-02-18|('46.950', '7.439')|#france|6|True|1|255.8281989019097
554638|2014-08-24|('47.250', '6.057')|#bsaformiley|181|True|1|255.77981925490798
261418|2014-04-19|('46.950', '7.439')|#track|25|True|1|255.76235332389678
728723|2014-12-17|('46.312', '7.478')|#followme|5|True|1|255.62536619914005
728724|2014-12-17|('46.312', '7.478')|#cransambassador|5|True|1|255.62536619914005
728725|2014-12-17|('46.312', '7.478')|#crans|5|True|1|255.62536619914005
728726|2014-12-17|('46.312', '7.478')|#cbsbrito|5|True|1|255.62536619914005
728728|2014-12-17|('46.312', '7.478')|#like|5|True|1|255.62536619914005
164044|2014-03-13|('45.904', '6.129')|#np|6|True|1|255.24138824483023
418165|2014-06-24|('45.844', '9.071')|#np|15|True|1|255.06675936572634
186586|2014-03-22|('46.561', '6.683')|#ehl|15|True|1|254.63293279096558
568918|2014-08-30|('46.533', '6.630')|#np|6|True|1|254.6103080211351
78465|2014-02-09|('47.342', '7.910')|#dnd4e|5|True|1|254.3774993106811
267110|2014-04-21|('47.160', '9.554')|#jacket|12|True|1|254.35553566672297
255939|2014-04-17|('46.206', '6.142')|#allin|11|True|1|253.85341326639133
132669|2014-03-02|('45.904', '6.129')|#skatelife|10|True|1|253.62900375241875
102286|2014-02-18|('46.950', '7.439')|#enlawded|12|True|1|253.47270631232314
267026|2014-04-21|('47.160', '9.554')|#allin|14|True|1|253.4583888102279
491936|2014-07-26|('45.828', '9.046')|#tavecchio|7|True|1|253.28655097490258
325494|2014-05-17|('46.889', '9.576')|#nurderfcb|6|True|1|253.14441311016304
274863|2014-04-24|('46.490', '6.722')|#sloviansk|6|True|1|252.96278455608913
497651|2014-07-29|('46.175', '6.116')|#bestfandom2014|7|True|1|252.94651023648524
581594|2014-09-06|('47.739', '10.378')|#hannibal|5|True|1|252.85077900699542
432552|2014-06-30|('47.528', '6.817')|#nga|5|True|1|252.77095969803707
102255|2014-02-18|('46.950', '7.439')|#striking|8|True|1|252.68101974369836
246614|2014-04-13|('46.206', '6.142')|#outstanding|6|True|1|252.64891093981404
529278|2014-08-14|('47.681', '6.500')|#lrt|17|True|1|252.61997848811185
22072|2014-01-15|('45.779', '9.099')|#kpop|5|True|1|252.58343404814883
518291|2014-08-09|('46.359', '6.483')|#np|5|True|1|252.55351107350606
205517|2014-03-29|('46.208', '7.563')|#lesanges6|22|True|1|252.41495739521335
574587|2014-09-02|('47.266', '8.922')|#muhammeterenicinelele|7|True|1|252.20413529852758
54452|2014-01-29|('46.344', '6.165')|#tflers|5|True|1|252.08969907113973
54453|2014-01-29|('46.344', '6.165')|#travel|5|True|1|252.08969907113973
54454|2014-01-29|('46.344', '6.165')|#instago|5|True|1|252.08969907113973
54455|2014-01-29|('46.344', '6.165')|#instagood|5|True|1|252.08969907113973
54456|2014-01-29|('46.344', '6.165')|#visiting|5|True|1|252.08969907113973
54457|2014-01-29|('46.344', '6.165')|#tagsforlikes|5|True|1|252.08969907113973
54458|2014-01-29|('46.344', '6.165')|#instatravel|5|True|1|252.08969907113973
54459|2014-01-29|('46.344', '6.165')|#traveling|5|True|1|252.08969907113973
54460|2014-01-29|('46.344', '6.165')|#trip…|5|True|1|252.08969907113973
54461|2014-01-29|('46.344', '6.165')|#vacation|5|True|1|252.08969907113973
342239|2014-05-23|('46.903', '6.347')|#rt|7|True|1|252.05456898913638
261152|2014-04-19|('47.384', '8.530')|#lawd|9|True|1|252.00633289177142
261434|2014-04-19|('46.950', '7.439')|#jacket|14|True|1|251.90919706465596
309621|2014-05-10|('47.618', '6.152')|#teamol|8|True|1|251.6280196509075
324843|2014-05-17|('46.950', '7.439')|#blog|8|True|1|251.42217425052453
425891|2014-06-27|('47.504', '9.748')|#funny|5|True|1|251.20396949269906
425892|2014-06-27|('47.504', '9.748')|#flamir|5|True|1|251.20396949269906
425896|2014-06-27|('47.504', '9.748')|#anettebar|5|True|1|251.20396949269906
208307|2014-03-30|('45.904', '6.129')|#skatelife|7|True|1|250.72992062224662
709662|2014-12-02|('45.831', '8.807')|#sci|6|True|1|250.3664111924662
39727|2014-01-23|('46.903', '6.347')|#skyrock|11|True|1|249.67413280939428
664124|2014-11-08|('46.518', '6.632')|#media|5|True|1|249.5574775922818
168520|2014-03-15|('46.206', '6.142')|#stripes|6|True|1|249.55434236187253
54559|2014-01-29|('46.064', '7.203')|#thejump|5|True|1|249.37045467871022
189470|2014-03-23|('46.061', '6.047')|#lrt|6|True|1|249.07019642444894
526790|2014-08-13|('46.614', '7.126')|#mtvhottest|14|True|1|248.67386020079704
386931|2014-06-13|('46.529', '6.642')|#worldsoftballday|8|True|1|248.66925347040348
168706|2014-03-15|('45.904', '6.129')|#skatelife|10|True|1|248.58164335664227
336158|2014-05-21|('47.384', '8.530')|#olympics|6|True|1|248.44088133811985
210424|2014-03-31|('47.138', '9.522')|#track|17|True|1|248.41193922862567
374829|2014-06-08|('47.528', '6.817')|#frajam|7|True|1|248.38981834892192
285858|2014-04-29|('47.373', '8.539')|#rennweg|7|True|1|248.2812407582813
285859|2014-04-29|('47.373', '8.539')|#zürich|7|True|1|248.2812407582813
130395|2014-03-01|('45.904', '6.129')|#np|7|True|1|248.00303164978246
210820|2014-03-31|('47.160', '9.554')|#originals|6|True|1|247.9663891158898
460062|2014-07-11|('46.912', '7.468')|#oaff14|5|True|1|247.62436439987977
146971|2014-03-07|('47.160', '9.554')|#adidas|24|True|1|247.55061401719323
554455|2014-08-24|('47.866', '7.223')|#votedemilovato|9|True|1|247.53608729442166
28247|2014-01-18|('46.522', '6.629')|#controleurs|5|True|1|247.27929095121033
210448|2014-03-31|('47.160', '9.554')|#latestnews|11|True|1|247.16984605880756
149926|2014-03-08|('46.206', '6.142')|#enlawded|15|True|1|247.11681964329603
386674|2014-06-13|('46.686', '7.849')|#fifa2014|5|True|1|246.9401365603503
210925|2014-03-31|('46.813', '8.224')|#track|6|True|1|246.5848735291666
224326|2014-04-05|('47.138', '9.522')|#stripes|11|True|1|246.54207918527635
261391|2014-04-19|('47.384', '8.530')|#russia|6|True|1|246.3850205915806
561712|2014-08-27|('47.044', '9.888')|#vbg14|7|True|1|246.35250102628297
566025|2014-08-29|('45.932', '6.929')|#utmb|5|True|1|246.30874496136846
261430|2014-04-19|('46.950', '7.439')|#lawd|7|True|1|246.27793442855284
432910|2014-06-30|('46.939', '7.484')|#alg|6|True|1|246.2361460037202
230054|2014-04-07|('46.206', '6.142')|#adidas|44|True|1|246.03990730016662
722279|2014-12-09|('47.069', '9.056')|#ferien|7|True|1|246.0264566226093
722280|2014-12-09|('47.069', '9.056')|#badeferien|7|True|1|246.0264566226093
612084|2014-09-20|('46.529', '6.652')|#cool|6|True|1|245.95105957019925
612090|2014-09-20|('46.529', '6.652')|#at|6|True|1|245.95105957019925
666525|2014-11-09|('47.069', '9.056')|#ferien|32|True|1|245.83078416260858
666526|2014-11-09|('47.069', '9.056')|#badeferien|32|True|1|245.83078416260858
554713|2014-08-24|('47.638', '9.190')|#thx|5|True|1|245.4796417447099
607505|2014-09-18|('47.044', '9.888')|#vbg14|18|True|1|245.3372115767587
175221|2014-03-18|('46.206', '6.142')|#addict|10|True|1|244.8620271590604
200472|2014-03-27|('47.160', '9.554')|#adidas|40|True|1|244.84629510979545
84700|2014-02-11|('45.904', '6.129')|#np|6|True|1|244.8313644249299
681089|2014-11-16|('47.069', '9.056')|#ferien|38|True|1|244.54778458738684
681090|2014-11-16|('47.069', '9.056')|#badeferien|38|True|1|244.54778458738684
246641|2014-04-13|('46.206', '6.142')|#jacket|8|True|1|244.3518759217802
363662|2014-06-02|('46.953', '8.387')|#referendumya|13|True|1|244.3426975906538
161566|2014-03-12|('46.234', '6.118')|#kebolivin|6|True|1|244.32927970527047
183484|2014-03-21|('46.813', '8.224')|#stripes|6|True|1|244.17945960987456
663833|2014-11-08|('46.202', '6.150')|#maroc|7|True|1|244.0500133215886
163383|2014-03-13|('47.138', '9.522')|#jacket|6|True|1|243.94444551987655
256568|2014-04-17|('46.950', '7.439')|#track|15|True|1|243.86535666274312
249835|2014-04-14|('47.138', '9.522')|#stripes|7|True|1|243.66913057000835
38055|2014-01-22|('47.672', '6.848')|#messi|6|True|1|243.63568875449377
189342|2014-03-23|('47.381', '6.381')|#clasico|5|True|1|243.42295997798655
123062|2014-02-26|('47.384', '8.530')|#adidas|7|True|1|243.32256107923644
138180|2014-03-04|('46.206', '6.142')|#track|20|True|1|242.81041039569905
613971|2014-09-21|('47.428', '9.679')|#vbg14|13|True|1|242.75953341074262
518147|2014-08-09|('47.384', '8.530')|#adidas|16|True|1|242.58200515773117
28422|2014-01-18|('46.397', '6.615')|#rt|33|True|1|242.53428143808136
478556|2014-07-20|('47.160', '9.554')|#lawd|8|True|1|242.5253915687089
246555|2014-04-13|('46.206', '6.142')|#addict|8|True|1|242.37049053702833
561733|2014-08-27|('47.044', '9.888')|#övp|6|True|1|242.35460456086219
267035|2014-04-21|('47.160', '9.554')|#adidas|45|True|1|242.2486037405915
687986|2014-11-20|('46.187', '6.127')|#genève|12|True|1|242.20153400995352
211055|2014-03-31|('45.821', '9.262')|#autonoleggio|8|True|1|242.00929848089578
211056|2014-03-31|('45.821', '9.262')|#sposi…|8|True|1|242.00929848089578
211057|2014-03-31|('45.821', '9.262')|#vagueluxuryrent|8|True|1|242.00929848089578
211058|2014-03-31|('45.821', '9.262')|#vagueautonoleggio|8|True|1|242.00929848089578
211059|2014-03-31|('45.821', '9.262')|#auto|8|True|1|242.00929848089578
211060|2014-03-31|('45.821', '9.262')|#vaguewedding|8|True|1|242.00929848089578
211061|2014-03-31|('45.821', '9.262')|#nozze|8|True|1|242.00929848089578
211062|2014-03-31|('45.821', '9.262')|#matrimonio|8|True|1|242.00929848089578
99944|2014-02-17|('45.890', '6.127')|#sochi2014|11|True|1|241.79241285384097
625129|2014-09-28|('47.069', '9.056')|#ferien|49|True|1|241.71090931673896
625130|2014-09-28|('47.069', '9.056')|#badeferien|49|True|1|241.71090931673896
580175|2014-09-05|('47.266', '8.921')|#etikcinayetedurdiyelim|9|True|1|241.60165076903135
247470|2014-04-13|('46.950', '7.439')|#italia|5|True|1|241.43352469042995
668757|2014-11-10|('45.831', '8.807')|#sci|5|True|1|241.10967204895695
210458|2014-03-31|('47.160', '9.554')|#allin|15|True|1|240.5164875537334
531150|2014-08-15|('46.614', '7.126')|#votedemilovato|13|True|1|240.18947804099207
413242|2014-06-22|('46.617', '9.572')|#got7|9|True|1|239.89267899384143
16049|2014-01-12|('46.903', '6.347')|#onsefolowledimanchesanspression|10|True|1|239.77530271415918
709526|2014-12-02|('47.452', '8.530')|#mtvstars|10|True|1|239.6892079397355
730971|2014-12-19|('46.620', '8.041')|#grindelwald|5|True|1|239.38489161459907
649227|2014-11-01|('46.202', '6.131')|#emabiggestfans1d|14|True|1|239.10718512986097
249658|2014-04-14|('47.138', '9.522')|#allin|11|True|1|238.95960617610328
520449|2014-08-10|('46.146', '9.586')|#rt|5|True|1|238.8317871547997
261219|2014-04-19|('47.384', '8.530')|#enlawded|26|True|1|238.7490792379091
402376|2014-06-18|('46.943', '8.276')|#wm2014|5|True|1|238.46317223234095
305138|2014-05-08|('47.211', '8.483')|#euromaidan|9|True|1|238.435421817374
75632|2014-02-08|('46.206', '6.142')|#adidas|9|True|1|238.33407758380446
146974|2014-03-07|('47.160', '9.554')|#track|18|True|1|238.08077062427662
668867|2014-11-10|('46.202', '6.150')|#allinclusive|5|True|1|237.94919004788488
428016|2014-06-28|('46.517', '6.608')|#col|5|True|1|237.81653073091638
38050|2014-01-22|('47.672', '6.848')|#teambarça|5|True|1|237.7309850790735
614374|2014-09-21|('46.221', '6.134')|#isil|5|True|1|237.47526781166547
614375|2014-09-21|('46.221', '6.134')|#isis|5|True|1|237.47526781166547
442163|2014-07-04|('46.230', '6.129')|#wcc|6|True|1|237.36170036010344
189343|2014-03-23|('47.381', '6.381')|#halamadrid|6|True|1|237.29191093539276
602045|2014-09-15|('47.044', '9.888')|#neos|5|True|1|237.2450058015506
150108|2014-03-08|('46.206', '6.142')|#lawd|7|True|1|236.83481736072025
171339|2014-03-16|('46.152', '9.819')|#gf13|5|True|1|236.78490553430322
546659|2014-08-21|('46.684', '7.863')|#votedemilovato””|11|True|1|236.29626694332237
265106|2014-04-20|('46.400', '6.587')|#lrt|5|True|1|236.27351838259167
614091|2014-09-21|('47.069', '9.056')|#ferien|44|True|1|236.05747325497342
614092|2014-09-21|('47.069', '9.056')|#badeferien|44|True|1|236.05747325497342
487998|2014-07-24|('46.253', '6.102')|#judo|20|True|1|235.93607992067118
230055|2014-04-07|('46.206', '6.142')|#allin|8|True|1|235.89440724936188
44708|2014-01-25|('45.904', '6.129')|#np|7|True|1|235.54621651255337
47264|2014-01-26|('47.647', '9.172')|#rt|5|True|1|235.52109851230836
610661|2014-09-19|('47.749', '7.340')|#hautrhin|5|True|1|235.4327945154059
86890|2014-02-12|('47.160', '9.554')|#stripes|7|True|1|235.12818774277542
570429|2014-08-31|('47.266', '8.921')|#muhammeterenicinelele|7|True|1|234.84884008032662
620436|2014-09-25|('47.069', '9.056')|#ferien|46|True|1|234.51825282934624
620437|2014-09-25|('47.069', '9.056')|#badeferien|46|True|1|234.51825282934624
551734|2014-08-23|('46.614', '7.126')|#votedemilovato|7|True|1|234.33240751309742
612160|2014-09-20|('47.069', '9.056')|#ferien|52|True|1|234.33117006061772
612161|2014-09-20|('47.069', '9.056')|#badeferien|52|True|1|234.33117006061772
714672|2014-12-05|('47.560', '7.583')|#review4review|5|True|1|234.10723786808094
463923|2014-07-13|('47.638', '9.190')|#thx|8|True|1|234.07222754597208
716527|2014-12-06|('47.452', '8.530')|#mtvstars|6|True|1|233.59523033615753
607661|2014-09-18|('47.044', '9.888')|#övp|8|True|1|233.5913649822502
687984|2014-11-20|('46.187', '6.127')|#switzerland|13|True|1|233.38480599494156
200473|2014-03-27|('47.160', '9.554')|#track|23|True|1|233.2271396501642
686436|2014-11-19|('46.620', '8.041')|#grindelwald|9|True|1|233.15864333745589
468901|2014-07-15|('47.368', '8.534')|#ger|7|True|1|233.14948896866412
717063|2014-12-06|('46.202', '6.131')|#mtvstars|47|True|1|233.03936587351077
241171|2014-04-11|('46.206', '6.142')|#stripes|19|True|1|232.84101969465544
76089|2014-02-08|('45.904', '6.129')|#np|6|True|1|232.5409224075105
386676|2014-06-13|('46.686', '7.849')|#worldcup2014|18|True|1|232.3737972542886
707799|2014-12-01|('46.954', '7.395')|#mufflerman|10|True|1|232.12359198998564
671098|2014-11-11|('47.621', '6.788')|#jeromeviensabelforttudeviendrasfort|26|True|1|231.87308540813095
171116|2014-03-16|('47.049', '8.384')|#swiss5sosfamilymeetup|5|True|1|231.8650935350123
142066|2014-03-05|('45.904', '6.129')|#np|6|True|1|231.72408709191248
405595|2014-06-19|('47.432', '9.391')|#eng|5|True|1|231.59257769722336
586974|2014-09-08|('47.228', '9.235')|#guerrero|5|True|1|231.35518835283935
229569|2014-04-07|('46.813', '8.224')|#adidas|42|True|1|231.23579115370796
539112|2014-08-18|('47.681', '7.408')|#ss8|5|True|1|231.23204353107198
478548|2014-07-20|('47.160', '9.554')|#introduced|10|True|1|231.10183559177736
573890|2014-09-02|('47.384', '8.530')|#googleplus|21|True|1|230.89413246257203
706053|2014-11-30|('47.452', '8.530')|#mtvstars|6|True|1|230.71201438210127
205607|2014-03-29|('45.904', '6.129')|#skatelife|7|True|1|230.70997443020818
270229|2014-04-22|('47.504', '9.439')|#siguemeytesigo|11|True|1|230.56858709783123
270230|2014-04-22|('47.504', '9.439')|#martesdeganarseguidores|11|True|1|230.56858709783123
317128|2014-05-13|('47.135', '8.526')|#bnlditalia|24|True|1|230.13489415894455
35488|2014-01-21|('46.903', '6.347')|#|54|True|1|229.80680282128807
161116|2014-03-12|('47.160', '9.554')|#enlawded|6|True|1|229.78275705503847
430391|2014-06-29|('46.470', '6.842')|#cdm2014|9|True|1|229.7138705992284
703264|2014-11-28|('47.377', '8.537')|#mufflerman|6|True|1|229.63234336060754
573879|2014-09-02|('47.384', '8.530')|#follow|22|True|1|229.5177184863373
573880|2014-09-02|('47.384', '8.530')|#check|22|True|1|229.5177184863373
224283|2014-04-05|('46.206', '6.142')|#allin|5|True|1|229.48169387169474
632936|2014-10-03|('47.069', '9.056')|#ferien|54|True|1|229.38566676729096
632937|2014-10-03|('47.069', '9.056')|#badeferien|54|True|1|229.38566676729096
607454|2014-09-18|('47.044', '9.888')|#ablinger|5|True|1|229.38359463764814
438421|2014-07-02|('47.742', '7.297')|#avecnicolas|5|True|1|229.3471232772619
261431|2014-04-19|('46.950', '7.439')|#peace|5|True|1|229.3016016322414
392819|2014-06-15|('47.474', '6.693')|#hon|6|True|1|229.03846973223506
483479|2014-07-22|('47.007', '6.967')|#mtvhottest|16|True|1|229.01358618030704
607469|2014-09-18|('47.044', '9.888')|#spoö|5|True|1|228.95949763125253
33547|2014-01-20|('45.852', '8.659')|#rt|14|True|1|228.8263068797775
505566|2014-08-02|('46.468', '6.846')|#mtvhottest|5|True|1|228.6945205581746
538973|2014-08-18|('46.614', '7.126')|#votedemilovato|15|True|1|228.60855780942168
227394|2014-04-06|('45.904', '6.129')|#np|7|True|1|228.41057303742187
94700|2014-02-15|('45.890', '6.127')|#sochi2014|10|True|1|228.39162394643304
261211|2014-04-19|('47.384', '8.530')|#jacket|23|True|1|228.2099135095331
602048|2014-09-15|('47.044', '9.888')|#vorarlberg|16|True|1|228.12641192247617
643060|2014-10-29|('47.069', '9.056')|#ferien|57|True|1|227.93228611052763
643061|2014-10-29|('47.069', '9.056')|#badeferien|57|True|1|227.93228611052763
138247|2014-03-04|('46.206', '6.142')|#latestnews|11|True|1|227.72466522025806
425493|2014-06-27|('45.924', '6.869')|#skyrunning|16|True|1|227.62443256219697
69118|2014-02-05|('47.384', '8.530')|#originals|6|True|1|227.38493684976768
533651|2014-08-16|('46.209', '6.147')|#votedemilovato|242|True|1|227.106509749748
503954|2014-08-01|('47.478', '6.830')|#lrt|7|True|1|227.04125795060108
26030|2014-01-17|('46.248', '7.318')|#lhc|5|True|1|227.03916681195489
64956|2014-02-03|('47.384', '8.530')|#adidas|9|True|1|226.86181618327777
580143|2014-09-05|('47.262', '6.030')|#ff|14|True|1|226.35597846149494
605872|2014-09-17|('47.069', '9.056')|#ferien|39|True|1|226.22407680213055
605873|2014-09-17|('47.069', '9.056')|#badeferien|39|True|1|226.22407680213055
673949|2014-11-12|('46.794', '7.137')|#tpmp|9|True|1|226.20843851262708
657987|2014-11-05|('47.375', '8.077')|#vote5sos|11|True|1|226.2058634686222
631332|2014-10-02|('47.069', '9.056')|#ferien|49|True|1|226.2023941067698
631333|2014-10-02|('47.069', '9.056')|#badeferien|49|True|1|226.2023941067698
138209|2014-03-04|('46.206', '6.142')|#jacket|15|True|1|226.17362929319222
132741|2014-03-02|('47.342', '8.530')|#zog|5|True|1|225.96348343138197
149928|2014-03-08|('46.206', '6.142')|#jacket|15|True|1|225.56377423450243
246524|2014-04-13|('46.206', '6.142')|#lawd|7|True|1|225.45970541134918
138142|2014-03-04|('46.206', '6.142')|#adidas|67|True|1|225.44797698740766
2181|2014-01-02|('45.904', '6.129')|#np|7|True|1|225.22424730912905
145362|2014-03-06|('46.523', '6.638')|#merde|5|True|1|224.75503652742566
123478|2014-02-26|('46.462', '7.442')|#cat|9|True|1|224.63705497482837
371517|2014-06-06|('46.221', '6.141')|#jobs|5|True|1|224.5716125822179
468902|2014-07-15|('47.368', '8.534')|#weltmeister|9|True|1|224.44063813848638
141432|2014-03-05|('47.160', '9.554')|#lawd|5|True|1|223.91690199714716
595118|2014-09-12|('47.377', '8.537')|#10jahreglp|6|True|1|223.61442069669505
684675|2014-11-18|('47.477', '6.827')|#concoursfansfr|8|True|1|223.15227571185997
674081|2014-11-12|('46.202', '6.150')|#genève|9|True|1|223.05149469728755
265774|2014-04-20|('47.498', '6.944')|#lrt|7|True|1|223.00697311225343
267116|2014-04-21|('47.160', '9.554')|#enlawded|11|True|1|222.72661175948105
485557|2014-07-23|('47.272', '8.665')|#mtvhottest|23|True|1|222.5922222071192
392601|2014-06-15|('47.560', '7.583')|#sui|6|True|1|222.31483132799545
487997|2014-07-24|('46.253', '6.102')|#glasgow2014|17|True|1|222.2025983242268
329207|2014-05-18|('45.904', '6.129')|#np|7|True|1|221.53975774799105
10121|2014-01-09|('46.397', '6.615')|#rt|5|True|1|221.35730377227975
272288|2014-04-23|('47.587', '8.208')|#malices|6|True|1|221.3007412869098
300744|2014-05-06|('46.490', '6.722')|#ukraine|6|True|1|221.18560779159165
234295|2014-04-08|('46.950', '7.439')|#soccer|5|True|1|220.82226648999367
670952|2014-11-11|('47.377', '8.537')|#pxc|5|True|1|220.67228074429488
261738|2014-04-19|('47.384', '8.530')|#fresh|7|True|1|220.12730335544407
420657|2014-06-25|('47.528', '6.817')|#fraequ|11|True|1|219.78841292357458
78729|2014-02-09|('47.555', '7.943')|#fitfam|5|True|1|219.65653957434952
442739|2014-07-04|('47.528', '6.817')|#col|6|True|1|219.54230681812717
654871|2014-11-03|('47.069', '9.056')|#ferien|22|True|1|219.4181102644661
654872|2014-11-03|('47.069', '9.056')|#badeferien|22|True|1|219.4181102644661
35900|2014-01-21|('47.672', '6.848')|#parionssport|9|True|1|219.24449273035935
666571|2014-11-09|('46.107', '7.076')|#psgom|8|True|1|219.19846211657332
533719|2014-08-16|('46.298', '7.488')|#pro|5|True|1|219.15478928525997
256046|2014-04-17|('46.813', '8.224')|#stripes|15|True|1|219.14855526912154
325279|2014-05-17|('47.551', '6.862')|#heatonedirection|8|True|1|219.13996347939369
197530|2014-03-26|('46.813', '8.224')|#striking|6|True|1|218.43843328453553
642927|2014-10-29|('45.800', '9.084')|#emabiggestfans1d|17|True|1|218.35114273138814
612082|2014-09-20|('46.529', '6.652')|#travel|11|True|1|218.31437705019243
659872|2014-11-06|('47.069', '9.056')|#ferien|45|True|1|218.22142033180975
659873|2014-11-06|('47.069', '9.056')|#badeferien|45|True|1|218.22142033180975
256020|2014-04-17|('46.813', '8.224')|#allin|16|True|1|218.21392615586973
668866|2014-11-10|('46.202', '6.150')|#maroc|10|True|1|217.9406608906297
664176|2014-11-08|('47.599', '7.529')|#allinclusive|7|True|1|217.82425682051678
323324|2014-05-16|('47.135', '8.526')|#bnlditalia|13|True|1|217.45639100477857
137810|2014-03-04|('47.384', '8.530')|#enlawded|12|True|1|217.33217370387626
138206|2014-03-04|('46.206', '6.142')|#enlawded|21|True|1|217.3210300269229
668868|2014-11-10|('47.069', '9.056')|#ferien|51|True|1|217.03751415878202
668869|2014-11-10|('47.069', '9.056')|#badeferien|51|True|1|217.03751415878202
200515|2014-03-27|('46.205', '6.143')|#lka|12|True|1|216.8923645474799
30847|2014-01-19|('45.852', '8.659')|#rt|34|True|1|216.63820486247602
60319|2014-02-01|('45.904', '6.129')|#np|7|True|1|216.63354754724045
198168|2014-03-26|('46.001', '8.948')|#museumweek|6|True|1|216.4830541973889
472740|2014-07-17|('45.797', '9.096')|#renzi|5|True|1|216.4566164898228
161115|2014-03-12|('47.160', '9.554')|#adidas|26|True|1|216.03697703651176
