|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation|compound|area
296|#lesanges5|2013-03-05|17|False|123.7113768644|('46.134', '6.294')|-0.8328|Auvergne-Rhône-Alpes
297|#thevoice|2013-05-04|17|False|102.2258050239|('47.793', '7.176')|0|Grand Est
298|#lesanges5|2013-04-09|17|False|95.6272548935|('47.761', '7.295')|0|Grand Est
299|#srfthevoice|2013-03-09|17|False|59.7899124619|('47.248', '8.770')|-0.337275|ZH
300|#lfauit|2013-11-12|17|False|42.1349261218|('47.514', '6.787')|0|Bourgogne Franche-Comté
301|#splash|2013-02-15|17|False|35.6010484587|('47.686', '7.390')|0.3578|Grand Est
302|#lrt|2013-01-19|16|False|451.0845666249|('46.538', '6.665')|0|VD
303|#lrt|2013-02-09|16|False|330.9463471805|('46.202', '6.129')|0.2383666667|GE
304|#rt|2013-04-17|16|False|259.9664604232|('46.205', '9.028')|0|TI
305|#rt|2013-06-09|16|False|244.9464298187|('46.013', '8.966')|0|TI
306|#rt|2013-04-20|16|False|243.3030181955|('46.127', '7.089')|0.6369|VS
307|#rt|2013-01-26|16|False|229.0519158074|('45.820', '9.313')|0|Lombardia
308|#rt|2013-05-04|16|False|161.9574175665|('46.298', '7.487')|0|VS
309|#juvemilan|2013-10-06|16|False|147.420986885|('45.848', '9.380')|-0.6124|Lombardia
310|#lesanges5|2013-03-06|16|False|136.0121210053|('46.162', '6.144')|0.4199|GE
311|#ss7|2013-06-21|16|False|133.8868241083|('47.508', '6.996')|-0.3595|Bourgogne Franche-Comté
312|#serviziopubblico|2013-01-10|16|False|96.5425289633|('45.900', '9.392')|0.296|Lombardia
313|#etgpsg|2013-12-04|16|False|69.6033104573|('46.139', '6.458')|0|Auvergne-Rhône-Alpes
314|#esc2013|2013-05-18|16|False|49.4955241295|('47.626', '10.511')|0.296|Bayern
315|#retouraupensionnat|2013-10-07|16|False|41.7105563723|('47.684', '6.860')|-0.08825|Bourgogne Franche-Comté
316|#vtep|2013-05-10|16|False|34.6786849518|('46.179', '6.121')|0.6642|GE
317|#lrt|2013-01-04|15|False|585.9411570726|('46.184', '6.249')|-0.2846|Auvergne-Rhône-Alpes
318|#lrt|2013-01-05|15|False|446.3966851729|('47.752', '7.326')|-0.2465333333|Grand Est
319|#np|2013-03-15|15|False|439.9530128374|('46.722', '7.061')|0.4019|FR
320|#np|2013-12-09|15|False|405.1735581169|('45.904', '6.129')|-0.7096|Auvergne-Rhône-Alpes
321|#heartbreaker|2013-10-07|15|False|347.4115858919|('45.874', '8.917')|0|Lombardia
322|#souvenirde2013|2013-12-23|15|False|312.1763385247|('47.785', '7.316')|0|Grand Est
323|#emazing|2013-11-09|15|False|303.6948724205|('47.439', '9.394')|0.8555|SG
324|#rt|2013-05-11|15|False|258.1945294601|('46.298', '7.487')|0|VS
325|#lrt|2013-01-30|15|False|247.6707922249|('46.202', '6.129')|0.7371|GE
326|#lrt|2013-01-14|15|False|217.1054402865|('46.217', '6.146')|-0.31245|GE
327|#rt|2013-03-08|15|False|215.1846591057|('46.171', '9.743')|0|Lombardia
328|#ompsg|2013-10-06|15|False|153.2599114437|('47.450', '6.684')|0|Bourgogne Franche-Comté
329|#xf7|2013-11-28|15|False|69.7146736696|('45.806', '8.837')|0.8967|Lombardia
330|#xf7|2013-12-05|15|False|61.041471566|('45.800', '8.881')|0.3182|Lombardia
331|#kohlanta|2013-02-01|15|False|52.8550758941|('47.486', '6.821')|0.4905333333|Bourgogne Franche-Comté
332|#lesanges5|2013-03-07|15|False|50.0586634255|('46.202', '6.247')|-0.6259|Auvergne-Rhône-Alpes
333|#topchef|2013-04-29|15|False|48.0925340455|('46.056', '6.371')|-0.24725|Auvergne-Rhône-Alpes
334|#lfauit|2013-11-05|15|False|35.6023576037|('46.689', '6.898')|-0.1163|FR
335|#lbesp2|2013-04-16|15|False|34.3404443448|('46.689', '6.898')|0|FR
336|#tpmpmenvoieaubresil|2013-12-03|15|False|32.2912004076|('47.787', '7.342')|0|Grand Est
337|#thevoice|2013-03-16|15|False|29.2057922796|('47.646', '6.841')|0|Bourgogne Franche-Comté
338|#np|2013-11-27|14|False|317.4819181294|('45.904', '6.129')|-0.5267|Auvergne-Rhône-Alpes
339|#rt|2013-01-20|14|False|277.9264882036|('46.065', '9.216')|0|Lombardia
340|#ss7|2013-06-11|14|False|270.8930976357|('47.125', '7.249')|-0.1027|BE
341|#rt|2013-01-28|14|False|267.1139242086|('47.866', '7.223')|0|Grand Est
342|#np|2013-10-24|14|False|263.3647250669|('45.904', '6.129')|0.4404|Auvergne-Rhône-Alpes
343|#rt|2013-05-07|14|False|253.7159661193|('45.820', '9.313')|0.0772|Lombardia
344|#rt|2013-01-06|14|False|253.0716263423|('46.205', '6.143')|0.25|GE
345|#rt|2013-06-16|14|False|235.5083748763|('46.515', '6.649')|-0.5371|VD
346|#rt|2013-03-10|14|False|227.7097982763|('47.866', '7.223')|0|Grand Est
347|#rt|2013-04-28|14|False|174.8266006539|('46.046', '9.229')|0.1204|Lombardia
348|#rt|2013-01-24|14|False|147.1154615616|('45.999', '8.277')|0.2263|Piemonte
349|#sma13|2013-03-01|14|False|132.2534750786|('47.389', '8.519')|-0.05135|ZH
350|#storyofmylife|2013-10-27|14|False|128.0825490759|('46.771', '6.630')|0.4888666667|VD
351|#uclfinal|2013-05-25|14|False|77.2862920351|('45.873', '9.895')|-0.6369|Lombardia
352|#m6|2013-03-24|14|False|61.8838031689|('46.209', '6.094')|-0.0519833333|GE
353|#dals|2013-10-19|14|False|41.0130244705|('45.791', '8.846')|0|Lombardia
354|#lbesp3|2013-12-23|14|False|40.8894673183|('45.789', '6.547')|0.1909|Auvergne-Rhône-Alpes
355|#rt|2013-02-26|13|False|461.2037692264|('46.213', '6.132')|0.6486|GE
356|#|2013-01-11|13|False|356.4696045761|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
357|#rt|2013-02-25|13|False|355.9691194638|('46.213', '6.132')|0.0722|GE
358|#np|2013-02-16|13|False|336.503383977|('46.398', '6.587')|-0.5994|Auvergne-Rhône-Alpes
359|#rt|2013-02-17|13|False|336.142583231|('45.819', '9.316')|0|Lombardia
360|#coseimbarazzantisudime|2013-01-02|13|False|333.4806648363|('45.864', '8.682')|-0.13515|Lombardia
361|#rt|2013-03-30|13|False|299.1029191573|('45.819', '9.316')|0.5407|Lombardia
362|#rt|2013-03-02|13|False|297.6922747966|('45.819', '9.316')|0.5106|Lombardia
363|#rt|2013-12-01|13|False|274.1953933403|('46.922', '6.345')|0.4466|Bourgogne Franche-Comté
364|#rt|2013-03-09|13|False|259.0449400874|('45.757', '9.854')|0.34205|Lombardia
365|#np|2013-02-15|13|False|254.3939563112|('46.225', '7.343')|0|VS
366|#rt|2013-02-27|13|False|208.2856884992|('46.123', '10.321')|0.20995|Lombardia
367|#rt|2013-02-08|13|False|204.4408080469|('45.999', '8.277')|0.0386|Piemonte
368|#rt|2013-03-20|13|False|202.3783875119|('47.254', '6.009')|0.21075|Bourgogne Franche-Comté
369|#rt|2013-04-08|13|False|198.7741772336|('45.802', '9.138')|-0.5106|Lombardia
370|#np|2013-03-07|13|False|191.5551785532|('47.352', '8.160')|0|AG
371|#mtvstars|2013-11-30|13|False|188.9237072652|('46.538', '6.664')|0|VD
372|#boxingday|2013-12-26|13|False|150.005302157|('45.930', '6.710')|0.4404|Auvergne-Rhône-Alpes
373|#jeudiconfession|2013-02-21|13|False|118.4849639492|('46.165', '6.117')|-0.7824|GE
374|#srfthevoice|2013-03-16|13|False|85.5543423305|('46.849', '9.528')|0|GR
375|#sanremo2013|2013-02-12|13|False|74.1522646378|('45.836', '8.947')|0|Lombardia
376|#xf7|2013-10-24|13|False|55.6934555843|('45.821', '9.240')|0.6369|Lombardia
377|#lesanges5|2013-03-13|13|False|54.3766199481|('45.909', '6.107')|-0.5574|Auvergne-Rhône-Alpes
378|#topchef|2013-05-06|13|False|36.2315940032|('46.056', '6.371')|0.3854666667|Auvergne-Rhône-Alpes
379|#lbesp2|2013-04-23|13|False|27.5262261009|('46.056', '6.371')|0.6597|Auvergne-Rhône-Alpes
380|#|2013-01-15|12|False|362.0796859571|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
381|#np|2013-06-22|12|False|282.1176495479|('46.391', '6.591')|0|Auvergne-Rhône-Alpes
382|#rt|2013-02-10|12|False|267.5875029079|('45.820', '9.313')|0.21075|Lombardia
383|#rt|2013-02-15|12|False|245.7497998383|('46.278', '6.875')|-0.8353|VS
384|#np|2013-11-15|12|False|243.927199321|('46.722', '7.061')|0|FR
385|#|2013-02-09|12|False|183.244970961|('46.255', '6.057')|0.5267|Auvergne-Rhône-Alpes
386|#rt|2013-04-13|12|False|162.6214145617|('46.514', '6.655')|0.0915|VD
387|#lesanges5|2013-03-08|12|False|149.2490303351|('46.186', '6.201')|0.6166|Auvergne-Rhône-Alpes
388|#dals|2013-10-12|12|False|91.7090043745|('45.791', '8.846')|0.5984|Lombardia
389|#psgom|2013-02-27|12|False|41.6240585025|('46.282', '6.946')|0.3612|VS
390|#lbesp3|2013-12-30|12|False|37.1388061482|('47.270', '6.984')|0.3612|JU
391|#popstars|2013-05-28|12|False|35.2146051026|('46.278', '6.167')|-0.5255|GE
392|#lbesp2|2013-05-23|12|False|29.5260931055|('47.684', '6.859')|-0.7184|Bourgogne Franche-Comté
393|#rt|2013-04-27|11|False|423.7155796389|('46.186', '6.246')|0.8481|Auvergne-Rhône-Alpes
394|#rt|2013-06-15|11|False|374.1830327861|('46.515', '6.649')|0.3612|VD
395|#rt|2013-04-14|11|False|306.2371788297|('46.514', '6.655')|0|VD
396|#mtvstars|2013-11-19|11|False|305.4031365669|('46.156', '6.093')|0|GE
397|#rt|2013-02-12|11|False|291.1223565941|('45.800', '9.084')|0|Lombardia
398|#rt|2013-06-02|11|False|280.8438854324|('46.046', '9.229')|0.48405|Lombardia
399|#np|2013-04-14|11|False|265.5337483693|('46.398', '6.587')|0.25|Auvergne-Rhône-Alpes
400|#rt|2013-03-15|11|False|260.0455119234|('45.806', '10.108')|0|Lombardia
401|#lift13|2013-02-06|11|False|238.6491606013|('46.220', '6.138')|0|GE
402|#rt|2013-11-24|11|False|235.0913400876|('46.166', '8.789')|-0.0572|TI
403|#lift13|2013-02-08|11|False|204.8672803773|('46.220', '6.138')|-0.02585|GE
404|#mtvstars|2013-11-21|11|False|203.3543974774|('46.538', '6.663')|0.479|VD
405|#lift13|2013-02-07|11|False|179.4271329847|('46.220', '6.138')|0.2790333333|GE
406|#|2013-10-01|11|False|113.3671241666|('46.903', '6.347')|0|Bourgogne Franche-Comté
407|#retouraupensionnat|2013-10-14|11|False|83.3634713331|('46.191', '6.142')|-0.59915|GE
408|#vtep|2013-03-08|11|False|68.150154525|('46.213', '6.132')|0|GE
409|#splash|2013-02-22|11|False|59.3737804085|('46.186', '6.123')|0.3786|GE
410|#olom|2013-12-15|11|False|43.2994141884|('47.407', '7.126')|0|JU
411|#eurovision2013|2013-05-18|11|False|41.08148305|('46.956', '6.833')|0.1759|NE
412|#franceallemagne|2013-02-06|11|False|38.9979086505|('47.632', '6.153')|0|Bourgogne Franche-Comté
413|#nrj12|2013-01-13|11|False|33.4214263028|('46.526', '6.623')|0|VD
414|#mtvstars|2013-11-29|10|False|526.2342988738|('46.209', '6.134')|-0.1806|GE
415|#|2013-01-23|10|False|371.9442385875|('46.255', '6.057')|-0.34|Auvergne-Rhône-Alpes
416|#rt|2013-06-19|10|False|360.5669506393|('47.747', '7.336')|0.0516|Grand Est
417|#np|2013-06-07|10|False|325.6826444838|('46.256', '7.625')|0|VS
418|#rt|2013-02-11|10|False|317.777870582|('46.046', '9.229')|0|Lombardia
419|#rt|2013-09-22|10|False|284.1851756753|('47.251', '9.581')|0|Vorarlberg
420|#lesanges5|2013-03-14|10|False|237.7472354111|('45.909', '6.107')|0.5574|Auvergne-Rhône-Alpes
421|#jesuisincapabledevivresans|2013-04-23|10|False|211.6302329848|('46.189', '6.137')|0.31845|GE
422|#rt|2013-01-25|10|False|208.1661333072|('45.820', '9.313')|0.2084|Lombardia
423|#rt|2013-02-20|10|False|201.4703453252|('46.123', '10.321')|0|Lombardia
424|#mtvstars|2013-12-04|10|False|200.5220644881|('47.424', '8.368')|0|AG
425|#srfthevoice|2013-02-02|10|False|158.667579373|('46.624', '8.029')|0.3612|BE
426|#switzerland|2013-10-19|10|False|123.6914575118|('46.103', '7.074')|0|VS
427|#rt|2013-04-18|10|False|121.3717809814|('46.047', '9.229')|0|Lombardia
428|#srfhockey|2013-05-18|10|False|89.2910872658|('47.497', '8.769')|0.918|ZH
429|#can2013|2013-01-27|10|False|88.3216763688|('46.541', '6.621')|0|VD
430|#lesanges5|2013-03-18|10|False|79.388934223|('46.206', '6.112')|-0.7096|GE
431|#onvapasêtrepote|2013-04-08|10|False|79.1280481054|('46.187', '6.270')|0|Auvergne-Rhône-Alpes
432|#xf7|2013-11-07|10|False|78.7579134585|('45.822', '8.904')|0.8459|Lombardia
433|#sorsundossiersurtoi|2013-04-24|10|False|63.9589378073|('47.657', '6.846')|0|Bourgogne Franche-Comté
434|#dals|2013-11-09|10|False|54.6157326039|('46.235', '6.139')|-0.7767|GE
435|#fdlm|2013-06-21|10|False|46.0913857572|('47.166', '7.154')|0.1799666667|BE
436|#kohlanta|2013-01-18|10|False|39.4008954887|('45.905', '6.424')|0.3182|Auvergne-Rhône-Alpes
437|#tatort|2013-02-10|10|False|34.0043109558|('47.497', '8.769')|-0.6612|ZH
438|#ageneve|2013-06-09|10|False|21.1433731101|('46.229', '6.079')|-0.0426666667|GE
439|#cdm2014|2013-12-06|10|False|19.6134320466|('47.407', '7.125')|0.5972|JU
440|#|2013-01-26|9|False|469.8894460177|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
441|#|2013-02-14|9|False|395.6650329686|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
442|#suisse|2013-05-03|9|False|390.6044860131|('46.193', '9.024')|-0.1998|TI
443|#zurich|2013-03-23|9|False|374.8245474471|('47.410', '8.562')|0.816|ZH
444|#mtvstars|2013-12-06|9|False|299.6487096542|('47.395', '8.479')|0.6486|ZH
445|#|2013-11-26|9|False|296.4567237744|('46.903', '6.347')|0|Bourgogne Franche-Comté
446|#|2013-12-29|9|False|262.025563256|('46.903', '6.346')|0|Bourgogne Franche-Comté
447|#10chosessurmoi|2013-05-29|9|False|228.5510712576|('46.216', '6.089')|-0.4588|GE
448|#rt|2013-12-15|9|False|216.5974734068|('47.647', '9.172')|0.9081|TG
449|#mtvstars|2013-11-24|9|False|212.1440746056|('46.538', '6.664')|0|VD
450|#|2013-09-28|9|False|198.2760829491|('46.903', '6.347')|0|Bourgogne Franche-Comté
451|#|2013-10-22|9|False|191.3900889226|('46.903', '6.347')|0.6124|Bourgogne Franche-Comté
452|#switzerland|2013-10-17|9|False|175.6449570457|('46.210', '6.154')|0|GE
453|#rt|2013-05-13|9|False|169.1437831996|('46.146', '8.862')|-0.4404|TI
454|#rt|2013-06-04|9|False|139.5629403651|('45.819', '10.078')|0.516|Lombardia
455|#rg13|2013-06-02|9|False|136.8901024577|('47.250', '6.037')|0|Bourgogne Franche-Comté
456|#rt|2013-02-14|9|False|132.9927628702|('45.757', '9.854')|0.4404|Lombardia
457|#pekinexpress|2013-04-03|9|False|131.8416277028|('46.213', '6.132')|0.7256|GE
458|#napolitano|2013-04-20|9|False|117.343241524|('45.757', '9.854')|0|Lombardia
459|#onsefolowledimanchesanspression|2013-12-15|9|False|92.5905116206|('46.903', '6.347')|0|Bourgogne Franche-Comté
460|#berlusconi|2013-01-10|9|False|82.1134756119|('45.757', '9.854')|0|Lombardia
461|#jecomprendraisjamais|2013-05-15|9|False|73.0137847478|('46.515', '6.649')|-0.5945|VD
462|#mtvstars|2013-12-08|9|False|66.6623556085|('46.519', '6.599')|0|VD
463|#amici|2013-04-06|9|False|59.5492635151|('45.837', '8.810')|0.9917|Lombardia
464|#gntm|2013-05-30|9|False|57.2364804901|('47.494', '8.504')|0.4588|ZH
465|#barca|2013-03-12|9|False|37.8826618213|('47.551', '7.588')|-0.2656|BS
466|#hp5|2013-10-27|9|False|37.3235518571|('46.240', '6.450')|-0.16415|Auvergne-Rhône-Alpes
467|#srfesc|2013-05-16|9|False|30.162389529|('47.379', '8.084')|0.11315|AG
468|#suisse|2013-05-06|8|False|362.3320831844|('46.193', '9.022')|0|TI
469|#summer|2013-06-18|8|False|294.9406175396|('47.646', '6.864')|0|Bourgogne Franche-Comté
470|#rt|2013-05-06|8|False|290.9532061021|('46.521', '6.674')|0.3182|VD
471|#30factsaboutme|2013-02-06|8|False|281.6543232745|('45.939', '6.140')|-0.1366|Auvergne-Rhône-Alpes
472|#happybirthdayharryfromitaly|2013-02-01|8|False|254.8583520639|('45.968', '8.972')|0.7887|Lombardia
473|#smm13|2013-03-26|8|False|194.8059055265|('47.366', '8.537')|0.1339666667|ZH
474|#teamalsace|2013-02-18|8|False|174.1271034493|('47.778', '7.328')|0|Grand Est
475|#switzerland|2013-12-01|8|False|155.0287367073|('46.947', '7.444')|0.2997|BE
476|#rg2013|2013-06-07|8|False|125.1554966845|('47.221', '5.974')|0.3889|Bourgogne Franche-Comté
477|#rt|2013-02-04|8|False|106.0693191827|('45.819', '9.316')|0|Lombardia
478|#twitterparty|2013-01-21|8|False|98.389159292|('45.900', '9.392')|0|Lombardia
479|#我說中國對於腐爛的趨勢|2013-01-11|8|False|92.9433687876|('46.180', '6.231')|0.1531|Auvergne-Rhône-Alpes
480|#1ddayiive|2013-11-23|8|False|91.0820501544|('47.548', '9.276')|0.8172|TG
481|#pekinexpress|2013-05-08|8|False|74.5473100633|('46.298', '7.487')|-0.08895|VS
482|#bosw|2013-03-21|8|False|74.3406963394|('47.365', '8.538')|0|ZH
483|#nouvellestar|2013-02-26|8|False|61.4076614385|('45.890', '6.127')|0.5399|Auvergne-Rhône-Alpes
484|#xf7|2013-09-26|8|False|57.6582978182|('45.817', '8.828')|-0.6229|Lombardia
485|#frafin|2013-10-15|8|False|39.7959842793|('46.288', '6.081')|0|Auvergne-Rhône-Alpes
486|#ama2013|2013-12-28|8|False|29.6050941826|('46.786', '6.628')|0|VD
487|#tumarquedespoints|2013-05-20|8|False|10.7336830624|('46.206', '6.123')|0.2787|GE
488|#askliam|2013-04-07|8|False|5.8814785251|('47.779', '9.588')|0.2047|Baden-Württemberg
489|#askliam|2013-03-17|8|False|5.1937873042|('46.541', '6.642')|0|VD
490|#|2013-12-17|7|False|478.8877521913|('46.903', '6.347')|0|Bourgogne Franche-Comté
491|#switzerland|2013-12-02|7|False|460.8105658595|('46.793', '9.821')|0|GR
492|#|2013-02-13|7|False|455.7901135459|('46.255', '6.057')|0|Auvergne-Rhône-Alpes
493|#|2013-02-07|7|False|429.4537306022|('46.255', '6.057')|0.27115|Auvergne-Rhône-Alpes
494|#direngeziseninleyiz|2013-06-11|7|False|330.416686534|('46.889', '9.576')|0.4404|GR
495|#suisse|2013-04-21|7|False|305.7890781275|('46.209', '6.094')|0.2732|GE
496|#switzerland|2013-05-06|7|False|299.9681524261|('46.193', '9.022')|0|TI
497|#mtvstars|2013-12-02|7|False|270.6691026143|('47.290', '8.568')|0.8568|ZH
498|#zurich|2013-06-05|7|False|270.1285572631|('47.387', '8.500')|0|ZH
499|#rt|2013-06-06|7|False|249.713444419|('45.819', '10.078')|-0.14255|Lombardia
500|#|2013-11-30|7|False|237.1925628178|('46.903', '6.347')|0.11315|Bourgogne Franche-Comté
501|#ss7|2013-06-25|7|False|223.460468633|('46.197', '6.118')|0|GE
502|#votewhatmakesyoubeautiful|2013-03-23|7|False|218.4925150253|('46.822', '6.941')|0|VD
503|#mtvstars|2013-12-05|7|False|208.4174715531|('46.536', '6.579')|0|VD
504|#happybdayzaynfromitaly|2013-01-12|7|False|204.8089574425|('45.795', '9.140')|0|Lombardia
505|#rt|2013-02-02|7|False|203.4282586218|('47.866', '7.223')|0.2263|Grand Est
506|#switzerland|2013-11-27|7|False|203.3883454109|('46.947', '7.444')|0|BE
507|#|2013-11-27|7|False|196.2778670267|('46.903', '6.347')|0.1339666667|Bourgogne Franche-Comté
508|#rt|2013-12-26|7|False|187.7391974314|('45.929', '8.432')|0.9133|Piemonte
509|#tellementvrai|2013-03-07|7|False|183.2848157789|('47.755', '7.369')|0|Grand Est
510|#scs13|2013-02-23|7|False|180.9863568053|('47.546', '7.595')|0|BS
511|#nw|2013-09-25|7|False|179.2962194178|('47.287', '6.075')|0.6369|Bourgogne Franche-Comté
512|#giornatamondialecontrolomofobia|2013-05-17|7|False|166.6391144856|('46.046', '9.229')|0.7814|Lombardia
513|#|2013-10-23|7|False|164.0293124537|('46.903', '6.347')|0.6361|Bourgogne Franche-Comté
514|#can2013|2013-01-22|7|False|144.1115883256|('46.541', '6.621')|0.0772|VD
515|#abst13|2013-09-22|7|False|143.5480681318|('47.408', '8.724')|-0.3802|ZH
516|#top10greatestvoices|2013-01-05|7|False|79.7964498312|('46.493', '9.900')|0.0516|GR
517|#tespasnormalsi|2013-02-06|7|False|65.6047478973|('47.752', '7.326')|0|Grand Est
518|#zuerichwest|2013-06-14|7|False|64.7958240562|('47.378', '8.537')|0|ZH
519|#emazing|2013-11-08|7|False|63.7665364336|('47.392', '8.478')|0.8126|ZH
520|#teamdaniel|2013-02-21|7|False|53.247969931|('46.327', '6.191')|0.6209|VD
521|#ama|2013-12-28|7|False|52.6498671265|('47.808', '7.231')|0|Grand Est
522|#dallas|2013-06-22|7|False|42.3764437218|('46.318', '6.037')|0|Auvergne-Rhône-Alpes
523|#xf7|2013-10-17|7|False|39.6993956941|('45.835', '8.880')|0|Lombardia
524|#psglosc|2013-12-22|7|False|39.6845603791|('46.187', '6.250')|-0.35195|Auvergne-Rhône-Alpes
525|#onebigselfie|2013-11-23|7|False|35.8941757043|('47.162', '8.514')|0.6369|ZG
526|#m6|2013-09-30|7|False|29.7964713492|('46.201', '6.098')|-0.4545|GE
527|#|2013-09-22|6|False|424.1487430554|('46.903', '6.347')|0|Bourgogne Franche-Comté
528|#believetour|2013-03-23|6|False|373.8511272248|('47.410', '8.562')|0.6209|ZH
529|#zurich|2013-12-07|6|False|335.2797570106|('47.382', '8.539')|0.8165|ZH
530|#69factsaboutme|2013-05-29|6|False|317.7765487947|('46.895', '8.245')|0.128|OW
531|#believemovie|2013-12-29|6|False|302.962969008|('47.439', '9.394')|0.3397|SG
532|#jobs|2013-09-30|6|False|287.8097174543|('46.233', '6.135')|0|GE
533|#|2013-10-26|6|False|269.2457976368|('46.903', '6.347')|0.3612|Bourgogne Franche-Comté
534|#jeudiconfession|2013-04-25|6|False|263.6202011765|('47.657', '6.846')|-0.228|Bourgogne Franche-Comté
535|#zurich|2013-04-15|6|False|252.3439670544|('47.379', '8.540')|0.4577|ZH
536|#cdf|2013-01-06|6|False|252.2136188993|('47.632', '6.153')|0|Bourgogne Franche-Comté
537|#switzerland|2013-12-17|6|False|248.9804525604|('47.173', '8.517')|0|ZG
538|#heartbreaker|2013-10-08|6|False|246.2647283214|('47.155', '9.825')|-0.4939|Vorarlberg
539|#tedxzurich|2013-10-02|6|False|241.5811100452|('47.418', '8.561')|0|ZH
540|#rt|2013-10-26|6|False|240.3364956349|('45.798', '9.099')|0|Lombardia
541|#badday|2013-11-03|6|False|237.4017838864|('47.439', '8.444')|0|ZH
542|#switzerland|2013-03-22|6|False|221.2661330089|('46.201', '9.029')|0.5147|TI
543|#switzerland|2013-02-11|6|False|211.2188963067|('46.948', '7.448')|0|BE
544|#christmas|2013-12-23|6|False|207.9901582135|('47.037', '8.278')|0|LU
545|#muse|2013-06-15|6|False|192.5443886508|('46.963', '7.465')|0.7383|BE
546|#10thingsaboutme|2013-05-03|6|False|180.6317861673|('45.904', '6.097')|-0.34|Auvergne-Rhône-Alpes
547|#genevaswitzerlandwantsbelievetour|2013-03-24|6|False|177.3720089386|('46.659', '6.512')|0.71275|VD
548|#|2013-09-24|6|False|176.2166952893|('46.903', '6.347')|0.6124|Bourgogne Franche-Comté
549|#switzerland|2013-12-30|6|False|165.7911945225|('47.003', '9.531')|0|GR
550|#believetourmemories|2013-12-08|6|False|160.1940653031|('47.392', '8.478')|0|ZH
551|#onsefollowlesamedisanspression|2013-10-05|6|False|154.2005284134|('47.543', '6.677')|0.6369|Bourgogne Franche-Comté
552|#som13|2013-04-10|6|False|145.942434049|('47.411', '8.553')|0|ZH
553|#quandtuhabitedansunecité|2013-01-04|6|False|139.9172941656|('47.734', '7.296')|-0.5574|Grand Est
554|#spenglercup|2013-12-28|6|False|137.6697297757|('46.258', '7.532')|0.8453|VS
555|#abst13|2013-11-24|6|False|137.4435706864|('46.836', '7.658')|0|BE
556|#iosono|2013-01-15|6|False|128.2273660903|('46.055', '8.986')|0.4215|TI
557|#bbma|2013-05-19|6|False|127.8819995602|('47.422', '8.547')|0.88435|ZH
558|#|2013-12-19|6|False|118.5720296866|('46.903', '6.347')|0|Bourgogne Franche-Comté
559|#ema2013|2013-11-10|6|False|93.9553090202|('46.152', '9.819')|0.1591|Lombardia
560|#switzerland|2013-12-23|6|False|93.5168382639|('47.696', '8.635')|0.25465|SH
561|#winter|2013-01-20|6|False|90.5320537784|('47.358', '7.656')|0|SO
562|#teamol|2013-04-28|6|False|84.822464748|('45.892', '6.122')|0|Auvergne-Rhône-Alpes
563|#esc|2013-05-16|6|False|78.0996349233|('47.539', '7.724')|0.07555|AG
564|#sijétaisinvisible|2013-02-11|6|False|77.1901758466|('46.184', '6.240')|0|Auvergne-Rhône-Alpes
565|#io13|2013-05-15|6|False|72.7688919512|('46.954', '7.395')|0.1901|BE
566|#interjuve|2013-03-30|6|False|72.715408092|('45.860', '9.399')|-0.5267|Lombardia
567|#lbeps2|2013-05-30|6|False|62.255098073|('47.223', '5.976')|0|Bourgogne Franche-Comté
568|#ci|2013-03-05|6|False|54.7793279107|('46.230', '6.070')|0|GE
569|#spenglercup|2013-12-31|6|False|52.2196376429|('46.258', '7.531')|0|VS
570|#harrypottereilprincipemezzosangue|2013-04-06|6|False|50.7439785818|('45.940', '9.167')|-0.31845|Lombardia
571|#hollande|2013-03-28|6|False|49.5799346353|('47.752', '7.340')|0|Grand Est
572|#serviziopubblico|2013-02-28|6|False|44.4747729602|('45.907', '8.744')|0.24695|Lombardia
573|#starac|2013-02-14|6|False|43.7299454788|('46.202', '6.134')|-0.3982|GE
574|#italiasgottalent|2013-02-09|6|False|41.5413517622|('45.940', '9.167')|0.4285666667|Lombardia
575|#italiasgottalent|2013-01-19|6|False|40.0364848721|('45.826', '8.834')|0|Lombardia
576|#jeconnaisdespersonnes|2013-01-12|6|False|38.4436806925|('45.923', '6.407')|0|Auvergne-Rhône-Alpes
577|#tpmp|2013-10-02|6|False|34.6344501336|('47.755', '7.312')|0|Grand Est
578|#tatort|2013-02-03|6|False|31.4575282001|('47.497', '8.769')|0.4627|ZH
579|#smgbe|2013-02-06|6|False|30.8721168336|('46.950', '7.441')|0|BE
580|#|2013-01-25|5|False|455.2351951944|('46.255', '6.057')|0.5719|Auvergne-Rhône-Alpes
581|#switzerland|2013-12-19|5|False|338.604334307|('46.022', '7.747')|0.5766|VS
582|#enld|2013-04-11|5|False|334.2243488861|('46.365', '9.127')|-0.3818|GR
583|#|2013-12-21|5|False|328.5994987924|('46.903', '6.347')|0|Bourgogne Franche-Comté
584|#lasttweet|2013-03-16|5|False|312.9553975088|('45.895', '6.803')|-0.5719|Auvergne-Rhône-Alpes
585|#zurich|2013-03-22|5|False|303.0363667662|('47.388', '8.530')|0|ZH
586|#instagood|2013-11-30|5|False|294.4919777734|('46.344', '6.165')|0|VD
