|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation|compound|area
594|#prayforturkey|2014-05-14|5|False|125.7655749|('47.580', '9.347')|0|TG
595|#athleticnapoli|2014-08-27|5|False|120.8644116355|('46.189', '6.112')|-0.6258|GE
596|#slalom|2014-02-22|5|False|118.4773052041|('46.817', '7.342')|0|BE
597|#emabiggestfansjustinbieber|2014-09-16|5|False|102.3748308358|('46.588', '7.085')|0|FR
598|#jobs|2014-01-24|5|False|92.9298478132|('46.818', '8.228')|0.3818|OW
599|#rt|2014-07-12|5|False|87.0657207777|('46.922', '6.345')|0.0772|Bourgogne Franche-Comté
600|#sdr|2014-02-15|5|False|83.4931265537|('47.773', '9.150')|0.7003|Baden-Württemberg
601|#asknash|2014-06-11|5|False|82.2811491648|('45.903', '6.105')|0.8807|Auvergne-Rhône-Alpes
602|#rt|2014-02-24|5|False|79.7956014513|('47.866', '7.223')|0|Grand Est
603|#excusequandtesenretard|2014-04-08|5|False|78.9004193613|('47.734', '7.296')|-0.0386|Grand Est
604|#tatort|2014-02-09|5|False|77.8904991636|('47.727', '9.397')|-0.5267|Baden-Württemberg
605|#omrcl|2014-11-02|5|False|76.4915090086|('46.107', '7.076')|0.4767|VS
606|#rg2014|2014-06-08|5|False|71.2974208268|('47.508', '6.793')|0.25|Bourgogne Franche-Comté
607|#cerd|2014-08-14|5|False|71.2193878117|('46.228', '6.143')|0.1557|GE
608|#shawnfollowme|2014-04-18|5|False|64.285041163|('47.567', '7.595')|0.3182|BS
609|#gntm|2014-02-06|5|False|63.114090183|('47.495', '8.507')|-0.6789|ZH
610|#sdr|2014-03-29|5|False|62.3685182931|('47.495', '8.480')|0|ZH
611|#amici13|2014-05-04|5|False|61.6915962771|('46.152', '9.332')|0.3818|Lombardia
612|#cesar2014|2014-02-28|5|False|57.9595896249|('47.243', '6.007')|0.889|Bourgogne Franche-Comté
613|#chilhavisto|2014-10-01|5|False|57.2739952557|('46.414', '8.980')|0.991|TI
614|#rannfl|2014-02-03|5|False|55.7574833192|('46.961', '7.563')|0|BE
615|#pechinoexpress|2014-11-03|5|False|43.2433758842|('45.889', '8.888')|-0.296|Lombardia
616|#mistero|2014-01-23|5|False|41.4262095091|('46.151', '9.332')|0|Lombardia
617|#fraesp|2014-09-10|5|False|30.8383812133|('46.090', '6.674')|-0.5197|Auvergne-Rhône-Alpes
618|#confpr|2014-01-14|5|False|30.340008301|('45.907', '6.136')|-0.29075|Auvergne-Rhône-Alpes
619|#temptationisland|2014-07-10|5|False|30.0791084403|('45.990', '8.807')|0|Lombardia
620|#tvoi|2014-05-14|5|False|27.9828699244|('45.951', '8.840')|0|Lombardia
621|#inghilterraitalia|2014-06-14|5|False|26.9802967374|('45.948', '8.774')|0|Lombardia
622|#tatort|2014-04-13|5|False|22.1702984404|('47.478', '8.504')|-0.6486|ZH
623|#job|2014-02-06|5|False|20.9382687864|('46.198', '6.142')|0.296|GE
624|#sosmafamilleabesoindaide|2014-09-30|5|False|18.7049361717|('47.471', '6.844')|0|Bourgogne Franche-Comté
625|#onpc|2014-01-18|5|False|11.2627242|('46.262', '6.841')|0.1806|Auvergne-Rhône-Alpes
626|#murraryftw|2014-11-11|5|False|9.9838434323|('46.176', '6.217')|0.6369|Auvergne-Rhône-Alpes
627|#enlawded|2014-04-02|4|False|485.7025491587|('46.950', '7.439')|0.31245|BE
628|#idv4|2014-08-29|4|False|418.5629281627|('46.156', '6.281')|0.1511|Auvergne-Rhône-Alpes
629|#addict|2014-04-02|4|False|397.5043714783|('46.950', '7.439')|0|BE
630|#jeromeviensabelforttudeviendrasfort|2014-11-12|4|False|394.5201687526|('47.660', '6.839')|0|Bourgogne Franche-Comté
631|#emabiggestfansjustinbieber|2014-11-09|4|False|387.8878970907|('47.420', '8.501')|0|ZH
632|#besancon|2014-05-28|4|False|382.027531861|('47.241', '6.026')|0.8306|Bourgogne Franche-Comté
633|#clothes|2014-04-02|4|False|364.8430486|('46.813', '8.224')|0|OW
634|#suisse|2014-03-09|4|False|364.4201801348|('46.168', '8.794')|0|TI
635|#track|2014-03-04|4|False|342.933367641|('47.384', '8.530')|0.2937666667|ZH
636|#track|2014-03-05|4|False|338.3047423778|('47.384', '8.530')|0.2023|ZH
637|#adidas|2014-03-05|4|False|330.6585963845|('47.384', '8.530')|0.466475|ZH
638|#adidas|2014-03-26|4|False|326.3900104931|('46.813', '8.224')|0.10115|OW
639|#adidas|2014-03-06|4|False|326.2661346758|('46.813', '8.224')|0|OW
640|#allin|2014-04-13|4|False|325.6303217735|('46.949', '7.439')|0.1060666667|BE
641|#adidas|2014-03-04|4|False|317.9661048889|('47.384', '8.530')|0.2023|ZH
642|#allin|2014-03-05|4|False|317.6884696987|('47.159', '9.554')|0|Triesenberg
643|#tweetmyjobs|2014-03-25|4|False|316.5564495929|('46.494', '6.389')|0|VD
644|#baselworld2014|2014-03-26|4|False|315.6984082223|('47.560', '7.613')|0|BS
645|#bern|2014-10-28|4|False|315.3775520811|('47.377', '8.537')|0|ZH
646|#coupedumonde|2014-06-24|4|False|307.9187679326|('46.375', '6.921')|-0.357|VD
647|#enlawded|2014-03-05|4|False|299.9148539434|('47.384', '8.530')|0.54895|ZH
648|#lespotterheadssavent|2014-05-01|4|False|291.142361112|('47.763', '7.269')|0.1531|Grand Est
649|#happynewyear|2014-01-02|4|False|291.0068508266|('47.758', '7.345')|0.6249|Grand Est
650|#track|2014-03-08|4|False|286.0633194923|('47.138', '9.522')|0.5859|Vaduz
651|#track|2014-04-11|4|False|278.7715006502|('47.384', '8.530')|0.2023|ZH
652|#track|2014-03-31|4|False|274.2627420392|('47.138', '9.522')|0.2023|Vaduz
653|#switzerland|2014-05-07|4|False|268.222742413|('45.989', '8.945')|0|TI
654|#juve|2014-07-15|4|False|265.8871370124|('46.375', '6.921')|0.169|VD
655|#lawd|2014-05-17|4|False|254.9831151695|('46.813', '8.224')|0|OW
656|#gurtenfestival|2014-07-17|4|False|251.4161780405|('46.918', '7.440')|0|BE
657|#peace|2014-04-19|4|False|251.01649709|('47.384', '8.530')|0.5562|ZH
658|#adidas|2014-04-11|4|False|250.0724215999|('47.384', '8.530')|0.220325|ZH
659|#enlawded|2014-03-08|4|False|246.3907753742|('47.138', '9.522')|0|Vaduz
660|#jacket|2014-02-15|4|False|240.6726447419|('47.138', '9.522')|0|Vaduz
661|#photos|2014-05-17|4|False|236.7479484355|('46.813', '8.224')|0.6249|OW
662|#wha67|2014-05-20|4|False|227.4780222877|('46.228', '6.143')|0.7269|GE
663|#|2014-01-04|4|False|225.4260436768|('46.903', '6.347')|0|Bourgogne Franche-Comté
664|#europa|2014-05-25|4|False|221.057138547|('47.741', '7.607')|0.5622|Baden-Württemberg
665|#promibb|2014-08-22|4|False|209.332271714|('47.773', '9.150')|0.8812|Baden-Württemberg
666|#olympics|2014-05-23|4|False|202.8837824316|('47.384', '8.530')|0|ZH
667|#tasteup|2014-08-23|4|False|197.2326283366|('47.369', '8.543')|-0.148|ZH
668|#1dfamily|2014-04-28|4|False|195.9785232651|('46.803', '7.160')|0.7906|FR
669|#hrc27|2014-09-25|4|False|187.2146982824|('46.205', '6.143')|0.5574|GE
670|#dschungelcamp|2014-01-18|4|False|186.0334341582|('47.563', '8.439')|0|ZH
671|#psg|2014-03-02|4|False|182.3712853098|('46.067', '6.445')|0.4404|Auvergne-Rhône-Alpes
672|#addict|2014-04-11|4|False|177.1131792137|('47.384', '8.530')|0.3612|ZH
673|#clothes|2014-04-11|4|False|172.546075635|('47.384', '8.530')|0|ZH
674|#uxcampch|2014-05-24|4|False|166.3958361794|('47.383', '8.536')|0.5411|ZH
675|#luzern|2014-02-27|4|False|159.9995018963|('47.052', '8.306')|0|LU
676|#track|2014-04-12|4|False|156.0853584581|('46.206', '6.142')|0.6705|GE
677|#kca|2014-03-22|4|False|154.8090790626|('47.345', '8.337')|0.4588|AG
678|#glocal14|2014-11-14|4|False|146.2051501932|('45.817', '8.826')|0|Lombardia
679|#|2014-01-17|4|False|130.5743428253|('46.903', '6.355')|0|Bourgogne Franche-Comté
680|#lesanges6|2014-06-18|4|False|122.4905992425|('46.530', '6.025')|-0.7964|Bourgogne Franche-Comté
681|#trendtag2014|2014-03-19|4|False|120.6217331164|('47.302', '8.553')|-0.2247|ZH
682|#jeromechezmoi|2014-11-12|4|False|111.4582481974|('47.660', '6.839')|0|Bourgogne Franche-Comté
683|#pekinexpress|2014-04-23|4|False|108.0750257209|('46.298', '7.487')|0|VS
684|#teamol|2014-03-16|4|False|106.6188116009|('47.618', '6.152')|0.4754|Bourgogne Franche-Comté
685|#rt|2014-05-30|4|False|104.9399852429|('47.789', '7.312')|0.2981|Grand Est
686|#mtvhottest|2014-08-11|4|False|104.0723582492|('45.815', '6.540')|0|Auvergne-Rhône-Alpes
687|#france|2014-01-26|4|False|103.4979231667|('47.672', '6.848')|0|Bourgogne Franche-Comté
688|#scma|2014-01-21|4|False|96.7971223172|('46.206', '6.138')|0.2502|GE
689|#lemag|2014-04-01|4|False|89.6015978366|('45.980', '6.136')|0|Auvergne-Rhône-Alpes
690|#mattto1mil|2014-04-13|4|False|84.896806406|('47.072', '8.289')|0.76755|LU
691|#3g|2014-07-30|4|False|82.1552665984|('47.425', '6.591')|0|Bourgogne Franche-Comté
692|#rotblaulive|2014-11-26|4|False|79.3197737573|('47.476', '7.626')|-0.1007|SO
693|#jackandjackcoldhearted|2014-08-15|4|False|76.6542114294|('46.537', '6.574')|0|VD
694|#giass|2014-03-16|4|False|70.6779498841|('46.414', '8.980')|-0.1027|TI
695|#promibb|2014-08-29|4|False|67.7592834504|('47.773', '9.150')|0.34|Baden-Württemberg
696|#vote5sos|2014-08-14|4|False|66.7372267455|('46.241', '6.200')|0|GE
697|#2014|2014-01-02|4|False|55.0330433848|('47.758', '7.345')|0|Grand Est
698|#confessionsintimes|2014-05-11|4|False|52.767078591|('45.900', '6.117')|0.4724|Auvergne-Rhône-Alpes
699|#turietberg1|2014-09-17|4|False|50.4359888575|('47.359', '8.530')|0|ZH
700|#onedirectionradioparty|2014-10-05|4|False|49.1701463576|('45.931', '8.544')|0.4588|Piemonte
701|#dpda|2014-10-02|4|False|48.6820530732|('46.138', '6.080')|0|Auvergne-Rhône-Alpes
702|#harrypotterelapietrafilosofale|2014-01-25|4|False|46.8806426821|('45.796', '9.135')|-0.296|Lombardia
703|#lesangesfetentnoel|2014-12-23|4|False|45.16013436|('47.478', '6.849')|0|Bourgogne Franche-Comté
704|#juvetrabzonspor|2014-02-20|4|False|45.1410606384|('47.417', '9.180')|0|SG
705|#scma|2014-02-10|4|False|45.0583091521|('46.206', '6.138')|0.128|GE
706|#bachelorette|2014-07-16|4|False|43.6339579884|('47.773', '9.150')|0|Baden-Württemberg
707|#nashsnewvideo|2014-07-24|4|False|42.8266398133|('47.614', '9.262')|0|TG
708|#edchatde|2014-06-03|4|False|36.2296121597|('46.287', '7.880')|0.5719|VS
709|#thebest|2014-04-25|4|False|33.106541765|('47.612', '6.135')|0|Bourgogne Franche-Comté
710|#top50|2014-10-28|4|False|32.676991695|('47.554', '6.582')|0|Bourgogne Franche-Comté
711|#fcmol|2014-08-31|4|False|29.921266961|('47.618', '6.152')|0|Bourgogne Franche-Comté
712|#camto2million|2014-04-30|4|False|28.6564523355|('46.313', '6.187')|0.7717|VD
713|#lastnightpreorder|2014-03-12|4|False|27.9509021034|('47.407', '8.391')|-0.0516|ZH
714|#outstanding|2014-04-06|4|False|26.4425490708|('47.384', '8.530')|0|ZH
715|#mash|2014-08-29|4|False|23.4471309046|('47.670', '6.881')|0.12738|Bourgogne Franche-Comté
716|#nashnewvideo|2014-09-11|4|False|19.9402232472|('47.612', '9.263')|0|TG
717|#quizduell|2014-05-14|4|False|19.3576381664|('47.773', '9.150')|0.4187|Baden-Württemberg
718|#mola|2014-01-24|4|False|15.699929019|('47.260', '8.845')|0|ZH
719|#1dfollowspree|2014-01-17|4|False|14.0618597275|('45.810', '8.938')|0.10355|Lombardia
720|#getcamto2mil|2014-04-30|4|False|13.5671697317|('46.476', '6.925')|0.7625|VD
721|#braccialettirossi|2014-12-28|4|False|13.2908753688|('46.309', '9.395')|0|Lombardia
722|#job|2014-02-05|4|False|11.563100585|('47.369', '8.539')|0|ZH
723|#switzerlandneeds5sos|2014-03-05|4|False|11.3516921157|('47.420', '8.767')|0.0772|ZH
724|#nashsnewvideo|2014-08-14|4|False|9.2089998251|('47.111', '6.834')|0|NE
725|#thevampsatmidnight|2014-07-05|4|False|6.3679096461|('47.577', '6.754')|0.3182|Bourgogne Franche-Comté
726|#jacket|2014-03-30|3|False|425.93626731|('46.813', '8.224')|0|OW
727|#ferien|2014-11-29|3|False|416.1432099171|('47.069', '9.056')|0|GL
728|#adidas|2014-02-20|3|False|395.9063006615|('47.138', '9.522')|0.3182|Vaduz
729|#fesses|2014-07-20|3|False|382.9621266821|('46.218', '6.126')|0.6784|GE
730|#adidas|2014-02-21|3|False|381.6837868071|('46.949', '7.439')|0.11405|BE
731|#adidas|2014-04-03|3|False|372.4492100003|('46.813', '8.224')|0.3395|OW
732|#zürich|2014-04-17|3|False|362.6724083102|('47.375', '8.540')|0|ZH
733|#love|2014-04-03|3|False|345.1015813952|('46.813', '8.224')|0.4199|OW
734|#gadhimai|2014-10-29|3|False|344.72272138|('46.205', '6.143')|-0.1825625|GE
735|#tdf|2014-07-07|3|False|333.1280639524|('46.205', '6.143')|0.555|GE
736|#zurich|2014-02-07|3|False|330.2670930376|('47.375', '8.534')|0.34|ZH
737|#tdr2014|2014-05-02|3|False|327.6955950163|('46.105', '7.076')|0.6369|VS
738|#celebrate|2014-03-04|3|False|320.5017142375|('47.384', '8.530')|0.2023|ZH
739|#striking|2014-04-17|3|False|319.6490491496|('46.206', '6.142')|0|GE
740|#track|2014-02-03|3|False|319.1175353407|('46.813', '8.224')|0.2023|OW
741|#stripes|2014-02-12|3|False|318.3518959367|('47.159', '9.554')|0.3182|Triesenberg
742|#adidas|2014-02-03|3|False|317.2982244618|('46.813', '8.224')|0|OW
743|#allin|2014-04-19|3|False|291.4683300676|('47.384', '8.530')|0|ZH
744|#allin|2014-03-08|3|False|289.4589706981|('47.138', '9.522')|0|Vaduz
745|#jacket|2014-03-31|3|False|286.8006542298|('47.159', '9.554')|0|Triesenberg
746|#adidas|2014-02-05|3|False|282.433535799|('47.384', '8.530')|0.2023|ZH
747|#adidas|2014-09-02|3|False|280.6182921338|('47.384', '8.530')|0|ZH
748|#jacket|2014-03-04|3|False|278.0286161019|('47.384', '8.530')|0.47155|ZH
749|#|2014-01-22|3|False|276.9888719435|('46.903', '6.347')|0|Bourgogne Franche-Comté
750|#now|2014-09-02|3|False|276.9181183882|('47.384', '8.530')|0|ZH
751|#adidas|2014-04-19|3|False|274.0424894381|('46.206', '6.142')|0.10115|GE
752|#track|2014-04-19|3|False|272.4286408174|('47.384', '8.530')|0.2023|ZH
753|#lawd|2014-04-19|3|False|261.3022493931|('46.206', '6.142')|0.2023|GE
754|#mercatojuve|2014-07-15|3|False|260.2402348448|('46.375', '6.921')|-0.658|VD
755|#ccc|2014-08-29|3|False|256.1162012087|('45.932', '6.929')|0|Auvergne-Rhône-Alpes
756|#geneva|2014-02-06|3|False|249.9401321458|('46.198', '6.142')|0.38585|GE
757|#stripes|2014-03-31|3|False|248.284414505|('47.159', '9.554')|0|Triesenberg
758|#baselworld2014|2014-03-28|3|False|246.8356144924|('47.564', '7.600')|0.3182|BS
759|#enlawded|2014-03-04|3|False|243.9417999361|('47.384', '8.530')|0.6249|ZH
760|#jacket|2014-04-19|3|False|239.8861088563|('47.384', '8.530')|0|ZH
761|#jeromeviensabelforttudeviendrasfort|2014-11-11|3|False|239.4088217559|('47.660', '6.839')|0.5423|Bourgogne Franche-Comté
762|#promibb|2014-08-26|3|False|238.3637149914|('47.773', '9.150')|0|Baden-Württemberg
763|#adidas|2014-04-05|3|False|237.0378148112|('46.206', '6.142')|0|GE
764|#hrc25|2014-03-27|3|False|236.3624178775|('46.205', '6.143')|0|GE
765|#jacket|2014-05-25|3|False|235.2154767284|('46.206', '6.142')|0.5719|GE
766|#adidas|2014-04-17|3|False|234.4724338065|('46.206', '6.142')|0.268775|GE
767|#tomorrowland|2014-07-18|3|False|220.448304604|('45.789', '9.067')|0.5927|Lombardia
768|#clothes|2014-04-13|3|False|218.913581273|('46.950', '7.439')|0|BE
769|#bom14|2014-06-15|3|False|209.4152439905|('46.481', '6.240')|-0.25|VD
770|#spain|2014-04-11|3|False|209.134861552|('47.384', '8.530')|0.2023|ZH
771|#stripes|2014-04-17|3|False|207.876163952|('46.813', '8.224')|0.1591|OW
772|#stripes|2014-02-09|3|False|204.5122291366|('46.206', '6.142')|0.978|GE
773|#allin|2014-04-17|3|False|202.9303607016|('46.206', '6.142')|0.3182|GE
774|#vote1d|2014-03-29|3|False|202.6987702164|('47.779', '9.588')|0|Baden-Württemberg
775|#enlawded|2014-05-24|3|False|202.6929345104|('47.384', '8.530')|0|ZH
776|#adidas|2014-03-21|3|False|200.4336071244|('46.813', '8.224')|0|OW
777|#travel|2014-02-16|3|False|198.1200827709|('46.344', '6.165')|0|VD
778|#jobs|2014-01-03|3|False|193.1532986305|('46.818', '8.228')|0.3818|OW
779|#travel|2014-02-17|3|False|193.1436491435|('46.344', '6.165')|0|VD
780|#tshirt|2014-05-17|3|False|190.5322525074|('46.813', '8.224')|0.6249|OW
781|#adidas|2014-02-09|3|False|188.3492469132|('46.206', '6.142')|0.1591|GE
782|#bestfandom2014|2014-08-01|3|False|185.2265095851|('47.681', '7.408')|-0.2039|Grand Est
783|#سويسرا|2014-08-14|3|False|180.4396564861|('46.930', '8.343')|0|NW
784|#konstanz|2014-05-16|3|False|179.7604814513|('47.676', '9.179')|0|Baden-Württemberg
785|#addict|2014-03-26|3|False|178.4292852155|('46.813', '8.224')|0|OW
786|#tagsforlikes|2014-04-07|3|False|174.8780511137|('46.201', '6.131')|0|GE
787|#dwcc14|2014-10-31|3|False|172.8507985713|('46.459', '6.910')|0|VD
788|#track|2014-03-21|3|False|170.7403276464|('46.813', '8.224')|0.2023|OW
789|#newyear|2014-01-02|3|False|161.5506316009|('47.758', '7.345')|0.924|Grand Est
790|#iraq|2014-09-01|3|False|160.2489442761|('46.205', '6.143')|-0.1779|GE
791|#teamol|2014-08-24|3|False|160.0091741497|('47.618', '6.152')|0.6739|Bourgogne Franche-Comté
792|#lotsofliamsfolllowparty|2014-08-29|3|False|147.7633262524|('46.554', '6.578')|-0.8126|VD
793|#addict|2014-03-06|3|False|144.852622341|('46.813', '8.224')|0.0386|OW
794|#hrc26|2014-06-12|3|False|144.126387805|('46.205', '6.143')|0.4019|GE
795|#veloextra|2014-05-27|3|False|139.1109262073|('46.259', '6.478')|0.8698|Auvergne-Rhône-Alpes
796|#ss6seoulday1|2014-09-19|3|False|138.4267560034|('46.508', '6.624')|0|VD
797|#hrc25|2014-03-13|3|False|134.275761604|('46.228', '6.142')|0.3182|GE
798|#addict|2014-04-17|3|False|132.7715927279|('46.206', '6.142')|0|GE
799|#cszh14|2014-05-23|3|False|132.3651401731|('47.411', '8.544')|0.07655|ZH
800|#outstanding|2014-04-17|3|False|131.4224349879|('46.206', '6.142')|0.1060666667|GE
801|#hrc25|2014-03-26|3|False|127.0523833674|('46.228', '6.143')|0.0222|GE
802|#spanien|2014-06-19|3|False|126.2611379679|('47.677', '9.208')|-0.4019|Baden-Württemberg
803|#adidas|2014-04-24|3|False|123.5932694552|('46.206', '6.142')|0.5106|GE
804|#emoocs2014|2014-02-11|3|False|123.545923127|('46.529', '6.564')|0.34205|VD
805|#noteworthy|2014-03-08|3|False|122.5925661226|('47.138', '9.522')|0|Vaduz
806|#achievement|2014-03-08|3|False|120.443781261|('47.138', '9.522')|0.3182|Vaduz
807|#lka|2014-03-18|3|False|119.942278137|('46.228', '6.142')|0|GE
808|#amas|2014-11-10|3|False|117.6613178912|('46.945', '7.473')|0|BE
809|#tgif|2014-01-24|3|False|116.1516941886|('46.007', '8.964')|0.23835|TI
810|#stripes|2014-02-17|3|False|113.3969362346|('46.206', '6.142')|0|GE
811|#schweiz|2014-12-27|3|False|112.1002527808|('47.569', '7.579')|0|BS
812|#outstanding|2014-03-08|3|False|109.8948152244|('47.138', '9.522')|0.5719|Vaduz
813|#vote1duk|2014-03-07|3|False|101.1386084156|('46.246', '6.133')|0|GE
814|#votevampsvevo|2014-10-04|3|False|100.8027588801|('47.377', '8.537')|0.7159|ZH
815|#hrc25|2014-03-12|3|False|96.0486846171|('46.228', '6.142')|0.2791|GE
816|#teamol|2014-08-31|3|False|95.0575705773|('47.618', '6.152')|0|Bourgogne Franche-Comté
817|#rtsmondial|2014-06-28|3|False|91.8739573652|('46.256', '6.952')|0|VS
818|#onpc|2014-09-06|3|False|88.4159509693|('46.205', '6.143')|0.6696|GE
819|#hrc25|2014-03-25|3|False|87.2556266097|('46.228', '6.142')|0.7424|GE
820|#domian|2014-03-14|3|False|82.4612019675|('47.770', '9.377')|-0.5423|Baden-Württemberg
821|#fcgbetg|2014-09-19|3|False|80.9056126321|('46.092', '5.939')|0|Auvergne-Rhône-Alpes
822|#promibb|2014-08-24|3|False|80.3544186732|('47.495', '8.507')|0.0258|ZH
823|#nouvelan|2014-01-01|3|False|75.4367237272|('47.269', '6.279')|0|Bourgogne Franche-Comté
824|#artravelivestream|2014-11-24|3|False|74.7629028905|('45.780', '10.339')|0.7424|Lombardia
825|#happybirthdaymika|2014-08-17|3|False|71.2662328377|('46.012', '8.977')|0|TI
826|#mufflerman|2014-12-05|3|False|67.0981526825|('46.954', '7.395')|0.9901|BE
827|#promibb|2014-08-27|3|False|63.1870405444|('47.495', '8.507')|-0.2023|ZH
828|#batgangtape|2014-08-26|3|False|62.1934244579|('47.485', '6.914')|0.0772|Bourgogne Franche-Comté
829|#traveling|2014-02-17|3|False|61.2829740838|('46.344', '6.165')|0|VD
830|#sherlock|2014-01-02|3|False|60.7217704187|('47.758', '7.345')|0.688|Grand Est
831|#promibb|2014-08-21|3|False|60.3865109021|('47.773', '9.150')|0.2023|Baden-Württemberg
832|#facetimemecam|2014-07-24|3|False|60.2268940452|('47.309', '7.911')|0.62035|AG
833|#clothes|2014-04-19|3|False|59.4913084863|('47.384', '8.530')|0.3182|ZH
834|#newyearrocks|2014-01-02|3|False|57.5272793476|('47.758', '7.345')|0.4979666667|Grand Est
835|#leiene|2014-02-05|3|False|57.5098740851|('45.806', '8.837')|-0.4023|Lombardia
836|#winterclassic|2014-01-02|3|False|57.1158364912|('47.758', '7.345')|0.74162|Grand Est
837|#sdr|2014-05-03|3|False|56.4522704248|('47.495', '8.507')|0|ZH
838|#psgreal|2014-01-02|3|False|56.1102798618|('47.751', '7.352')|0.5413|Grand Est
839|#nashnewvideo|2014-09-18|3|False|55.7707079628|('47.404', '8.588')|0.60835|ZH
840|#sherlocklives|2014-01-02|3|False|52.5276652564|('47.758', '7.345')|0.7059666667|Grand Est
841|#followmeconnor|2014-08-07|3|False|52.0543293126|('47.359', '8.098')|0.7579|AG
842|#mulhouse|2014-02-11|3|False|51.3246128618|('47.745', '7.338')|-0.296|Grand Est
843|#track|2014-03-30|3|False|48.3066846545|('47.384', '8.530')|0.2023|ZH
844|#polanski|2014-08-12|3|False|47.4891628262|('46.033', '8.932')|-0.25|TI
845|#mtvhottest|2014-08-07|3|False|46.2351561796|('45.862', '5.965')|-0.1909|Auvergne-Rhône-Alpes
846|#commonwealthgames|2014-07-23|3|False|45.8297183021|('47.387', '8.514')|0|ZH
847|#latestnews|2014-04-24|3|False|45.5579576105|('46.206', '6.142')|0.7184|GE
848|#latestnews|2014-04-17|3|False|45.4701306864|('46.206', '6.142')|0|GE
849|#srfthevoice|2014-04-12|3|False|42.4150374569|('47.358', '8.552')|0|ZH
850|#palermointer|2014-09-21|3|False|42.2027305379|('45.788', '8.873')|-0.5719|Lombardia
851|#goya2014|2014-02-09|3|False|35.1974759492|('47.102', '6.827')|0|NE
852|#askzoella|2014-09-07|3|False|34.5965476776|('47.567', '7.594')|0|BS
853|#20hfoot|2014-06-15|3|False|33.0120840144|('47.618', '6.152')|-0.5267|Bourgogne Franche-Comté
854|#cepostaperte|2014-03-01|3|False|32.0175602004|('46.444', '10.361')|0|Lombardia
855|#unannoconmoreno|2014-02-09|3|False|31.5392279711|('47.647', '9.172')|0|TG
856|#topchef|2014-02-17|3|False|29.1750642714|('47.229', '5.991')|0.2732|Bourgogne Franche-Comté
857|#schladming|2014-01-28|3|False|26.3065466965|('46.817', '7.342')|0|BE
858|#cauchemarencuisine|2014-05-27|3|False|22.5930180734|('47.240', '6.035')|0.2263|Bourgogne Franche-Comté
859|#beesocial|2014-02-06|3|False|19.7720171464|('47.371', '8.520')|0.8114|ZH
860|#happyvalentines1dfamily|2014-02-14|3|False|17.6331077276|('45.798', '9.843')|0.296|Lombardia
861|#felsefeatamayolunda|2014-12-24|3|False|17.613689003|('46.954', '7.395')|0.9745|BE
862|#expelledtonumberone|2014-12-16|3|False|16.8674033306|('47.041', '8.317')|0|LU
863|#uominiedonne|2014-09-24|3|False|13.7867641907|('45.990', '8.807')|0.7283|Lombardia
864|#uominiedonne|2014-09-23|3|False|13.121217856|('45.990', '8.807')|0.7739|Lombardia
865|#davidebraccialetti|2014-12-28|3|False|12.3811329548|('46.309', '9.395')|0|Lombardia
866|#austinto6m|2014-05-05|3|False|10.6870801073|('47.101', '6.844')|0|NE
867|#tt|2014-06-09|3|False|10.1054441411|('47.437', '8.572')|0.4926|ZH
868|#99qe|2014-12-23|3|False|9.0134807287|('46.813', '8.224')|0|OW
869|#janoskiansnashvideo|2014-08-10|3|False|7.7198718304|('47.796', '7.383')|0.2577|Grand Est
870|#talktomematt|2014-11-08|3|False|7.4495192428|('47.074', '8.278')|0|LU
871|#fuckjai|2014-03-15|3|False|2.2725569616|('46.276', '6.944')|0.7424|VS
872|#connorhit2million|2014-09-03|3|False|1.3439678527|('46.844', '7.569')|0.7125|BE
873|#bildu|2014-11-19|2|False|577.651742435|('47.377', '8.537')|0.4168|ZH
874|#clothes|2014-04-03|2|False|460.6957959503|('46.813', '8.224')|0.5719|OW
875|#zürich|2014-04-21|2|False|414.6494822899|('47.373', '8.539')|0|ZH
876|#allin|2014-02-18|2|False|410.1059010367|('46.206', '6.142')|0.54785|GE
877|#thx|2014-07-15|2|False|402.7694888588|('47.638', '9.190')|0|TG
878|#ferien|2014-12-10|2|False|389.9226251011|('47.069', '9.056')|0|GL
879|#ukraine|2014-05-08|2|False|385.994044081|('47.211', '8.483')|0.4019|ZH
880|#stripes|2014-02-18|2|False|381.5597546017|('46.949', '7.439')|0|BE
881|#clothes|2014-02-18|2|False|373.064633095|('46.206', '6.142')|0.28595|GE
882|#stripes|2014-04-03|2|False|369.3711368005|('46.813', '8.224')|0|OW
883|#adidas|2014-02-22|2|False|366.2268400209|('47.138', '9.522')|0|Vaduz
884|#track|2014-02-18|2|False|363.6906680881|('46.949', '7.439')|0.6705|BE
885|#outstanding|2014-02-18|2|False|361.5541849204|('46.206', '6.142')|0.5719|GE
886|#ferien|2014-12-22|2|False|359.8066193289|('47.069', '9.056')|0|GL
887|#adidas|2014-02-18|2|False|354.8431370828|('46.950', '7.439')|0.322575|BE
888|#stripes|2014-03-27|2|False|353.3924910125|('47.159', '9.554')|0.3812666667|Triesenberg
889|#clothes|2014-03-07|2|False|351.1489011549|('47.160', '9.554')|0|Triesenberg
890|#track|2014-03-26|2|False|343.458041461|('46.813', '8.224')|0.6486|OW
891|#pro|2014-08-13|2|False|335.3647023416|('46.298', '7.487')|0.3182|VS
892|#pro|2014-08-14|2|False|334.3827161884|('46.298', '7.487')|0.3182|VS
