|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation|compound|area
636|#switzerland|2015-05-21|7|False|322.5870132229|('46.203', '6.145')|0.217825|GE
637|#zürich|2015-07-02|7|False|315.0165973024|('47.367', '8.550')|0.3818|ZH
638|#veterans|2015-11-29|7|False|314.0101882124|('46.198', '6.142')|0.296|GE
639|#switzerland|2015-05-07|7|False|312.5130611735|('46.206', '6.153')|0|GE
640|#zürich|2015-10-29|7|False|303.5925507684|('47.367', '8.550')|0.3612|ZH
641|#mtvstars|2015-11-15|7|False|282.1797983813|('47.538', '9.091')|-0.1405|TG
642|#zürich|2015-11-18|7|False|268.8381085439|('47.367', '8.550')|0.5072|ZH
643|#zurich|2015-08-04|7|False|250.6884404746|('47.383', '8.533')|0|ZH
644|#zürich|2015-12-08|7|False|240.8107723585|('47.367', '8.550')|0.3612|ZH
645|#zürich|2015-12-02|7|False|239.4471398927|('47.367', '8.550')|0.3612|ZH
646|#ff|2015-06-12|7|False|238.7024603796|('47.357', '8.354')|0.6705|AG
647|#zurich|2015-07-01|7|False|236.2052837513|('47.367', '8.550')|0|ZH
648|#zürich|2015-08-27|7|False|229.7569972336|('47.367', '8.550')|-0.05035|ZH
649|#zürich|2015-10-26|7|False|228.9770207721|('47.367', '8.550')|0|ZH
650|#lfauit|2015-11-24|7|False|204.6219915676|('46.740', '7.638')|0.7964|BE
651|#teenchoice|2015-05-28|7|False|204.1727177686|('46.956', '7.495')|0.1665|BE
652|#mtvhottest|2015-07-26|7|False|204.0957501931|('47.377', '8.537')|-0.0581789474|ZH
653|#snow|2015-01-26|7|False|192.3279915018|('45.796', '6.973')|0.1529333333|Valle d'Aosta
654|#keynote|2015-09-09|7|False|179.6223826688|('47.377', '8.537')|0|ZH
655|#aldubfixedmarriage|2015-11-20|7|False|174.0211994181|('46.236', '6.118')|0|GE
656|#aldubsumptuouslunch|2015-11-21|7|False|170.1378130349|('46.236', '6.119')|0|GE
657|#ss9|2015-11-05|7|False|165.1577624658|('46.232', '6.013')|0.5023|Auvergne-Rhône-Alpes
658|#ff|2015-07-03|7|False|163.6194490301|('47.377', '8.537')|0.5180666667|ZH
659|#ff|2015-05-01|7|False|154.2616409318|('47.377', '8.537')|0.6135|ZH
660|#rememberotratour|2015-10-31|7|False|124.0209279938|('47.450', '8.529')|0.7644|ZH
661|#mtvstars|2015-12-13|7|False|124.0003711992|('46.813', '8.224')|0.4019|OW
662|#amici14|2015-05-16|7|False|104.4001661633|('45.998', '8.806')|0|TI
663|#aldubdontgiveuponus|2015-11-26|7|False|98.9976482877|('46.236', '6.149')|0.6369|GE
664|#temptationisland|2015-07-28|7|False|97.7156396347|('45.806', '8.941')|0|Lombardia
665|#emabiggestfansjustinbieber|2015-10-23|7|False|71.7332950004|('45.860', '8.839')|-0.148|Lombardia
666|#believeinmagicball|2015-08-10|7|False|53.7964240328|('46.181', '9.861')|0.5106|Lombardia
667|#kohlanta|2015-05-08|7|False|52.207692183|('46.185', '6.122')|-0.23835|GE
668|#wwdc15|2015-06-08|7|False|51.6636741329|('47.759', '9.573')|0|Baden-Württemberg
669|#allfra|2015-06-26|7|False|47.9551651351|('47.433', '6.664')|0|Bourgogne Franche-Comté
670|#dals|2015-11-21|7|False|46.8786293311|('46.740', '7.638')|0|BE
671|#barcellonaroma|2015-11-24|7|False|33.9884687052|('47.444', '9.111')|0|SG
672|#selfiefornash|2015-12-06|7|False|29.8705998171|('46.205', '6.143')|0.7125|GE
673|#qvemf4|2015-06-26|7|False|29.6418362279|('47.621', '6.788')|-0.34|Bourgogne Franche-Comté
674|#lfauit|2015-10-27|7|False|28.5050884712|('46.406', '6.961')|0.4215|VD
675|#britonedirection|2015-02-20|7|False|27.9870798429|('47.620', '7.678')|0.71965|Baden-Württemberg
676|#veterans|2015-07-24|6|False|509.5760586603|('46.198', '6.142')|0.2839666667|GE
677|#zurich|2015-11-17|6|False|501.221917171|('47.383', '8.533')|0|ZH
678|#geneva|2015-05-27|6|False|477.3533604806|('46.207', '6.121')|0|GE
679|#lrt|2015-08-03|6|False|435.5679008256|('46.240', '7.643')|0|VS
680|#veterans|2015-08-05|6|False|415.2252079729|('46.198', '6.142')|0.3612|GE
681|#veterans|2015-07-17|6|False|394.7885856596|('46.198', '6.142')|0|GE
682|#streamys|2015-09-15|6|False|381.0689215961|('46.180', '9.647')|0.293575|Lombardia
683|#switzerland|2015-07-30|6|False|379.9388614309|('46.003', '8.960')|0|TI
684|#veterans|2015-08-25|6|False|361.7153329281|('46.198', '6.142')|0.0772|GE
685|#geneva|2015-12-29|6|False|351.3026657868|('46.198', '6.142')|0.743|GE
686|#bern|2015-05-04|6|False|325.2644191792|('46.948', '7.444')|0|BE
687|#geneva|2015-12-31|6|False|312.6635269851|('46.198', '6.142')|0|GE
688|#veterans|2015-09-18|6|False|304.6287946864|('46.198', '6.142')|0|GE
689|#switzerland|2015-08-06|6|False|301.8857986404|('46.948', '7.447')|0|BE
690|#veterans|2015-11-13|6|False|296.3185650801|('46.198', '6.142')|0|GE
691|#zurich|2015-05-30|6|False|286.7202538032|('47.375', '8.577')|0.989|ZH
692|#zurich|2015-01-23|6|False|283.5951937034|('47.377', '8.537')|0|ZH
693|#veterans|2015-12-16|6|False|274.5390985803|('46.198', '6.142')|0|GE
694|#geneva|2015-04-25|6|False|268.2097485385|('46.203', '6.145')|0|GE
695|#veterans|2015-12-29|6|False|268.122756703|('46.198', '6.142')|0|GE
696|#mtvstars|2015-11-22|6|False|258.2630945773|('47.482', '8.166')|-0.23835|AG
697|#geneva|2015-12-16|6|False|251.4027137452|('46.198', '6.142')|0.765|GE
698|#np|2015-01-26|6|False|246.9852746348|('46.205', '6.143')|0|GE
699|#zürich|2015-06-14|6|False|244.8595813376|('47.424', '9.363')|0.1092333333|SG
700|#aldub4thmonthsary|2015-11-16|6|False|229.8880200194|('46.813', '8.224')|0|OW
701|#foodporn|2015-07-10|6|False|224.3678892294|('46.029', '8.938')|0.9231|TI
702|#switzerland|2015-05-03|6|False|212.6301568532|('46.185', '6.099')|0|GE
703|#2015|2015-12-31|6|False|211.5467510132|('45.818', '8.828')|0|Lombardia
704|#juvemilan|2015-11-21|6|False|210.7220975592|('45.858', '9.426')|-0.2924|Lombardia
705|#zurich|2015-04-23|6|False|207.1571723585|('47.371', '8.543')|0|ZH
706|#zürich|2015-12-26|6|False|206.3984179047|('47.367', '8.550')|0.3612|ZH
707|#zürich|2015-10-25|6|False|199.580719494|('47.367', '8.550')|0|ZH
708|#aldubstaystrong|2015-11-28|6|False|198.2634851583|('47.668', '9.471')|0.2621|Baden-Württemberg
709|#mtvhottest|2015-08-02|6|False|193.689643003|('47.491', '6.742')|0|Bourgogne Franche-Comté
710|#zurich|2015-12-26|6|False|193.4912864501|('47.367', '8.550')|0|ZH
711|#switzerland|2015-02-16|6|False|187.941250257|('46.686', '7.857')|0|BE
712|#geneva|2015-12-28|6|False|183.800858604|('46.198', '6.142')|0.296|GE
713|#schweiz|2015-08-08|6|False|182.6825822652|('47.558', '7.587')|0|BS
714|#50factsaboutme|2015-02-16|6|False|168.8711870228|('47.639', '6.458')|-0.6249|Bourgogne Franche-Comté
715|#1yearwwatbern|2015-07-04|6|False|163.9718763798|('47.458', '8.589')|0.255|ZH
716|#hrc30|2015-09-16|6|False|156.1172890267|('46.205', '6.143')|-0.2235|GE
717|#cf2015|2015-12-09|6|False|123.3543285331|('46.954', '7.395')|0|BE
718|#switzerland|2015-02-18|6|False|117.5637276885|('47.377', '8.537')|0.7263|ZH
719|#bundesratswahl|2015-12-09|6|False|102.8214370965|('46.813', '8.224')|0.453|OW
720|#bvbwob|2015-05-30|6|False|100.8746586861|('47.580', '7.657')|0.46635|BS
721|#ibes|2015-01-16|6|False|99.0513784474|('47.416', '8.545')|0.9929|ZH
722|#spenglercup|2015-12-31|6|False|87.2893563294|('46.765', '9.818')|0.4939|GR
723|#escita|2015-05-23|6|False|72.0633825267|('46.097', '8.910')|0.2997|TI
724|#nzlvaus|2015-10-31|6|False|47.1068856047|('47.722', '7.283')|0.21945|Grand Est
725|#gf14|2015-11-26|6|False|44.41894223|('45.831', '8.807')|-0.5423|Lombardia
726|#amici14|2015-05-23|6|False|44.0966492361|('45.911', '8.613')|0.128|Lombardia
727|#lesanges7|2015-07-05|6|False|43.2553962266|('47.290', '6.104')|0|Bourgogne Franche-Comté
728|#temptationisland|2015-06-25|6|False|39.9400259472|('46.123', '9.629')|0|Lombardia
729|#rocknrollcircus|2015-06-19|6|False|38.1048686521|('47.820', '6.359')|0.7783|Bourgogne Franche-Comté
730|#esc15|2015-05-21|6|False|31.9976518646|('47.499', '8.717')|0.4019|ZH
731|#cesenajuve|2015-02-15|6|False|29.8089350315|('45.855', '9.393')|-0.32985|Lombardia
732|#pasla|2015-05-06|6|False|29.4213095089|('47.777', '7.275')|0.2225|Grand Est
733|#melinasautogramm|2015-11-15|6|False|27.6254378775|('47.377', '8.537')|0|ZH
734|#shawnsfirstheadlines|2015-01-19|6|False|25.0174145823|('47.335', '8.515')|0.169725|ZH
735|#shawnsfirstalbum|2015-01-16|6|False|17.8802651909|('45.892', '9.958')|0.5162714286|Lombardia
736|#mtvhottest|2015-08-11|5|False|440.292281205|('45.800', '6.566')|0|Auvergne-Rhône-Alpes
737|#veterans|2015-11-10|5|False|382.8884829627|('46.198', '6.142')|0.0772|GE
738|#zurich|2015-04-26|5|False|331.9197310984|('47.365', '8.547')|0|ZH
739|#e32015|2015-06-15|5|False|327.5696117216|('46.176', '6.217')|0.0497|Auvergne-Rhône-Alpes
740|#vendredi13|2015-11-13|5|False|313.6275209288|('45.878', '6.516')|-0.128|Auvergne-Rhône-Alpes
741|#bestfandomca2015|2015-05-03|5|False|308.7212355675|('46.956', '7.495')|0.24695|BE
742|#hollywoodchoice|2015-06-28|5|False|306.0253261103|('47.201', '5.941')|0.4404|Bourgogne Franche-Comté
743|#wha68|2015-05-19|5|False|304.1595509061|('46.205', '6.143')|0.2162|GE
744|#veterans|2015-09-04|5|False|291.9830930485|('47.745', '8.967')|0.0772|Baden-Württemberg
745|#veterans|2015-10-23|5|False|277.6622326478|('46.198', '6.142')|0.3612|GE
746|#love|2015-08-26|5|False|260.7511567247|('46.180', '6.066')|0.5994|GE
747|#1daytillpurpose|2015-11-12|5|False|245.1828570679|('46.205', '6.143')|0|GE
748|#hrc30|2015-09-22|5|False|237.9568678584|('46.205', '6.143')|-0.5106|GE
749|#aldubrunaway|2015-11-23|5|False|236.2115284764|('46.236', '6.118')|0.29295|GE
750|#mufc|2015-08-31|5|False|231.8123329449|('47.720', '7.240')|-0.2911|Grand Est
751|#aldubpromisering|2015-12-08|5|False|224.138473686|('46.236', '6.118')|0|GE
752|#hrc28|2015-03-03|5|False|223.6094821024|('46.228', '6.142')|-0.51085|GE
753|#zürich|2015-11-17|5|False|215.4369428622|('47.367', '8.550')|0|ZH
754|#zurich|2015-08-21|5|False|206.6626202332|('47.383', '8.533')|0|ZH
755|#teenchoice|2015-05-29|5|False|206.107770839|('47.377', '8.537')|0|ZH
756|#zürich|2015-12-22|5|False|205.2532218812|('47.367', '8.550')|0|ZH
757|#zurich|2015-08-31|5|False|202.5652942041|('47.383', '8.533')|0|ZH
758|#ilc2015|2015-06-11|5|False|202.5630633208|('46.205', '6.143')|-0.7579|GE
759|#aldubapproval|2015-11-25|5|False|197.0090371196|('46.954', '7.395')|0|BE
760|#wha68|2015-05-18|5|False|196.8034701389|('46.205', '6.143')|0.1906333333|GE
761|#respectformuslims|2015-01-08|5|False|196.1714297633|('46.154', '9.464')|0|Lombardia
762|#hrc30|2015-09-15|5|False|192.5863206186|('46.205', '6.143')|0.20095|GE
763|#wef15|2015-01-24|5|False|187.2141067109|('46.801', '9.831')|0.23835|GR
764|#eair15|2015-09-05|5|False|187.1333201022|('46.954', '7.395')|0|BE
765|#wwdc2015|2015-06-08|5|False|177.5941395195|('47.507', '9.737')|0|Vorarlberg
766|#zurich|2015-09-19|5|False|174.8715924667|('47.383', '8.533')|0.5859|ZH
767|#veterans|2015-07-09|5|False|161.9865252335|('46.198', '6.142')|0|GE
768|#mtvhottest|2015-08-22|5|False|152.324804735|('45.841', '8.725')|0.765|Lombardia
769|#basel|2015-08-28|5|False|147.1113497166|('47.557', '7.593')|0.1133333333|BS
770|#benjiefedelettera|2015-11-09|5|False|135.557692241|('46.121', '9.528')|-0.7783|Lombardia
771|#zurich|2015-08-05|5|False|135.3685705333|('47.383', '8.533')|0.34|ZH
772|#emabiggestfans1d|2015-09-16|5|False|131.0004251249|('45.824', '8.672')|0.0772|Lombardia
773|#2daysuntilmitam|2015-11-11|5|False|129.2157564231|('46.181', '9.861')|0.5719|Lombardia
774|#wha68|2015-05-21|5|False|127.6450853894|('46.205', '6.143')|0.183|GE
775|#art|2015-08-28|5|False|125.0956505643|('46.800', '9.827')|0|GR
776|#smgzh|2015-06-03|5|False|93.2695540827|('47.377', '8.537')|0.6696|ZH
777|#aldubtherivalry|2015-11-17|5|False|92.0523518797|('46.813', '8.224')|0|OW
778|#aldub19thweeksary|2015-11-25|5|False|86.1461680109|('46.813', '8.224')|0|OW
779|#mention10peopleyouwanttomeet|2015-07-03|5|False|86.0026283904|('45.898', '6.646')|0|Auvergne-Rhône-Alpes
780|#dontjudgechallange|2015-07-06|5|False|78.5015465148|('46.205', '6.143')|0.2263|GE
781|#whenijoinedtwitter|2015-06-22|5|False|77.0752769675|('46.252', '7.084')|0|VD
782|#ss9|2015-08-31|5|False|73.3737311624|('46.232', '6.013')|0.6239|Auvergne-Rhône-Alpes
783|#aldubikawatako|2015-12-08|5|False|69.4108247254|('46.813', '8.224')|-0.1743|OW
784|#followmenash|2015-09-06|5|False|59.1221740795|('46.180', '9.647')|0|Lombardia
785|#tvoi|2015-02-25|5|False|48.8495446138|('45.951', '8.840')|0|Lombardia
786|#mtvhottest|2015-07-25|5|False|48.5052079213|('47.377', '8.537')|0|ZH
787|#ssh|2015-11-27|5|False|43.6073778259|('47.722', '7.283')|0.7269|Grand Est
788|#supercoppatim|2015-08-08|5|False|43.2134638548|('46.813', '8.224')|0.7469|OW
789|#mufc|2015-08-26|5|False|41.3138390006|('46.813', '8.224')|0.81015|OW
790|#romalazio|2015-01-11|5|False|40.7420333982|('45.860', '9.399')|0|Lombardia
791|#congratsniallandmelissa|2015-02-15|5|False|40.5916821742|('45.843', '8.719')|0|Lombardia
792|#urbanstrangers|2015-12-03|5|False|36.0142545148|('45.757', '9.854')|0.31845|Lombardia
793|#kohlanta|2015-05-22|5|False|34.9531555643|('46.063', '6.378')|0.4939|Auvergne-Rhône-Alpes
794|#tpmp|2015-06-09|5|False|32.9919127719|('47.201', '5.941')|0.5574|Bourgogne Franche-Comté
795|#hp2|2015-07-19|5|False|32.532103817|('47.764', '7.280')|0.1405|Grand Est
796|#tvoi|2015-05-27|5|False|27.7192291978|('45.823', '9.362')|0.5562|Lombardia
797|#maparole|2015-09-09|5|False|21.907281841|('46.529', '6.652')|0|VD
798|#amici14|2015-03-07|5|False|20.0068745044|('47.759', '7.276')|0.3378|Grand Est
799|#srfarena|2015-05-29|5|False|19.3915977248|('47.531', '8.254')|0|AG
800|#1dfollowsprees|2015-11-09|5|False|10.1642893233|('46.032', '8.934')|0.8585|TI
801|#niallappreciationday|2015-07-20|5|False|7.4558902328|('47.450', '8.529')|0|ZH
802|#mtvstars|2015-12-04|4|False|528.6943501515|('47.465', '9.752')|0.3919|Vorarlberg
803|#lausanne|2015-11-20|4|False|402.9657061366|('46.520', '6.633')|-0.3818|VD
804|#veterans|2015-07-29|4|False|389.6090881242|('46.198', '6.142')|0|GE
805|#lausanne|2015-11-19|4|False|385.0398666228|('46.520', '6.633')|0|VD
806|#sui|2015-06-09|4|False|367.0240534957|('47.076', '7.320')|0.3182|BE
807|#endomondo|2015-09-11|4|False|360.0278247735|('47.416', '9.724')|0|Vorarlberg
808|#basel|2015-07-24|4|False|339.2292022949|('47.534', '7.587')|0|BS
809|#happybirthdayariana|2015-06-26|4|False|313.5588671293|('46.205', '6.143')|0|GE
810|#1dcometoswitzerlandfor2016|2015-06-15|4|False|306.9213345894|('47.450', '8.529')|0|ZH
811|#mtvstars|2015-11-16|4|False|301.454767802|('46.638', '6.637')|0|VD
812|#veterans|2015-07-16|4|False|281.4550754061|('46.198', '6.142')|0.3612|GE
813|#mtvstars|2015-11-23|4|False|278.9948345515|('47.465', '9.752')|0|Vorarlberg
814|#geneva|2015-10-23|4|False|262.7942243062|('46.198', '6.142')|0.296|GE
815|#it|2015-08-26|4|False|251.3777956576|('47.455', '8.287')|0.296|AG
816|#basel|2015-09-16|4|False|233.4430936843|('47.557', '7.593')|0.34|BS
817|#iihfworlds|2015-05-03|4|False|227.3021836172|('46.796', '7.124')|0|FR
818|#21yearsofdallas|2015-09-08|4|False|224.2972099555|('46.205', '6.143')|0.927|GE
819|#britonedirection|2015-02-25|4|False|223.1033359084|('45.844', '9.360')|0|Lombardia
820|#wewantnocontrolasasingle|2015-05-13|4|False|222.494682366|('47.570', '7.578')|0|BS
821|#mufc|2015-09-01|4|False|219.9618705608|('47.720', '7.240')|0.4215|Grand Est
822|#noel|2015-12-24|4|False|216.799169644|('46.425', '6.136')|0.4767|VD
823|#shawnformmva|2015-06-04|4|False|206.8878375121|('46.232', '6.013')|0.439425|Auvergne-Rhône-Alpes
824|#aldubmostawaiteddate|2015-09-19|4|False|205.9084368076|('46.954', '7.395')|-0.0986666667|BE
825|#zurich|2015-05-22|4|False|201.0632857691|('47.377', '8.537')|0|ZH
826|#spskrismasaya|2015-11-22|4|False|198.3965038794|('46.205', '6.143')|0.31845|GE
827|#hrc29|2015-07-03|4|False|190.4830418208|('46.246', '6.133')|0.4019|GE
828|#aldub19thweeksary|2015-11-26|4|False|190.0281784912|('46.236', '6.118')|0.4088|GE
829|#hrc29|2015-07-02|4|False|189.0564083959|('46.205', '6.143')|0.296|GE
830|#aldubikawatako|2015-12-09|4|False|187.6181445912|('46.205', '6.143')|-0.6341|GE
831|#swiss|2015-09-21|4|False|186.5074938825|('46.903', '8.625')|0.0386|UR
832|#hrc30|2015-09-18|4|False|185.5190079759|('46.205', '6.143')|0.6597|GE
833|#1dfr|2015-11-17|4|False|184.2447153238|('47.866', '7.223')|0.6369|Grand Est
834|#schweiz|2015-07-22|4|False|183.5207193739|('46.995', '8.604')|0|SZ
835|#glocal15|2015-11-21|4|False|182.5829242423|('45.831', '8.807')|0.0984|Lombardia
836|#finance20|2015-05-05|4|False|181.35914946|('47.377', '8.537')|0.5788|ZH
837|#geneva|2015-05-14|4|False|179.6463811607|('46.227', '6.141')|0.296|GE
838|#tdf2015|2015-07-11|4|False|178.6848888741|('46.176', '6.217')|-0.5255|Auvergne-Rhône-Alpes
839|#def2015|2015-05-06|4|False|178.5535667791|('47.377', '8.537')|0|ZH
840|#teenchoice|2015-06-01|4|False|177.7911462923|('46.090', '8.692')|0|Piemonte
841|#aldubebtamangpanahon|2015-10-24|4|False|175.250770131|('46.205', '6.143')|-0.13815|GE
842|#veterans|2015-08-04|4|False|170.9667701936|('47.745', '8.967')|0|Baden-Württemberg
843|#travel|2015-07-31|4|False|166.6547083678|('47.131', '8.765')|0.5994|SZ
844|#swiss|2015-07-11|4|False|163.5949491206|('46.980', '8.255')|0|NW
845|#geneva|2015-05-21|4|False|160.5456987138|('46.203', '6.145')|0|GE
846|#mtvhottest|2015-08-09|4|False|158.9122797834|('46.319', '6.966')|0|VD
847|#shawnformmva|2015-06-03|4|False|141.9596400087|('46.232', '6.013')|0.5574|Auvergne-Rhône-Alpes
848|#syria|2015-09-21|4|False|137.9153188353|('46.205', '6.143')|0.6808|GE
849|#aldubebtamangpanahon|2015-10-23|4|False|133.2797836285|('47.377', '8.537')|0.4588|ZH
850|#srb|2015-05-19|4|False|131.6538364969|('46.612', '6.531')|0.5951|VD
851|#np|2015-05-28|4|False|131.6220530363|('46.205', '6.143')|0|GE
852|#mtvstars|2015-12-06|4|False|131.5298756583|('46.813', '8.224')|-0.20095|OW
853|#zürich|2015-07-30|4|False|129.0481757588|('47.424', '9.363')|0|SG
854|#iihfworlds|2015-05-10|4|False|123.0621982434|('47.377', '8.537')|-0.20095|ZH
855|#whereareunowvma|2015-08-18|4|False|114.7153063643|('47.455', '9.624')|0|SG
856|#vmas2015|2015-08-31|4|False|110.4059494712|('45.757', '9.854')|0.296|Lombardia
857|#aldubtherivalry|2015-11-18|4|False|110.2583734709|('46.813', '8.224')|0|OW
858|#emabiggestfans1d|2015-09-21|4|False|110.2346086674|('45.825', '8.672')|-0.1027|Lombardia
859|#bvbbmg|2015-08-15|4|False|102.600664143|('45.881', '8.972')|0|TI
860|#aldubmostawaiteddate|2015-09-18|4|False|91.942077743|('46.205', '6.143')|-0.17|GE
861|#aldubmybebelovesapasko|2015-12-24|4|False|90.1803496308|('46.236', '6.119')|0.7644|GE
862|#aldubmaidenmoment|2015-12-10|4|False|85.012902856|('45.816', '9.221')|0|Lombardia
863|#mtvstars|2015-11-30|4|False|80.5198861628|('47.465', '9.752')|0|Vorarlberg
864|#hrc30|2015-09-17|4|False|75.4962713218|('46.205', '6.143')|0.8807|GE
865|#shareacoke|2015-09-17|4|False|73.8993177694|('46.003', '8.960')|0|TI
866|#annecy|2015-01-11|4|False|70.1565837931|('45.758', '6.041')|0.2997|Auvergne-Rhône-Alpes
867|#aldub17thweeksary|2015-11-11|4|False|69.8028045594|('46.205', '6.143')|0.4430333333|GE
868|#udineseroma|2015-01-06|4|False|60.9519592334|('45.860', '9.399')|0.0129|Lombardia
869|#tatort|2015-01-25|4|False|57.8300341038|('47.626', '10.511')|0.25|Bayern
870|#isola|2015-02-09|4|False|57.5443712213|('45.806', '8.837')|0.018|Lombardia
871|#rt|2015-06-21|4|False|56.9757279203|('45.890', '10.260')|0.4404|Lombardia
872|#srfesc|2015-05-23|4|False|53.2456818015|('46.954', '7.395')|-0.0796|BE
873|#streamys|2015-09-16|4|False|48.6968750703|('47.377', '8.537')|0.4404|ZH
874|#facetimemenash|2015-07-12|4|False|47.7486943693|('45.907', '6.083')|0.6369|Auvergne-Rhône-Alpes
875|#fedezchronicles|2015-09-09|4|False|45.4556131612|('45.806', '8.941')|0.6249|Lombardia
876|#nashsnewvideo|2015-06-29|4|False|44.7909812811|('45.800', '9.084')|0|Lombardia
877|#gntm|2015-03-05|4|False|43.6766132438|('47.643', '7.688')|0.4404|Baden-Württemberg
878|#etgsrfc|2015-01-10|4|False|39.0821484548|('45.916', '6.119')|0.2905|Auvergne-Rhône-Alpes
879|#legrandconcoursdesenfants|2015-08-29|4|False|35.9047392611|('47.491', '6.742')|0.6884|Bourgogne Franche-Comté
880|#dsds|2015-01-07|4|False|35.0621549888|('47.571', '8.433')|0|Baden-Württemberg
881|#tvoi|2015-05-15|4|False|33.489451083|('45.823', '9.362')|0|Lombardia
882|#celticinter|2015-02-19|4|False|33.0842394101|('45.882', '8.509')|0.4019|Piemonte
883|#tpmp|2015-06-08|4|False|30.9665145463|('47.820', '6.359')|0.6336|Bourgogne Franche-Comté
884|#vote5sos|2015-02-22|4|False|30.3054587706|('46.945', '7.380')|0.2123|BE
885|#jeanne|2015-05-07|4|False|28.7876795471|('47.759', '7.339')|0|Grand Est
886|#tatort|2015-11-22|4|False|27.495604131|('47.377', '8.537')|-0.5458|ZH
887|#escita|2015-05-21|4|False|25.8858236309|('45.988', '8.954')|0|TI
888|#isl|2015-05-21|4|False|18.7709614695|('47.177', '8.610')|0.0772|ZG
889|#camcomethrough|2015-07-11|4|False|7.4716678006|('46.205', '6.143')|0|GE
890|#travel|2015-05-27|3|False|523.7688607118|('46.207', '6.121')|0.9893|GE
891|#bra|2015-06-17|3|False|485.683687855|('45.816', '9.221')|0.0772|Lombardia
892|#lausanne|2015-12-23|3|False|470.0454676589|('46.520', '6.633')|0|VD
893|#mtvstars|2015-11-24|3|False|459.1926241135|('47.465', '9.752')|0|Vorarlberg
894|#justinformmva|2015-06-07|3|False|439.3682494719|('47.455', '9.624')|-0.8074|SG
895|#apple|2015-12-11|3|False|423.6782001874|('46.813', '8.224')|0|OW
896|#lhc|2015-03-07|3|False|393.3614627746|('46.255', '6.057')|-0.4939|Auvergne-Rhône-Alpes
897|#basel|2015-12-18|3|False|383.0985591645|('47.557', '7.593')|0.31845|BS
898|#lausanne|2015-09-15|3|False|352.8941599627|('46.520', '6.633')|0.17|VD
899|#wha68|2015-05-20|3|False|333.0862653175|('46.205', '6.143')|-0.13345|GE
900|#basel|2015-06-24|3|False|320.7776771289|('47.567', '7.600')|0|BS
901|#mulhouse|2015-05-16|3|False|317.6646534272|('47.722', '7.283')|0|Grand Est
902|#vote1duk|2015-03-06|3|False|312.763725155|('47.722', '7.283')|0.6369|Grand Est
903|#locarno68|2015-08-13|3|False|311.096323019|('46.173', '8.835')|0|TI
904|#baslerfasnacht|2015-02-23|3|False|297.9023589772|('47.558', '7.588')|0.4314|BS
905|#basel|2015-05-11|3|False|289.7509852286|('47.553', '7.593')|0|BS
906|#aldubmybebelovesapasko|2015-12-25|3|False|289.724177333|('46.205', '6.143')|0|GE
907|#romajuventus|2015-03-02|3|False|282.4024854094|('45.855', '9.393')|-0.4158|Lombardia
908|#lausanne|2015-08-03|3|False|280.3465835014|('46.520', '6.633')|0.34|VD
909|#onceuponatime|2015-03-02|3|False|278.580544654|('45.789', '9.070')|0.6696|Lombardia
910|#switzerland|2015-02-25|3|False|276.8159734469|('46.636', '8.594')|0|UR
911|#mtvstars|2015-11-21|3|False|275.4827012875|('47.427', '9.671')|0|Vorarlberg
912|#lausanne|2015-08-24|3|False|260.9495671746|('46.520', '6.633')|0.31845|VD
913|#emmodojamor|2015-05-31|3|False|259.5836857778|('46.252', '7.084')|0|VD
914|#bcbs15|2015-06-13|3|False|253.7602933052|('47.709', '9.152')|0.27055|Baden-Württemberg
915|#geneve|2015-09-20|3|False|247.812739088|('46.206', '6.142')|0|GE
916|#mtvstars|2015-11-29|3|False|244.3757041531|('47.482', '8.166')|0|AG
917|#asile|2015-09-09|3|False|237.7774311063|('46.205', '6.143')|0.3544|GE
918|#nepalearthquake|2015-04-29|3|False|232.7543528389|('46.205', '6.143')|0.3851|GE
919|#locarno68|2015-08-12|3|False|227.728552269|('46.173', '8.835')|0|TI
920|#basel|2015-07-13|3|False|227.2179904678|('47.557', '7.593')|0.34|BS
921|#wha68|2015-05-26|3|False|219.2555444551|('46.205', '6.143')|0.4215|GE
922|#fb|2015-03-01|3|False|216.6916582133|('47.560', '7.613')|0|BS
923|#tpmp|2015-05-07|3|False|215.2071327551|('47.759', '7.339')|0|Grand Est
924|#aldubmaidenmoment|2015-12-11|3|False|215.0652410406|('46.236', '6.118')|0.3951|GE
925|#hautesavoie|2015-08-12|3|False|213.1463632033|('46.367', '6.783')|0.7959|Auvergne-Rhône-Alpes
926|#snow|2015-01-27|3|False|211.4882475101|('45.829', '6.982')|0|Valle d'Aosta
927|#mtvstars|2015-11-18|3|False|207.8020424669|('47.482', '8.166')|0.2862666667|AG
928|#zurich|2015-05-07|3|False|205.4804730923|('46.205', '6.143')|0|GE
929|#eatbulagabestof2015|2015-12-26|3|False|195.1354774453|('46.205', '6.143')|0|GE
930|#israel|2015-09-22|3|False|192.988722565|('46.813', '8.224')|-0.6908|OW
931|#barcampch|2015-08-16|3|False|188.7228715561|('47.377', '8.537')|0.8316|ZH
932|#travel|2015-08-25|3|False|181.8449784233|('46.492', '6.746')|0|VD
933|#liftbasel|2015-10-30|3|False|177.5041484656|('47.560', '7.583')|0|BS
934|#sales|2015-09-04|3|False|175.6962129558|('47.455', '8.287')|0|AG
935|#fifdh15|2015-03-04|3|False|168.2616445324|('46.205', '6.143')|-0.4215|GE
