|dayOfTweet|approxLocation|hashtag|numOfTweets|spamEvent|usersPerHashtag|std
33579|2016-01-19|('47.383', '8.533')|#zurich|5|False|2|226.63981752747887
151282|2016-03-19|('47.377', '8.537')|#networking|7|False|2|226.0354003739729
471577|2016-09-13|('46.205', '6.143')|#geneva|6|False|2|225.79424624157826
33518|2016-01-19|('46.954', '7.395')|#wef16|10|False|2|224.7230185571662
278041|2016-05-21|('46.204', '6.143')|#careerarc|5|False|2|224.6752210537592
303896|2016-06-03|('46.205', '6.143')|#ff|10|False|2|223.87190546902784
197939|2016-04-12|('47.745', '8.967')|#engineering|6|False|2|222.25358910571134
231602|2016-04-29|('45.800', '9.084')|#inclingapsatondo2016|14|False|2|220.70359384900937
149199|2016-03-18|('47.564', '7.600')|#baselworld2016|16|False|2|220.6517843259267
39279|2016-01-22|('47.383', '8.533')|#zurich|5|False|2|220.30439285477524
93562|2016-02-18|('47.383', '8.533')|#zurich|5|False|2|220.26879574233337
230001|2016-04-28|('46.205', '6.143')|#lesanges8|5|False|2|220.14350360112334
164954|2016-03-26|('47.455', '8.287')|#daettwil|5|False|2|219.24738655480283
155484|2016-03-21|('47.377', '8.537')|#abst16|5|False|2|219.0004955347007
159714|2016-03-23|('46.205', '6.143')|#humanrights|11|False|2|218.3678274646367
363013|2016-06-27|('47.455', '8.287')|#careerarc|6|False|2|217.86269689663277
450740|2016-08-12|('46.204', '6.143')|#job|6|False|2|217.83101321060332
285718|2016-05-25|('46.204', '6.143')|#hiring|6|False|2|217.57040403022773
285723|2016-05-25|('46.204', '6.143')|#careerarc|6|False|2|217.57040403022773
331104|2016-06-14|('47.563', '7.509')|#euro2016|8|False|2|217.40584536120969
110449|2016-02-28|('47.383', '8.533')|#zurich|6|False|2|217.260884471403
155244|2016-03-21|('46.205', '6.143')|#hrc31|12|False|2|217.19008352668925
459948|2016-09-06|('47.377', '8.537')|#ibcontent|9|False|2|216.07898039415034
272316|2016-05-18|('47.560', '7.583')|#uelfinal|16|False|2|215.8693168981678
62966|2016-02-02|('47.403', '8.452')|#abst16|5|False|2|215.58821200509914
6957|2016-01-05|('45.833', '6.815')|#chamonix|5|False|2|215.54171444680185
41029|2016-01-23|('47.455', '8.287')|#hiring|5|False|2|215.1213795356783
41031|2016-01-23|('47.455', '8.287')|#careerarc|5|False|2|215.1213795356783
41032|2016-01-23|('47.455', '8.287')|#job|5|False|2|215.1213795356783
35355|2016-01-20|('47.383', '8.533')|#zurich|5|False|2|214.7267919421743
227646|2016-04-27|('47.745', '8.967')|#radolfzell|5|False|2|214.0611031665699
3327|2016-01-03|('47.745', '8.967')|#hiring|5|False|2|213.67623161118217
331580|2016-06-14|('46.954', '7.395')|#euro2016|5|False|2|212.7857894169105
400434|2016-07-14|('47.201', '5.941')|#besançon|5|False|2|210.89350166480818
327993|2016-06-13|('46.204', '6.143')|#delljobs|5|False|2|210.52253154683683
227648|2016-04-27|('47.745', '8.967')|#job|6|False|2|210.48355337717945
227650|2016-04-27|('47.745', '8.967')|#engineering|6|False|2|210.48355337717945
254780|2016-05-10|('47.377', '8.537')|#germany|21|False|2|210.22767825792897
96325|2016-02-21|('47.383', '8.533')|#zurich|5|False|2|208.1260818723967
283510|2016-05-24|('47.436', '10.464')|#tannheimertal|5|False|2|207.49065414026617
283511|2016-05-24|('47.436', '10.464')|#meurers|5|False|2|207.49065414026617
206317|2016-04-16|('47.709', '9.152')|#bcbs16|9|False|2|207.0846278370748
301642|2016-06-02|('46.205', '6.143')|#ilc2016|5|False|2|206.8963386712185
272199|2016-05-18|('47.745', '8.967')|#job|6|False|2|206.80473272353282
212060|2016-04-19|('47.745', '8.967')|#radolfzell|5|False|2|205.634538171215
276354|2016-05-20|('47.455', '8.287')|#hiring|6|False|2|205.57948104003805
276355|2016-05-20|('47.455', '8.287')|#careerarc|6|False|2|205.57948104003805
74347|2016-02-08|('47.383', '8.533')|#zurich|5|False|2|205.00420114936404
421385|2016-07-26|('47.745', '8.967')|#job|5|False|2|204.57038359558416
336825|2016-06-16|('47.565', '7.601')|#artbasel|23|False|2|203.67231157939895
292068|2016-05-28|('47.563', '7.509')|#uclfinal|10|False|2|203.57511393559108
272198|2016-05-18|('47.745', '8.967')|#engineering|5|False|2|203.07214684003867
333613|2016-06-15|('47.377', '8.537')|#rou|5|False|2|202.82285823403197
62691|2016-02-02|('46.213', '6.146')|#job|5|False|2|201.9788422912988
62693|2016-02-02|('46.213', '6.146')|#geneva|5|False|2|201.9788422912988
151058|2016-03-19|('45.800', '9.084')|#abscbnthumbsdown|8|False|2|201.27405567064798
456503|2016-08-15|('47.377', '8.537')|#fintech|7|False|2|200.8725335892563
108997|2016-02-27|('46.205', '6.143')|#diplohack|6|False|2|200.21603087680506
68719|2016-02-05|('47.455', '8.287')|#careerarc|5|False|2|199.4839485606131
66796|2016-02-04|('47.745', '8.967')|#veterans|5|False|2|199.3671731030741
91680|2016-02-17|('47.383', '8.533')|#zurich|5|False|2|197.8527287880784
238075|2016-05-02|('47.455', '8.287')|#careerarc|5|False|2|197.79055083597902
272196|2016-05-18|('47.745', '8.967')|#hiring|5|False|2|197.31696367914125
404956|2016-07-17|('47.745', '8.967')|#hiring|6|False|2|197.2413875077633
404957|2016-07-17|('47.745', '8.967')|#job|6|False|2|197.2413875077633
404958|2016-07-17|('47.745', '8.967')|#radolfzellambodensee|6|False|2|197.2413875077633
290125|2016-05-27|('46.205', '6.143')|#sdgs|5|False|2|196.78917246637332
366088|2016-06-28|('47.745', '8.967')|#jobs|5|False|2|196.57509890907116
79915|2016-02-11|('46.620', '8.041')|#grindelwald|8|False|2|196.17995891625102
379570|2016-07-04|('47.745', '8.967')|#engineering|6|False|2|194.8858413268941
306276|2016-06-04|('47.745', '8.967')|#engineering|6|False|2|194.67676692468186
84304|2016-02-13|('47.383', '8.533')|#zurich|5|False|2|194.07849311268083
157314|2016-03-22|('46.205', '6.143')|#humanrights|11|False|2|192.8890600468745
360920|2016-06-26|('46.200', '6.150')|#geneva|5|False|2|192.4461194435702
37352|2016-01-21|('47.436', '10.464')|#tannheimertal|25|False|2|191.7400928340236
37353|2016-01-21|('47.436', '10.464')|#meurers|25|False|2|191.7400928340236
285782|2016-05-25|('46.205', '6.143')|#geneva|7|False|2|191.44514812141105
72340|2016-02-07|('47.383', '8.533')|#zurich|5|False|2|190.97253659448873
308053|2016-06-05|('47.455', '8.287')|#daettwil|5|False|2|190.83166636826522
308054|2016-06-05|('47.455', '8.287')|#careerarc|5|False|2|190.83166636826522
235863|2016-05-01|('47.455', '8.287')|#hiring|6|False|2|190.59912672014391
235866|2016-05-01|('47.455', '8.287')|#careerarc|6|False|2|190.59912672014391
235867|2016-05-01|('47.455', '8.287')|#job|6|False|2|190.59912672014391
376835|2016-07-03|('47.745', '8.967')|#job|7|False|2|190.2641651187755
263319|2016-05-14|('47.455', '8.287')|#daettwil|5|False|2|190.23836860341527
10826|2016-01-07|('47.455', '8.287')|#hiring|5|False|2|189.34237290627203
10828|2016-01-07|('47.455', '8.287')|#job|5|False|2|189.34237290627203
10829|2016-01-07|('47.455', '8.287')|#careerarc|5|False|2|189.34237290627203
343289|2016-06-19|('46.204', '6.143')|#delljobs|5|False|2|189.3077572514015
291733|2016-05-28|('47.745', '8.967')|#engineering|5|False|2|189.29076323065647
66793|2016-02-04|('47.745', '8.967')|#job|6|False|2|189.02625709650385
67129|2016-02-04|('47.367', '8.227')|#bama2016platinumeditionibtissamtiskat|14|False|2|188.92018635936967
272146|2016-05-18|('46.204', '6.143')|#careerarc|7|False|2|188.49407657738718
212057|2016-04-19|('47.745', '8.967')|#engineering|6|False|2|187.76982042640122
86318|2016-02-14|('47.745', '8.967')|#veterans|5|False|2|187.6685190553931
86319|2016-02-14|('47.745', '8.967')|#radolfzell|5|False|2|187.6685190553931
261662|2016-05-13|('47.745', '8.967')|#radolfzellambodensee|5|False|2|186.94323458086293
247073|2016-05-06|('47.745', '8.967')|#hiring|8|False|2|186.7457827130538
428581|2016-07-30|('46.204', '6.143')|#hiring|5|False|2|186.5654810872937
231916|2016-04-29|('47.745', '8.967')|#engineering|5|False|2|186.10941166719942
56507|2016-01-30|('47.367', '8.550')|#careerarc|5|False|2|186.05661187451045
231918|2016-04-29|('47.745', '8.967')|#veterans|5|False|2|185.4499349629915
331263|2016-06-14|('47.565', '7.601')|#basel|5|False|2|185.38216904546132
408250|2016-07-19|('46.523', '10.129')|#livigno|5|False|2|185.10635153278182
60682|2016-02-01|('47.383', '8.533')|#zurich|5|False|2|184.56664890734973
66791|2016-02-04|('47.745', '8.967')|#hiring|7|False|2|183.91508583633356
68716|2016-02-05|('47.455', '8.287')|#daettwil|6|False|2|183.4023374347863
144887|2016-03-16|('47.564', '7.600')|#baselworld2016|13|False|2|183.34494199395468
91641|2016-02-17|('47.455', '8.287')|#careerarc|5|False|2|183.13378424892915
363739|2016-06-27|('47.560', '7.583')|#brexit|6|False|2|182.85525865362462
58634|2016-01-31|('47.383', '8.533')|#zurich|5|False|2|182.84568277952621
240512|2016-05-03|('46.205', '6.143')|#geneva|6|False|2|182.32650809894753
173237|2016-03-31|('47.455', '8.287')|#hiring|6|False|2|181.9728479313858
173241|2016-03-31|('47.455', '8.287')|#careerarc|6|False|2|181.9728479313858
348806|2016-06-21|('46.204', '6.143')|#jobs|5|False|2|181.8734062167663
342143|2016-06-18|('46.954', '7.395')|#euro2016|5|False|2|181.22782181552586
247072|2016-05-06|('47.745', '8.967')|#job|10|False|2|181.22745006084358
225694|2016-04-26|('47.745', '8.967')|#radolfzell|6|False|2|181.1267434460136
181742|2016-04-04|('46.246', '6.133')|#geneva|5|False|2|181.1227148770812
313372|2016-06-07|('46.379', '6.568')|#dfb|6|False|2|180.78742317026152
128225|2016-03-08|('47.041', '8.317')|#marketingtag|8|False|2|180.66133245459818
259346|2016-05-12|('47.745', '8.967')|#engineering|5|False|2|179.12456168822854
54408|2016-01-29|('47.455', '8.287')|#daettwil|6|False|2|178.36665178540468
54409|2016-01-29|('47.455', '8.287')|#careerarc|6|False|2|178.36665178540468
240328|2016-05-03|('46.205', '6.143')|#upr25|17|False|2|177.19736892195743
276405|2016-05-20|('46.205', '6.143')|#pwge16|6|False|2|176.8053815133995
225650|2016-04-26|('47.745', '8.967')|#veterans|11|False|2|176.31194182765287
39217|2016-01-22|('46.765', '9.818')|#davos2016|8|False|2|175.91017790367948
472843|2016-09-14|('45.831', '8.807')|#ios10|5|False|2|175.81814025988453
19896|2016-01-12|('47.455', '8.287')|#job|6|False|2|175.43102617834637
66795|2016-02-04|('47.745', '8.967')|#radolfzell|6|False|2|175.25487702570874
263320|2016-05-14|('47.455', '8.287')|#hiring|6|False|2|175.16655718095745
263321|2016-05-14|('47.455', '8.287')|#job|6|False|2|175.16655718095745
263323|2016-05-14|('47.455', '8.287')|#careerarc|6|False|2|175.16655718095745
96330|2016-02-21|('47.455', '8.287')|#daettwil|6|False|2|175.02980136462688
293706|2016-05-29|('45.812', '9.139')|#lovebts|11|False|2|175.0154257795287
249239|2016-05-07|('47.745', '8.967')|#engineering|7|False|2|174.91867248560683
96326|2016-02-21|('47.455', '8.287')|#hiring|7|False|2|174.71688183511614
96327|2016-02-21|('47.455', '8.287')|#careerarc|7|False|2|174.71688183511614
96328|2016-02-21|('47.455', '8.287')|#job|7|False|2|174.71688183511614
98722|2016-02-22|('47.455', '8.287')|#careerarc|5|False|2|174.45648722054833
284099|2016-05-24|('46.205', '6.143')|#uhc|5|False|2|174.13417030171505
272367|2016-05-18|('47.745', '8.967')|#radolfzellambodensee|5|False|2|173.72785198567198
189655|2016-04-08|('47.745', '8.967')|#radolfzell|6|False|2|173.7091477864403
319776|2016-06-10|('47.041', '8.317')|#euro2016|5|False|2|172.5687526111775
231915|2016-04-29|('47.745', '8.967')|#radolfzell|6|False|2|172.22232741932274
231917|2016-04-29|('47.745', '8.967')|#job|6|False|2|172.22232741932274
333442|2016-06-15|('46.204', '6.143')|#careerarc|5|False|2|171.5935924082119
56506|2016-01-30|('47.367', '8.550')|#hiring|6|False|2|170.61748027566603
29519|2016-01-17|('47.383', '8.533')|#zurich|5|False|2|170.334581730585
423075|2016-07-27|('47.745', '8.967')|#hiring|5|False|2|170.22107670777893
61065|2016-02-01|('46.236', '6.149')|#zikavirus|5|False|2|169.64047866001792
19895|2016-01-12|('47.455', '8.287')|#hiring|5|False|2|168.88156185129665
19897|2016-01-12|('47.455', '8.287')|#careerarc|5|False|2|168.88156185129665
225633|2016-04-26|('47.745', '8.967')|#engineering|9|False|2|168.4477280495288
325845|2016-06-12|('47.563', '7.509')|#euro2016|18|False|2|168.44408703472376
200383|2016-04-13|('45.800', '9.084')|#abscbnpretensenews|5|False|2|167.53773982797622
251118|2016-05-08|('47.745', '8.967')|#hiring|5|False|2|165.8563389067646
251122|2016-05-08|('47.745', '8.967')|#job|5|False|2|165.8563389067646
362978|2016-06-27|('45.837', '8.810')|#terzaprova|7|False|2|165.13023551893724
202433|2016-04-14|('47.745', '8.967')|#job|5|False|2|165.10257262952896
202437|2016-04-14|('47.745', '8.967')|#veterans|5|False|2|165.10257262952896
141083|2016-03-14|('46.205', '6.143')|#humanrights|5|False|2|164.83264408349325
31565|2016-01-18|('47.455', '8.287')|#hiring|5|False|2|164.61118444517808
31566|2016-01-18|('47.455', '8.287')|#careerarc|5|False|2|164.61118444517808
31567|2016-01-18|('47.455', '8.287')|#job|5|False|2|164.61118444517808
136927|2016-03-12|('47.377', '8.537')|#hwzmultichannel|12|False|2|163.89909756340563
247261|2016-05-06|('46.205', '6.143')|#upr25|12|False|2|163.0110563924203
366089|2016-06-28|('47.745', '8.967')|#engineering|7|False|2|160.82930219473204
280207|2016-05-22|('47.436', '10.464')|#tannheimertal|10|False|2|160.52254411591053
157092|2016-03-22|('47.377', '8.537')|#netflixgate|12|False|2|159.95143198526173
135020|2016-03-11|('47.745', '8.967')|#hiring|5|False|2|158.95003596518413
325740|2016-06-12|('47.560', '7.583')|#euro2016|9|False|2|155.713718358557
173240|2016-03-31|('47.455', '8.287')|#daettwil|5|False|2|155.57402368147598
240234|2016-05-03|('47.745', '8.967')|#veterans|7|False|2|155.46115416242972
391886|2016-07-10|('47.745', '8.967')|#radolfzellambodensee|6|False|2|155.41643640137838
14324|2016-01-09|('47.383', '8.533')|#zurich|6|False|2|155.20923822753866
417903|2016-07-24|('46.204', '6.143')|#geneva|5|False|2|155.20904025789793
259537|2016-05-12|('46.205', '6.143')|#eurovision|29|False|2|155.1118580202063
130322|2016-03-09|('47.377', '8.537')|#finance20|61|False|2|155.02653497106303
68823|2016-02-05|('47.745', '8.967')|#job|7|False|2|154.92971056391832
68826|2016-02-05|('47.745', '8.967')|#radolfzell|7|False|2|154.92971056391832
360635|2016-06-26|('47.745', '8.967')|#hiring|5|False|2|154.69250502565117
301586|2016-06-02|('47.455', '8.287')|#hiring|7|False|2|154.63016605426077
56545|2016-01-30|('47.455', '8.287')|#daettwil|5|False|2|154.5322251901597
247075|2016-05-06|('47.745', '8.967')|#radolfzellambodensee|9|False|2|153.72939470700513
376875|2016-07-03|('47.745', '8.967')|#hiring|6|False|2|153.4359252201001
351539|2016-06-22|('47.560', '7.583')|#euro2016|18|False|2|152.67650574178484
240230|2016-05-03|('47.745', '8.967')|#hiring|6|False|2|152.46182726554258
92077|2016-02-17|('47.567', '7.600')|#basel|5|False|2|152.17759712476303
92080|2016-02-17|('47.567', '7.600')|#switzerland|5|False|2|152.17759712476303
52159|2016-01-28|('47.455', '8.287')|#job|6|False|2|152.02544735510077
52160|2016-01-28|('47.455', '8.287')|#daettwil|6|False|2|152.02544735510077
360543|2016-06-26|('46.204', '6.143')|#careerarc|5|False|2|151.24242254664452
372728|2016-07-01|('46.454', '6.935')|#mjf50|9|False|2|151.16583179972815
54786|2016-01-29|('47.436', '10.464')|#skitrailtt|40|False|2|151.13083896219416
35400|2016-01-20|('46.765', '9.818')|#davos2016|10|False|2|151.0941828150758
760|2016-01-01|('47.367', '8.227')|#ibtissamtiskat|6|False|2|150.83800995410135
238251|2016-05-02|('46.205', '6.143')|#upr25|14|False|2|150.6067291117548
130323|2016-03-09|('47.377', '8.537')|#fintech|37|False|2|150.17537441712793
419057|2016-07-24|('46.385', '6.176')|#paleo2016|8|False|2|149.88815446801115
198079|2016-04-12|('45.800', '9.084')|#abscbndeceitful|17|False|2|149.80434612017652
54446|2016-01-29|('47.745', '8.967')|#radolfzell|9|False|2|149.58552299599813
388104|2016-07-08|('46.204', '6.143')|#job|6|False|2|149.42283737335367
388105|2016-07-08|('46.204', '6.143')|#geneva|6|False|2|149.42283737335367
320424|2016-06-10|('47.560', '7.583')|#srfarena|8|False|2|149.19333047013473
240233|2016-05-03|('47.745', '8.967')|#job|8|False|2|148.80691801736367
135021|2016-03-11|('47.745', '8.967')|#job|6|False|2|148.49624106727788
135023|2016-03-11|('47.745', '8.967')|#radolfzell|6|False|2|148.49624106727788
240231|2016-05-03|('47.745', '8.967')|#radolfzell|9|False|2|148.14164951024378
374564|2016-07-02|('47.560', '7.583')|#euro2016|17|False|2|146.50049364626912
344119|2016-06-19|('46.276', '7.505')|#sui|5|False|2|146.29460330290917
84501|2016-02-13|('47.745', '8.967')|#job|8|False|2|146.2390980623285
84502|2016-02-13|('47.745', '8.967')|#radolfzell|8|False|2|146.2390980623285
49924|2016-01-27|('46.205', '6.143')|#holocaustremembrance|5|False|2|146.07798548872603
278205|2016-05-21|('47.745', '8.967')|#radolfzellambodensee|5|False|2|145.49804336217795
54784|2016-01-29|('47.436', '10.464')|#tannheimertal|40|False|2|145.2229812578459
72377|2016-02-07|('47.745', '8.967')|#hiring|6|False|2|144.66628053477226
72378|2016-02-07|('47.745', '8.967')|#job|6|False|2|144.66628053477226
72381|2016-02-07|('47.745', '8.967')|#radolfzell|6|False|2|144.66628053477226
105365|2016-02-25|('47.560', '7.583')|#rotblaulive|7|False|2|144.50263397076816
157388|2016-03-22|('46.205', '6.143')|#icymi|10|False|2|144.1467436715485
286250|2016-05-25|('46.205', '6.143')|#uhc|16|False|2|143.57559152505988
61556|2016-02-01|('47.386', '8.238')|#bama2016platinumeditionibtissamtiskat|57|False|2|143.0903969273569
70753|2016-02-06|('47.745', '8.967')|#job|5|False|2|142.9595953019205
70757|2016-02-06|('47.745', '8.967')|#veterans|5|False|2|142.9595953019205
418965|2016-07-24|('46.420', '6.195')|#paleo2016|7|False|2|142.5877490102163
299312|2016-06-01|('46.204', '6.143')|#careerarc|5|False|2|142.44766539953466
360634|2016-06-26|('47.745', '8.967')|#job|6|False|2|141.74558422803918
204505|2016-04-15|('45.800', '9.084')|#referendum|25|False|2|141.2166991604668
204462|2016-04-15|('47.745', '8.967')|#veterans|5|False|2|140.97301987732735
384106|2016-07-06|('46.454', '6.935')|#mjf50|6|False|2|140.43498385857433
317104|2016-06-09|('47.455', '8.287')|#hiring|7|False|2|140.19608813819198
317105|2016-06-09|('47.455', '8.287')|#job|7|False|2|140.19608813819198
317108|2016-06-09|('47.455', '8.287')|#careerarc|7|False|2|140.19608813819198
317109|2016-06-09|('47.455', '8.287')|#daettwil|7|False|2|140.19608813819198
288160|2016-05-26|('47.377', '8.537')|#ecbern2016|8|False|2|139.79259300177435
92381|2016-02-17|('45.831', '8.807')|#proudoffenji|44|False|2|137.12288461017522
317106|2016-06-09|('47.455', '8.287')|#jobs|5|False|2|136.64881021557903
54448|2016-01-29|('47.745', '8.967')|#job|9|False|2|135.9481460039836
144869|2016-03-16|('47.564', '7.600')|#baselworld|29|False|2|135.89950934268495
54445|2016-01-29|('47.745', '8.967')|#hiring|9|False|2|134.81961084773906
54449|2016-01-29|('47.745', '8.967')|#veterans|9|False|2|134.81961084773906
53403|2016-01-28|('47.377', '8.537')|#bama2016platinumeditionibtissamtiskat|7|False|2|134.74418880691496
70752|2016-02-06|('47.745', '8.967')|#hiring|6|False|2|132.87207138219478
70756|2016-02-06|('47.745', '8.967')|#radolfzell|6|False|2|132.87207138219478
339683|2016-06-17|('47.377', '8.537')|#euro2016|5|False|2|132.44061872737112
56668|2016-01-30|('47.436', '10.464')|#tannheimertal|61|False|2|132.27735061845394
56669|2016-01-30|('47.436', '10.464')|#meurers|61|False|2|132.27735061845394
68825|2016-02-05|('47.745', '8.967')|#veterans|8|False|2|132.02411047429092
225648|2016-04-26|('47.745', '8.967')|#jobs|8|False|2|131.50040927270487
200659|2016-04-13|('47.377', '8.537')|#personalswiss|5|False|2|131.36823757836004
170098|2016-03-29|('46.205', '6.143')|#syrianrefugees|6|False|2|131.1228257772643
56670|2016-01-30|('47.436', '10.464')|#skitrailtt|62|False|2|131.06212946335307
377748|2016-07-03|('47.499', '8.733')|#euro2016|6|False|2|130.21176188078695
20020|2016-01-12|('46.246', '6.133')|#kenya|5|False|2|129.9900130351901
386453|2016-07-07|('46.316', '6.000')|#fra|9|False|2|129.39172550150911
157445|2016-03-22|('46.205', '6.143')|#burundi|57|False|2|129.17279981533903
84557|2016-02-13|('47.745', '8.967')|#hiring|7|False|2|128.8209279785733
84559|2016-02-13|('47.745', '8.967')|#veterans|7|False|2|128.8209279785733
376804|2016-07-03|('47.455', '8.287')|#daettwil|5|False|2|126.46899734278314
65537|2016-02-03|('47.436', '10.464')|#tannheimertal|10|False|2|126.26166160662811
65538|2016-02-03|('47.436', '10.464')|#meurers|10|False|2|126.26166160662811
84914|2016-02-13|('45.858', '9.426')|#sanremo2016|21|False|2|126.14519751214942
338718|2016-06-17|('46.205', '6.143')|#hrc32|14|False|2|125.83152107088009
389796|2016-07-09|('46.722', '9.545')|#lenzerheide|43|False|2|125.57979525370703
197927|2016-04-12|('47.560', '7.583')|#basel|6|False|2|125.49669859412515
65239|2016-02-03|('47.455', '8.287')|#daettwil|5|False|2|125.2852472471431
382503|2016-07-05|('46.454', '6.935')|#mjf50|7|False|2|124.82283031662904
326083|2016-06-12|('47.499', '8.733')|#euro2016|5|False|2|124.13490108211576
240232|2016-05-03|('47.745', '8.967')|#engineering|8|False|2|123.11401091329826
52307|2016-01-28|('47.455', '8.287')|#careerarc|5|False|2|122.31765676121971
52310|2016-01-28|('47.455', '8.287')|#hiring|5|False|2|122.31765676121971
377747|2016-07-03|('47.499', '8.733')|#fraisl|7|False|2|121.48567354857535
92584|2016-02-17|('47.403', '8.452')|#verkehrssicherheit|5|False|2|121.29863633931657
99011|2016-02-22|('46.205', '6.143')|#nuclear|6|False|2|120.69029416851002
60730|2016-02-01|('47.367', '8.550')|#zurich|8|False|2|118.63092297296126
235992|2016-05-01|('46.022', '7.748')|#switzerland|9|False|2|118.44619494687741
235993|2016-05-01|('46.022', '7.748')|#zermatt|9|False|2|118.44619494687741
92623|2016-02-17|('47.403', '8.452')|#abst16|9|False|2|118.27112791470591
230400|2016-04-28|('47.377', '8.537')|#طلرافيالغالي|28|False|2|118.13944621108959
125295|2016-03-06|('45.831', '8.807')|#govarese|5|False|2|117.57216129301656
219989|2016-04-23|('47.745', '8.967')|#hiring|5|False|2|117.43616327368858
438843|2016-08-05|('47.745', '8.967')|#hiring|6|False|2|115.08030234429488
438845|2016-08-05|('47.745', '8.967')|#job|6|False|2|115.08030234429488
49560|2016-01-27|('47.745', '8.967')|#hiring|7|False|2|114.07840304289121
132837|2016-03-10|('46.620', '8.041')|#grindelwald|7|False|2|113.49305651691218
92583|2016-02-17|('47.403', '8.452')|#gotthardsanierung|8|False|2|112.87597512114174
219988|2016-04-23|('47.745', '8.967')|#radolfzell|6|False|2|112.8426355990971
219991|2016-04-23|('47.745', '8.967')|#job|6|False|2|112.8426355990971
245512|2016-05-05|('47.560', '7.583')|#fantasybasel|6|False|2|111.69617106073798
374075|2016-07-02|('46.204', '6.143')|#geneva|5|False|2|109.92029465834678
301904|2016-06-02|('47.455', '8.287')|#careerarc|6|False|2|109.65464430893257
99012|2016-02-22|('46.205', '6.143')|#disarmament|5|False|2|108.61840369947545
119442|2016-03-03|('46.205', '6.143')|#humanrights|6|False|2|108.4982128486826
360856|2016-06-26|('47.745', '8.967')|#radolfzellambodensee|5|False|2|107.87798900197905
360858|2016-06-26|('47.745', '8.967')|#automotive|5|False|2|107.87798900197905
49562|2016-01-27|('47.745', '8.967')|#job|8|False|2|106.72778514298786
49563|2016-01-27|('47.745', '8.967')|#veterans|8|False|2|105.22909696097473
62812|2016-02-02|('46.205', '6.143')|#syriatalks|6|False|2|105.17694148463211
308378|2016-06-05|('47.377', '8.537')|#chvote|10|False|2|103.78664307393106
274393|2016-05-19|('47.377', '8.537')|#transformamus|22|False|2|102.51016525833023
363771|2016-06-27|('46.803', '7.160')|#ita|15|False|2|102.42388083563374
301901|2016-06-02|('47.455', '8.287')|#daettwil|5|False|2|101.65139196729619
61727|2016-02-01|('47.367', '8.227')|#bama2016platinumeditionibtissamtiskat|14|False|2|100.82589434666563
49559|2016-01-27|('47.745', '8.967')|#radolfzell|9|False|2|100.71304745994637
69123|2016-02-05|('47.745', '8.967')|#hiring|5|False|2|99.04798893017015
159483|2016-03-23|('47.499', '8.733')|#netflixgate|5|False|2|98.10513125100938
351244|2016-06-22|('47.687', '9.832')|#kaoswerbeagentur|10|False|2|98.04234113665153
349817|2016-06-21|('47.722', '7.283')|#euro2016|7|False|2|97.78132041098235
25212|2016-01-14|('47.367', '8.227')|#bama2016platinumeditionibtissamtiskat|5|False|2|97.7184461149025
340143|2016-06-17|('47.558', '7.601')|#liste|7|False|2|96.55099418679252
349843|2016-06-21|('47.560', '7.583')|#euro2016|7|False|2|95.62502969335416
221662|2016-04-24|('46.205', '6.143')|#rwanda|10|False|2|94.15979202044431
149712|2016-03-18|('47.377', '8.537')|#bexiocd|5|False|2|94.0208067988736
158920|2016-03-22|('46.205', '6.143')|#stopislam|13|False|2|93.83311348028658
374458|2016-07-02|('47.745', '8.967')|#hiring|5|False|2|93.68955746388056
430682|2016-07-31|('47.383', '8.504')|#switzerland|8|False|2|92.88754735696844
430683|2016-07-31|('47.383', '8.504')|#brucespringsteen|8|False|2|92.88754735696844
50103|2016-01-27|('46.205', '6.143')|#upr24|8|False|2|91.97119529444474
58644|2016-01-31|('47.436', '10.464')|#meurers|27|False|2|91.02272519573125
58645|2016-01-31|('47.436', '10.464')|#skitrailtt|27|False|2|91.02272519573125
384726|2016-07-06|('47.519', '6.809')|#porwal|5|False|2|90.74344873812593
310728|2016-06-06|('46.205', '6.143')|#ilc2016|7|False|2|90.6188557538694
257576|2016-05-11|('46.205', '6.143')|#upr|6|False|2|90.48669109560863
404890|2016-07-17|('47.367', '8.550')|#zurich|6|False|2|90.44042954506739
76527|2016-02-09|('47.391', '8.067')|#derbestatter|19|False|2|88.45445741873176
22131|2016-01-13|('46.205', '6.143')|#magcontogeneva|13|False|2|88.11385550460786
22132|2016-01-13|('46.205', '6.143')|#magcontoswitzerland|13|False|2|88.11385550460786
288358|2016-05-26|('46.205', '6.143')|#geneve|5|False|2|87.28625855959994
332273|2016-06-14|('47.499', '8.733')|#euro2016|8|False|2|86.98324152131573
388872|2016-07-08|('46.454', '6.935')|#mjf50|13|False|2|86.89431874322268
72643|2016-02-07|('47.560', '7.583')|#rotblaulive|13|False|2|86.86015510598727
387051|2016-07-07|('46.344', '6.440')|#fraall|6|False|2|86.60647054776418
286249|2016-05-25|('46.205', '6.143')|#healthsystems|5|False|2|85.0463311639276
364177|2016-06-27|('47.499', '8.733')|#euro2016|5|False|2|84.57035506343547
338989|2016-06-17|('47.745', '8.967')|#automotive|5|False|2|84.40260962263615
386735|2016-07-07|('47.722', '7.283')|#euro2016|12|False|2|84.22093120300089
232346|2016-04-29|('46.230', '7.365')|#tdr2016|16|False|2|83.60795213598566
179475|2016-04-03|('47.560', '7.583')|#fcbyb|10|False|2|82.62613764555513
