|dayOfTweet|approxLocation|hashtag|numOfTweets|spamEvent|usersPerHashtag|std
157910|2012-07-25|('46.205', '6.143')|#lrt|8|True|1|284.7489321067552
272094|2012-10-10|('46.255', '6.057')|#lhc|9|True|1|284.65732496164753
444483|2012-12-31|('47.052', '8.311')|#luzern|6|True|1|284.603090808655
218890|2012-08-29|('47.251', '9.581')|#paralympics|8|True|1|284.50820066504184
172204|2012-08-02|('46.255', '6.057')|#lhc|22|True|1|283.6679849564965
193194|2012-08-12|('46.185', '6.733')|#london2012|6|True|1|283.57397585806535
106649|2012-06-21|('46.255', '6.057')|#lhc|7|True|1|283.4552719998162
56972|2012-05-19|('46.524', '6.866')|#réseaufdg|54|True|1|283.3595972968275
227155|2012-09-02|('45.780', '10.338')|#voteonedirection|6|True|1|282.5183749213666
385861|2012-12-04|('46.549', '6.662')|#lausanne|5|True|1|282.45013727106675
421252|2012-12-20|('47.427', '8.671')|#2013wjc|7|True|1|281.87801538175256
64817|2012-05-24|('46.255', '6.057')|#lhc|31|True|1|281.75932491294054
219091|2012-08-29|('47.005', '6.957')|#happybirthdayliam|6|True|1|281.26623959974336
9178|2012-04-12|('46.954', '7.395')|#eurosys2012|16|True|1|280.83087154081414
56973|2012-05-19|('46.524', '6.866')|#ump|15|True|1|280.40448797503797
77283|2012-06-01|('46.776', '7.578')|#lol|6|True|1|280.1924526547625
395234|2012-12-08|('46.201', '6.092')|#lasttweet|11|True|1|280.0823798202357
257915|2012-10-02|('46.255', '6.057')|#lhc|23|True|1|280.002447273039
165568|2012-07-29|('46.809', '7.177')|#np|9|True|1|279.71052623064605
257937|2012-10-02|('45.795', '9.139')|#juve|5|True|1|279.52021143380665
168810|2012-07-31|('46.535', '6.615')|#lt|7|True|1|279.4398837868239
407167|2012-12-13|('46.464', '6.850')|#vevey|10|True|1|279.4355024966505
110897|2012-06-24|('46.198', '6.142')|#projectmgmt|5|True|1|279.2936390650926
14154|2012-04-22|('46.524', '6.866')|#placeaupeuple|16|True|1|279.11122508981464
58456|2012-05-20|('47.441', '8.470')|#sapjobs|6|True|1|278.9678085548161
58458|2012-05-20|('47.441', '8.470')|#regensdorf|6|True|1|278.9678085548161
58459|2012-05-20|('47.441', '8.470')|#job|6|True|1|278.9678085548161
58461|2012-05-20|('47.441', '8.470')|#sap|6|True|1|278.9678085548161
265063|2012-10-06|('47.069', '9.056')|#ferien|12|True|1|276.8861713600593
265064|2012-10-06|('47.069', '9.056')|#badeferien|12|True|1|276.8861713600593
17655|2012-04-24|('46.524', '6.866')|#sarkozy|16|True|1|276.33959629693646
127941|2012-07-05|('47.499', '9.750')|#model|6|True|1|276.185888320543
127942|2012-07-05|('47.499', '9.750')|#massacre|6|True|1|276.185888320543
298157|2012-10-25|('46.460', '6.322')|#socialize|5|True|1|276.16370092955935
325311|2012-11-06|('47.069', '9.056')|#ferien|8|True|1|276.00446739918095
325312|2012-11-06|('47.069', '9.056')|#badeferien|8|True|1|276.00446739918095
437975|2012-12-28|('45.965', '8.543')|#rt|7|True|1|275.584256677236
158053|2012-07-25|('47.069', '9.056')|#ferien|27|True|1|274.3906219833389
158054|2012-07-25|('47.069', '9.056')|#badeferien|27|True|1|274.3906219833389
228770|2012-09-03|('46.255', '6.057')|#lhc|15|True|1|273.81676671782253
413508|2012-12-16|('46.202', '6.129')|#lrt|6|True|1|273.75246445984646
344397|2012-11-14|('46.523', '6.591')|#lt|6|True|1|273.57158090076393
17600|2012-04-24|('46.524', '6.866')|#radiobastille|10|True|1|272.8578796736499
99968|2012-06-16|('45.792', '8.848')|#ssp|5|True|1|272.5787264463445
355818|2012-11-19|('47.069', '9.056')|#ferien|9|True|1|272.38666031222857
355819|2012-11-19|('47.069', '9.056')|#badeferien|9|True|1|272.38666031222857
134515|2012-07-09|('47.069', '9.056')|#ferien|7|True|1|271.4953488031953
134516|2012-07-09|('47.069', '9.056')|#badeferien|7|True|1|271.4953488031953
383770|2012-12-03|('46.007', '8.299')|#ilpapasutwitter|7|True|1|271.40021938390663
92140|2012-06-11|('47.725', '6.858')|#lveb|95|True|1|271.17190353056316
136968|2012-07-11|('46.155', '10.150')|#soundhound|5|True|1|270.9921683165196
415453|2012-12-17|('47.560', '7.613')|#folgen|5|True|1|270.7668725429067
81423|2012-06-04|('46.528', '6.525')|#jesuisdj|6|True|1|270.74223727229906
90182|2012-06-10|('46.255', '6.057')|#lhc|14|True|1|270.6967315187459
435840|2012-12-27|('46.197', '6.138')|#lasttweet|5|True|1|270.6647970789289
282024|2012-10-15|('46.986', '6.913')|#enld|5|True|1|270.42985638095183
235470|2012-09-19|('46.255', '6.057')|#lhc|6|True|1|270.2699575778555
318411|2012-11-03|('46.544', '6.625')|#lastrt|5|True|1|269.12452660844986
334019|2012-11-10|('45.890', '6.127')|#ac3|5|True|1|268.7345150060847
30685|2012-05-06|('46.524', '6.866')|#hollande|12|True|1|268.65161644501325
53780|2012-05-17|('46.524', '6.866')|#hollande|17|True|1|268.58365070493403
381679|2012-12-01|('46.298', '7.488')|#virtualss|58|True|1|267.88247686257444
218870|2012-08-29|('45.780', '10.338')|#voteonedirection|7|True|1|267.7267275106891
331138|2012-11-09|('47.069', '9.056')|#ferien|7|True|1|267.6980122656406
331139|2012-11-09|('47.069', '9.056')|#badeferien|7|True|1|267.6980122656406
25055|2012-05-02|('47.383', '8.533')|#zurich|6|True|1|267.6475516674499
55430|2012-05-18|('46.793', '9.822')|#davos|7|True|1|267.3386719953133
161979|2012-07-27|('45.757', '9.854')|#london2012|14|True|1|266.8834583194442
156888|2012-07-24|('47.715', '8.942')|#يتبع|10|True|1|266.85439927775013
97989|2012-06-15|('46.793', '9.822')|#davos|5|True|1|266.8412913658188
68215|2012-05-26|('46.847', '9.518')|#chur|5|True|1|266.82732173115676
438131|2012-12-28|('46.205', '6.143')|#lovatics|6|True|1|266.6431348413544
100973|2012-06-17|('45.792', '8.848')|#forzaantonini|9|True|1|266.32854060954463
57060|2012-05-19|('46.524', '6.866')|#ps|6|True|1|266.1766391282161
379588|2012-11-30|('46.203', '6.096')|#lt|6|True|1|266.08132298193124
308538|2012-10-30|('46.544', '6.625')|#lastrt|7|True|1|265.99770432746783
61577|2012-05-22|('47.069', '9.056')|#ferien|18|True|1|265.87543123100005
61578|2012-05-22|('47.069', '9.056')|#badeferien|18|True|1|265.87543123100005
206543|2012-08-20|('46.255', '6.057')|#lhc|20|True|1|265.4619956203712
141649|2012-07-14|('45.890', '6.127')|#14juillet|6|True|1|265.4375589922523
375624|2012-11-28|('46.255', '6.057')|#lhc|14|True|1|265.112524116825
415655|2012-12-17|('46.945', '8.478')|#jrz12|5|True|1|264.8301452293946
56980|2012-05-19|('46.524', '6.866')|#hollande|19|True|1|264.77241916201797
163893|2012-07-28|('46.255', '6.057')|#lhc|19|True|1|264.67324508455476
339919|2012-11-12|('47.069', '9.056')|#ferien|13|True|1|264.4520461271848
339920|2012-11-12|('47.069', '9.056')|#badeferien|13|True|1|264.4520461271848
208058|2012-08-21|('45.757', '9.854')|#politica|11|True|1|264.03811403120767
277771|2012-10-13|('47.451', '7.643')|#wgihw|16|True|1|263.2519586739284
57113|2012-05-19|('46.524', '6.866')|#mélenchon|16|True|1|262.43497223651
368927|2012-11-25|('45.757', '9.854')|#primariepd|8|True|1|262.36315268895686
342369|2012-11-13|('46.541', '6.621')|#lrt|6|True|1|261.9287384386481
164014|2012-07-28|('45.823', '7.564')|#bigdata|5|True|1|261.8373156921849
120708|2012-06-30|('46.988', '8.313')|#b66b|7|True|1|261.70888467428904
220959|2012-08-30|('46.255', '6.057')|#lhc|18|True|1|261.18419443468736
85954|2012-06-07|('46.255', '6.057')|#lhc|9|True|1|261.0887336090133
179007|2012-08-05|('47.303', '8.321')|#londres2012|15|True|1|258.5933790077903
376134|2012-11-28|('47.069', '9.056')|#ferien|7|True|1|258.2795789585957
376135|2012-11-28|('47.069', '9.056')|#badeferien|7|True|1|258.2795789585957
202668|2012-08-18|('46.205', '6.143')|#lrt|5|True|1|258.16469045940426
174545|2012-08-03|('45.890', '6.137')|#os12se|6|True|1|257.03977692430465
381699|2012-12-01|('46.298', '7.487')|#virtualss|27|True|1|256.98181562062086
126866|2012-07-04|('45.940', '9.167')|#100thingsaboutme|7|True|1|256.7397457585292
373820|2012-11-27|('46.200', '6.240')|#mylènefarmer|5|True|1|256.2050304389479
333776|2012-11-10|('47.560', '7.613')|#onlinehilfe|9|True|1|256.175209313745
47884|2012-05-13|('46.524', '6.866')|#eelv|6|True|1|255.84707878685157
279708|2012-10-14|('46.533', '6.647')|#lt|5|True|1|255.67730986103908
164130|2012-07-28|('46.360', '6.138')|#jo2012|5|True|1|255.56348795901533
87843|2012-06-08|('46.793', '9.822')|#davos|9|True|1|255.45905339792316
9094|2012-04-11|('46.954', '7.395')|#eurosys2012|7|True|1|255.3474455923175
22547|2012-04-30|('46.255', '6.057')|#lhc|14|True|1|255.02360852042264
259788|2012-10-03|('47.069', '9.056')|#ferien|9|True|1|254.96201290523916
259789|2012-10-03|('47.069', '9.056')|#badeferien|9|True|1|254.96201290523916
377745|2012-11-29|('46.122', '5.971')|#np|5|True|1|254.74078480770302
386346|2012-12-04|('47.069', '9.056')|#ferien|7|True|1|254.6832938351673
386347|2012-12-04|('47.069', '9.056')|#badeferien|7|True|1|254.6832938351673
377658|2012-11-29|('46.255', '6.057')|#lhc|24|True|1|254.54772874833813
14157|2012-04-22|('46.524', '6.866')|#mélenchon|56|True|1|254.4238537537247
229129|2012-09-03|('45.780', '10.338')|#rt|5|True|1|253.9164122304819
79927|2012-06-03|('46.524', '6.866')|#réseaufdg|23|True|1|253.6831438657711
14306|2012-04-22|('45.874', '9.893')|#juve|5|True|1|253.4644600114361
252639|2012-09-29|('46.200', '6.240')|#nw|7|True|1|252.88509474685281
158216|2012-07-25|('47.593', '9.547')|#instagram|10|True|1|252.82198100749775
158217|2012-07-25|('47.593', '9.547')|#smartphoneonly|10|True|1|252.82198100749775
158218|2012-07-25|('47.593', '9.547')|#instamania|10|True|1|252.82198100749775
158219|2012-07-25|('47.593', '9.547')|#photooftheday|10|True|1|252.82198100749775
158220|2012-07-25|('47.593', '9.547')|#insamagic|10|True|1|252.82198100749775
158221|2012-07-25|('47.593', '9.547')|#iphoneonly|10|True|1|252.82198100749775
158222|2012-07-25|('47.593', '9.547')|#instamood|10|True|1|252.82198100749775
41814|2012-05-11|('47.367', '8.536')|#banking|59|True|1|252.7834035830021
41815|2012-05-11|('47.367', '8.536')|#zurich|59|True|1|252.7834035830021
41816|2012-05-11|('47.367', '8.536')|#job|59|True|1|252.7834035830021
41817|2012-05-11|('47.367', '8.536')|#jobs|59|True|1|252.7834035830021
41818|2012-05-11|('47.367', '8.536')|#tweetmyjobs|59|True|1|252.7834035830021
273567|2012-10-11|('46.255', '6.057')|#lhc|12|True|1|252.17642642859445
57164|2012-05-19|('46.524', '6.866')|#héninbeaumont|9|True|1|251.79864062059855
131565|2012-07-07|('45.803', '8.544')|#rt|19|True|1|251.64656204666218
174426|2012-08-03|('46.360', '6.139')|#jo2012|16|True|1|251.6121390638885
330994|2012-11-09|('47.374', '9.746')|#pmcamp12”|12|True|1|251.4798237119274
411392|2012-12-15|('47.784', '9.610')|#ravensburg|13|True|1|251.42850486211623
250534|2012-09-28|('45.757', '9.854')|#ultimaparola|15|True|1|251.42474420788417
63262|2012-05-23|('46.255', '6.057')|#lhc|34|True|1|250.3492647787093
400607|2012-12-10|('46.202', '6.129')|#lrt|11|True|1|249.78932719353318
46651|2012-05-12|('47.383', '8.533')|#zurich|9|True|1|249.76088739243428
30687|2012-05-06|('46.524', '6.866')|#réseaufdg|18|True|1|249.59571684826372
174550|2012-08-03|('45.890', '6.137')|#os2012|5|True|1|249.39205471617487
168691|2012-07-31|('46.103', '7.088')|#martignysuisse|8|True|1|249.19595716043264
246603|2012-09-26|('46.255', '6.057')|#lhc|13|True|1|249.1857332885577
409753|2012-12-14|('47.069', '9.056')|#ferien|15|True|1|248.7647337059706
409754|2012-12-14|('47.069', '9.056')|#badeferien|15|True|1|248.7647337059706
46802|2012-05-12|('46.524', '6.866')|#héninbeaumont|10|True|1|248.76060790335038
188793|2012-08-10|('46.509', '6.606')|#5jours|15|True|1|248.70249194321605
390142|2012-12-06|('46.205', '6.141')|#genève|6|True|1|248.38936754408513
15894|2012-04-23|('46.524', '6.866')|#ps|8|True|1|247.55207052563262
298082|2012-10-25|('46.823', '6.946')|#rt|16|True|1|247.52492500186483
353285|2012-11-18|('46.823', '6.946')|#rt|5|True|1|247.48832394456292
279621|2012-10-14|('47.451', '7.643')|#wgihw|9|True|1|247.37146394206326
208120|2012-08-21|('46.183', '6.094')|#lrt|14|True|1|247.33873872435112
94076|2012-06-12|('47.500', '8.738')|#winterthur|9|True|1|247.14013873829356
70038|2012-05-27|('46.018', '8.957')|#monti|6|True|1|246.83411839973184
30686|2012-05-06|('46.524', '6.866')|#sarkozy|10|True|1|246.64929590299758
113602|2012-06-26|('46.602', '9.960')|#tadaa|5|True|1|246.41471109583622
192961|2012-08-12|('46.022', '10.183')|#rt|6|True|1|246.1384700745036
419652|2012-12-19|('46.211', '6.137')|#lt|5|True|1|245.9890047226592
375780|2012-11-28|('47.112', '6.838')|#la|12|True|1|245.35552446483996
19283|2012-04-25|('47.069', '9.056')|#ferien|16|True|1|244.7467784286757
19284|2012-04-25|('47.069', '9.056')|#badeferien|16|True|1|244.7467784286757
204889|2012-08-19|('47.537', '7.575')|#car|24|True|1|244.4692840273622
204891|2012-08-19|('47.537', '7.575')|#classic|24|True|1|244.4692840273622
87484|2012-06-08|('47.625', '6.950')|#ff|5|True|1|243.89220009394862
31920|2012-05-07|('46.255', '6.057')|#lhc|21|True|1|243.89047498180014
312961|2012-11-01|('47.015', '10.294')|#ischgl|15|True|1|243.52480022766866
12591|2012-04-21|('46.524', '6.866')|#mélenchon|51|True|1|242.7185746976691
208261|2012-08-21|('45.757', '9.854')|#elezioni|8|True|1|242.2418198581625
117212|2012-06-28|('46.191', '6.138')|#lesanges4|5|True|1|242.15708368283964
152855|2012-07-22|('46.549', '6.662')|#lausanne|7|True|1|241.8259621140397
351316|2012-11-17|('46.770', '6.641')|#dals|5|True|1|241.65866460315007
284516|2012-10-16|('47.478', '6.850')|#orelsanzenith|6|True|1|241.3940629959473
144602|2012-07-16|('46.255', '6.057')|#lhc|24|True|1|241.07669546746232
160499|2012-07-26|('47.069', '9.056')|#ferien|7|True|1|240.95625836801173
160500|2012-07-26|('47.069', '9.056')|#badeferien|7|True|1|240.95625836801173
421618|2012-12-20|('46.202', '6.129')|#lrt|12|True|1|240.94719610679928
158669|2012-07-25|('47.746', '7.336')|#rt|9|True|1|240.8273964409847
108061|2012-06-22|('45.988', '8.954')|#ff|8|True|1|240.65195042978505
165548|2012-07-29|('47.795', '7.379')|#ftvjo|8|True|1|240.52112309604314
53784|2012-05-17|('46.524', '6.866')|#morano|6|True|1|240.31322570890117
383715|2012-12-03|('46.255', '6.057')|#lhc|19|True|1|240.08398489490364
17603|2012-04-24|('46.524', '6.866')|#fdg|11|True|1|239.57491026994876
425467|2012-12-22|('47.377', '8.537')|#f4f|5|True|1|239.28247997340347
212141|2012-08-24|('46.340', '10.371')|#ff|12|True|1|239.27348379270174
256169|2012-10-01|('47.031', '8.175')|#links|6|True|1|239.26915511190109
71772|2012-05-28|('46.524', '6.866')|#réseaufdg|8|True|1|238.79527754751152
172150|2012-08-02|('46.028', '8.938')|#dulceamor|8|True|1|238.7561131325431
90265|2012-06-10|('46.006', '8.944')|#sapevatelo|5|True|1|238.47307884399305
186869|2012-08-09|('46.203', '6.142')|#حلب|9|True|1|238.07469662448275
438151|2012-12-28|('46.205', '6.143')|#lovatic|15|True|1|238.02145028350225
138340|2012-07-12|('46.255', '6.057')|#lhc|16|True|1|237.76464652133774
230726|2012-09-05|('46.255', '6.057')|#lhc|9|True|1|237.49047583242387
371500|2012-11-26|('46.255', '6.057')|#lhc|9|True|1|237.12781109112223
395271|2012-12-08|('45.826', '8.834')|#xfactoruk|6|True|1|236.8177126889158
179471|2012-08-05|('47.303', '8.321')|#tenis|13|True|1|236.6352595767391
225293|2012-09-01|('45.780', '10.338')|#voteonedirection|13|True|1|236.30106781719172
205031|2012-08-19|('47.537', '7.575')|#bmw|5|True|1|235.77152405571704
205036|2012-08-19|('47.537', '7.575')|#2002|5|True|1|235.77152405571704
74584|2012-05-30|('46.524', '6.866')|#réseaufdg|5|True|1|235.53305948658485
407269|2012-12-13|('46.157', '6.126')|#starac|5|True|1|235.22132022605624
312797|2012-11-01|('47.069', '9.056')|#ferien|15|True|1|235.18729104510692
312798|2012-11-01|('47.069', '9.056')|#badeferien|15|True|1|235.18729104510692
195490|2012-08-13|('46.022', '10.183')|#rt|5|True|1|235.16468461248363
266591|2012-10-07|('46.255', '6.057')|#lhc|22|True|1|235.15685729468638
292244|2012-10-22|('47.069', '9.056')|#ferien|14|True|1|235.08553370850706
292245|2012-10-22|('47.069', '9.056')|#badeferien|14|True|1|235.08553370850706
154282|2012-07-23|('47.746', '7.336')|#rt|9|True|1|234.89793922436155
125591|2012-07-03|('47.241', '7.000')|#believe|5|True|1|234.3286956866833
204490|2012-08-19|('47.464', '6.824')|#omfcsm|9|True|1|234.06983369049448
201171|2012-08-17|('46.255', '6.057')|#lhc|5|True|1|234.03059709742607
161524|2012-07-27|('46.816', '7.076')|#belfauxsuisse|12|True|1|233.66393254397136
154549|2012-07-23|('46.255', '6.057')|#lhc|18|True|1|233.34411854850705
400621|2012-12-10|('46.207', '6.111')|#lrt|6|True|1|233.29414624640606
320728|2012-11-04|('46.541', '6.621')|#lrt|5|True|1|233.28769853742588
381933|2012-12-01|('46.541', '6.621')|#lrt|6|True|1|233.15317429789624
276371|2012-10-12|('47.104', '6.842')|#lebanon|5|True|1|232.99833952674905
75816|2012-05-31|('47.559', '7.520')|#rg2012|5|True|1|232.63502540340835
75817|2012-05-31|('47.559', '7.520')|#ftvrg|5|True|1|232.63502540340835
432050|2012-12-25|('47.069', '9.056')|#ferien|10|True|1|232.29793001421447
432051|2012-12-25|('47.069', '9.056')|#badeferien|10|True|1|232.29793001421447
282048|2012-10-15|('46.205', '6.141')|#genève|11|True|1|232.0561704210571
137111|2012-07-11|('45.949', '9.632')|#rt|9|True|1|232.0042786134009
379323|2012-11-30|('46.255', '6.057')|#lhc|14|True|1|231.96566949744272
210484|2012-08-22|('46.156', '8.771')|#np|6|True|1|231.32435556346385
214681|2012-08-27|('46.255', '6.057')|#lhc|12|True|1|231.31231627414053
206895|2012-08-20|('47.593', '9.547')|#iphoneonly|5|True|1|231.2966470910367
316358|2012-11-02|('46.246', '6.133')|#lrt|6|True|1|231.245986551759
165547|2012-07-29|('47.795', '7.379')|#jo2012|9|True|1|231.14338249581132
17601|2012-04-24|('46.524', '6.866')|#mélenchon|10|True|1|231.02368005730975
321294|2012-11-04|('46.246', '6.133')|#lrt|5|True|1|230.9718984831031
276370|2012-10-12|('47.104', '6.842')|#syria”|5|True|1|230.72605483078362
193258|2012-08-12|('47.377', '8.537')|#olympia|54|True|1|230.5798163487817
389941|2012-12-06|('46.353', '7.009')|#skiing|6|True|1|230.4413869433137
185157|2012-08-08|('46.282', '6.946')|#jo2012|9|True|1|230.3836801115226
174737|2012-08-03|('47.260', '6.012')|#tl|6|True|1|230.060845346896
14548|2012-04-22|('46.246', '6.133')|#glee|7|True|1|229.8933564752882
395461|2012-12-08|('46.216', '6.146')|#lrt|7|True|1|229.86327591036567
336323|2012-11-11|('47.069', '9.056')|#ferien|17|True|1|229.835105079099
336324|2012-11-11|('47.069', '9.056')|#badeferien|17|True|1|229.835105079099
86077|2012-06-07|('46.804', '7.157')|#fribourgsuisse|6|True|1|229.77815403002185
139880|2012-07-13|('47.257', '9.691')|#ff|18|True|1|229.69828592808227
106944|2012-06-21|('45.800', '9.084')|#rt|10|True|1|229.68371213959037
252469|2012-09-29|('47.668', '9.471')|#aksynode2012|57|True|1|229.48671212146488
218431|2012-08-29|('47.005', '6.958')|#voteonedirection|92|True|1|229.46634953763277
174080|2012-08-03|('47.573', '7.579')|#c07d|7|True|1|229.39799414239278
149545|2012-07-20|('46.183', '9.000')|#ff|5|True|1|229.25885345802655
192992|2012-08-12|('45.821', '9.240')|#skyolimpiadi|6|True|1|229.23180825003382
125305|2012-07-03|('46.617', '9.572')|#100thingsaboutme|22|True|1|229.2128183079556
35473|2012-05-09|('46.524', '6.866')|#réseaufdg|9|True|1|228.95512702720572
16103|2012-04-23|('47.069', '9.056')|#ferien|12|True|1|228.79407328152098
16104|2012-04-23|('47.069', '9.056')|#badeferien|12|True|1|228.79407328152098
256172|2012-10-01|('47.031', '8.175')|#juso|7|True|1|228.5095105618879
362342|2012-11-22|('46.190', '6.110')|#lt|5|True|1|227.9399519854102
427723|2012-12-23|('46.205', '6.143')|#lovatic|5|True|1|227.80489644527935
195281|2012-08-13|('46.255', '6.057')|#lhc|14|True|1|227.62694833369304
212197|2012-08-24|('46.876', '7.279')|#wünnewil|12|True|1|227.31201307581668
198533|2012-08-15|('46.780', '10.269')|#tadaa|5|True|1|227.3083849946783
362152|2012-11-22|('47.069', '9.056')|#ferien|11|True|1|227.1443076073459
362153|2012-11-22|('47.069', '9.056')|#badeferien|11|True|1|227.1443076073459
167197|2012-07-30|('47.593', '9.547')|#instagram|5|True|1|227.08033346030754
167198|2012-07-30|('47.593', '9.547')|#smartphoneonly|5|True|1|227.08033346030754
167199|2012-07-30|('47.593', '9.547')|#instamania|5|True|1|227.08033346030754
167201|2012-07-30|('47.593', '9.547')|#insamagic|5|True|1|227.08033346030754
167202|2012-07-30|('47.593', '9.547')|#iphoneonly|5|True|1|227.08033346030754
167203|2012-07-30|('47.593', '9.547')|#instamood|5|True|1|227.08033346030754
168968|2012-07-31|('47.069', '9.056')|#ferien|6|True|1|227.0093526279381
168969|2012-07-31|('47.069', '9.056')|#badeferien|6|True|1|227.0093526279381
96864|2012-06-14|('46.793', '9.822')|#davos|7|True|1|226.89103993385808
11276|2012-04-20|('46.524', '6.866')|#sarkozy|7|True|1|226.48288255061436
427293|2012-12-23|('45.757', '9.854')|#totomonti|10|True|1|226.33464776250625
46652|2012-05-12|('46.793', '9.822')|#davos|5|True|1|226.33216553454258
334457|2012-11-10|('45.881', '8.972')|#emawinrihanna|24|True|1|226.23286240492374
221467|2012-08-30|('47.377', '8.537')|#lanz|5|True|1|225.81821833796613
113644|2012-06-26|('46.549', '6.662')|#lausanne|5|True|1|225.7797157506503
12601|2012-04-21|('46.524', '6.866')|#sarkozy|9|True|1|225.31488507163087
281948|2012-10-15|('46.146', '8.878')|#60minuti|14|True|1|225.1174329000789
12625|2012-04-21|('46.524', '6.866')|#placeaupeuple|38|True|1|224.99504464166336
206890|2012-08-20|('47.593', '9.547')|#instagram|6|True|1|224.86681354721188
206892|2012-08-20|('47.593', '9.547')|#instamania|6|True|1|224.86681354721188
206894|2012-08-20|('47.593', '9.547')|#insamagic|6|True|1|224.86681354721188
206896|2012-08-20|('47.593', '9.547')|#instamood|6|True|1|224.86681354721188
356028|2012-11-19|('45.826', '8.834')|#merlin|7|True|1|224.80350338919192
245284|2012-09-25|('47.069', '9.056')|#ferien|11|True|1|224.47997805232615
245285|2012-09-25|('47.069', '9.056')|#badeferien|11|True|1|224.47997805232615
55416|2012-05-18|('46.926', '7.454')|#ff|12|True|1|224.25399367375056
279555|2012-10-14|('46.219', '6.119')|#lastretweet|13|True|1|224.17979075547595
336476|2012-11-11|('47.427', '8.545')|#noalareformafiscal|12|True|1|223.98585984153246
188840|2012-08-10|('46.508', '6.606')|#5jours|8|True|1|223.02067869370322
46803|2012-05-12|('46.524', '6.866')|#mélenchon|14|True|1|222.943209977975
53778|2012-05-17|('46.524', '6.866')|#réseaufdg|60|True|1|222.72974709077445
117584|2012-06-28|('46.587', '6.658')|#dearesther|5|True|1|222.68766008819517
134159|2012-07-09|('46.224', '6.140')|#jobs|9|True|1|222.62115679176398
181181|2012-08-06|('46.298', '7.487')|#ss6|7|True|1|221.96167523270506
199934|2012-08-16|('46.255', '6.057')|#lhc|18|True|1|221.81704283897386
222833|2012-08-31|('46.246', '6.133')|#lrt|24|True|1|221.56599497931273
3456|2012-02-16|('46.954', '7.395')|#fb|6|True|1|221.5557010092301
254467|2012-09-30|('45.757', '9.854')|#report|10|True|1|221.34970950963546
189010|2012-08-10|('45.988', '8.954')|#ff|11|True|1|221.18057263616546
139757|2012-07-13|('46.017', '8.958')|#ff|9|True|1|220.94713361001112
308369|2012-10-30|('46.372', '6.493')|#lastrt|6|True|1|220.92656489344432
257981|2012-10-02|('47.322', '10.155')|#kleinwalsertal|5|True|1|220.88143893651787
400337|2012-12-10|('45.900', '9.392')|#spread|5|True|1|220.665431668246
193335|2012-08-12|('45.800', '9.084')|#directionersarewaitingfortonight|5|True|1|220.47063966786044
156476|2012-07-24|('46.255', '6.057')|#lhc|15|True|1|219.9298475524512
14155|2012-04-22|('46.524', '6.866')|#hollande|27|True|1|219.0184586899323
57061|2012-05-19|('46.524', '6.866')|#fdg|9|True|1|218.75291871068703
257849|2012-10-02|('46.200', '6.240')|#timeless2013|10|True|1|218.64910679620388
182946|2012-08-07|('46.224', '6.140')|#jobs|5|True|1|218.51465971671354
74418|2012-05-30|('47.342', '7.910')|#dndnext|6|True|1|218.41104146175257
245257|2012-09-25|('46.255', '6.057')|#lhc|10|True|1|218.0678591886276
362397|2012-11-22|('45.757', '9.854')|#nonunfollowo|5|True|1|217.67683779196886
181199|2012-08-06|('46.298', '7.487')|#tc|18|True|1|217.24573517402627
402702|2012-12-11|('46.212', '6.137')|#lasttweet|6|True|1|216.97203054089033
320905|2012-11-04|('47.069', '9.056')|#ferien|8|True|1|216.38046734699867
320906|2012-11-04|('47.069', '9.056')|#badeferien|8|True|1|216.38046734699867
223040|2012-08-31|('46.836', '7.658')|#missenmassaker|5|True|1|216.3658737724906
37417|2012-05-10|('47.499', '8.733')|#hod12|5|True|1|216.22408402190334
323126|2012-11-05|('47.784', '9.610')|#ravensburg|10|True|1|216.1353742706434
392161|2012-12-07|('46.024', '8.936')|#pattichiari|15|True|1|216.11010917791162
11143|2012-04-20|('46.524', '6.866')|#mélenchon|42|True|1|216.05650369402392
174235|2012-08-03|('46.205', '6.143')|#ff|10|True|1|215.98754028492786
279549|2012-10-14|('46.219', '6.119')|#lasttweet|8|True|1|215.50367986957065
364692|2012-11-23|('45.757', '9.854')|#rt|8|True|1|215.09319571497826
93861|2012-06-12|('47.725', '6.858')|#lveb|12|True|1|214.00963254973846
395089|2012-12-08|('47.017', '6.989')|#happybirthdayiansomerhalder|6|True|1|214.00870237295965
17599|2012-04-24|('46.524', '6.866')|#placeaupeuple|9|True|1|213.73178647564006
284439|2012-10-16|('47.452', '9.121')|#theartofdarkpictures|7|True|1|213.59731467054334
270388|2012-10-09|('46.527', '6.620')|#cliiiire|6|True|1|213.4277372864406
402524|2012-12-11|('45.757', '9.854')|#np|8|True|1|213.3503310997711
438152|2012-12-28|('46.205', '6.143')|#rt|10|True|1|212.87085876444226
241551|2012-09-23|('46.549', '6.662')|#lausanne|5|True|1|212.64486842307454
193364|2012-08-12|('47.377', '8.537')|#marathon|5|True|1|212.63777483995852
282217|2012-10-15|('46.181', '7.410')|#switzerlandwantonedirection|5|True|1|212.40992454319186
323324|2012-11-05|('45.890', '6.127')|#ac3|5|True|1|212.31402633311296
96920|2012-06-14|('46.246', '6.133')|#rt|5|True|1|212.0974261460468
195543|2012-08-13|('47.425', '6.591')|#rt|5|True|1|211.85444778065067
29460|2012-05-05|('46.167', '8.800')|#locarno|7|True|1|211.8092783539602
